insee_com,postal_code,nom_comm,nom_dept,nom_region,statut,z_moyen,superficie,population,lat,lon,geo_shape,id_geofla,code_comm,code_cant,code_arr,code_dept,code_reg
33077,33650,CABANAC-ET-VILLAGRAINS,GIRONDE,AQUITAINE,Commune simple,60.0,6939.0,2.1,44.5919178983, -0.549470960581,"{""type"": ""Polygon""; ""coordinates"": [[[-0.566461976479953; 44.54605534503501]; [-0.601676214501757; 44.55285985236557]; [-0.615502791796292; 44.582966921207806]; [-0.609008046685042; 44.603645465562984]; [-0.562611106050996; 44.630168370043805]; [-0.519258328113641; 44.62971014873064]; [-0.488809427352535; 44.61241855986734]; [-0.46708540617104; 44.60544291991868]; [-0.481051634606019; 44.59159488660275]; [-0.48790043592681; 44.575302703342516]; [-0.511297994605287; 44.57001029560205]; [-0.54576155958516; 44.56977378565707]; [-0.550574420737808; 44.55971544008108]; [-0.566461976479953; 44.54605534503501]]]}",6357,77.0,27,2,33,72
33544,33123,LE VERDON-SUR-MER,GIRONDE,AQUITAINE,Commune simple,4.0,2060.0,1.3,45.5385656326, -1.07975440879,"{""type"": ""Polygon""; ""coordinates"": [[[-1.068350899281872; 45.51502742397062]; [-1.092103140252019; 45.511025928787525]; [-1.10594031677464; 45.51483050530121]; [-1.109102733676192; 45.52116182787807]; [-1.117078921712627; 45.52527878855487]; [-1.100152973132207; 45.54289518307002]; [-1.090720136818722; 45.563743537078686]; [-1.070880125294353; 45.5683596235979]; [-1.060774828386377; 45.57358539226347]; [-1.063977155084566; 45.55790679466238]; [-1.055542669363014; 45.54805898938457]; [-1.042839007187146; 45.544901478259135]; [-1.038708156598287; 45.53434755184514]; [-1.041340856669821; 45.529807662118465]; [-1.050168505680803; 45.536856017387215]; [-1.061191285031399; 45.53617827652316]; [-1.050901434505378; 45.52528836585736]; [-1.056752622459908; 45.52952221320911]; [-1.069918546145976; 45.52835131514396]; [-1.068350899281872; 45.51502742397062]]]}",107,544.0,46,4,33,72
33128,33340,CIVRAC-EN-MEDOC,GIRONDE,AQUITAINE,Commune simple,9.0,1856.0,0.6,45.3437734218, -0.916116550254,"{""type"": ""Polygon""; ""coordinates"": [[[-0.89293688707386; 45.323529933160906]; [-0.901860396435506; 45.32138884049844]; [-0.913033426161646; 45.335441291386154]; [-0.922168199981813; 45.33392231326932]; [-0.935951901066276; 45.336151872593604]; [-0.938434251213167; 45.33871510644092]; [-0.945201561591795; 45.3348162840572]; [-0.967081376058357; 45.349279213160834]; [-0.954435423727162; 45.362763672970665]; [-0.919681789719646; 45.35941532201727]; [-0.895852235854191; 45.346922576531746]; [-0.86623081501637; 45.34730994626869]; [-0.862884510729059; 45.33759891543975]; [-0.89293688707386; 45.323529933160906]]]}",5035,128.0,29,4,33,72
33120,33720,CERONS,GIRONDE,AQUITAINE,Commune simple,12.0,584.0,1.8,44.6273573941, -0.33978567872,"{""type"": ""Polygon""; ""coordinates"": [[[-0.337352959234421; 44.611348754757685]; [-0.351897590892296; 44.61899101632771]; [-0.360889506198959; 44.629936280817795]; [-0.332771818042082; 44.64224940041366]; [-0.328343535746884; 44.636724127535224]; [-0.319754401390642; 44.63188243813948]; [-0.337352959234421; 44.611348754757685]]]}",19428,120.0,36,3,33,72
33382,33920,SAINT-CHRISTOLY-DE-BLAYE,GIRONDE,AQUITAINE,Commune simple,44.0,2813.0,1.9,45.1439978714, -0.496519035518,"{""type"": ""Polygon""; ""coordinates"": [[[-0.48112594707219; 45.10454100089286]; [-0.507043491149217; 45.11437250832039]; [-0.529498506987693; 45.10854422003646]; [-0.539927661126263; 45.11445044220617]; [-0.539234409655205; 45.11757295722244]; [-0.538591503701495; 45.12249648563229]; [-0.527283168379207; 45.1280914930303]; [-0.521759971220143; 45.141461191922886]; [-0.521984242427034; 45.15531618463203]; [-0.51318493054296; 45.16750895336973]; [-0.493061571240604; 45.16722158151202]; [-0.467933431204254; 45.17906434488348]; [-0.462822622710746; 45.18500931369445]; [-0.470828607871154; 45.19406187126997]; [-0.461183182037075; 45.19494725512612]; [-0.454347401665902; 45.19015693301456]; [-0.457744840551762; 45.18019170845232]; [-0.455112497505606; 45.16998967969001]; [-0.471776453719446; 45.15357369394176]; [-0.481277193790298; 45.13393597887804]; [-0.485072250325315; 45.12088400951109]; [-0.48112594707219; 45.10454100089286]]]}",35574,382.0,44,1,33,72
33032,33530,BASSENS,GIRONDE,AQUITAINE,Commune simple,13.0,1030.0,6.9,44.9084140601, -0.525868280903,"{""type"": ""Polygon""; ""coordinates"": [[[-0.517048992541931; 44.88790198606448]; [-0.535532551075714; 44.88909927380261]; [-0.547735541139415; 44.91666696512534]; [-0.549839872569036; 44.92345834290676]; [-0.536136088884488; 44.925824164214106]; [-0.501665523562538; 44.91807501376646]; [-0.503795918540551; 44.90466949649732]; [-0.516318776131628; 44.89465737651102]; [-0.517048992541931; 44.88790198606448]]]}",7962,32.0,60,2,33,72
33317,33240,PERISSAC,GIRONDE,AQUITAINE,Commune simple,35.0,1218.0,1.1,45.0242960787, -0.316735068823,"{""type"": ""Polygon""; ""coordinates"": [[[-0.30841878484687; 45.001732940517655]; [-0.313131123244665; 45.00216041664743]; [-0.317733331519893; 45.00801603135353]; [-0.331634358373395; 45.00764563939917]; [-0.336369657703701; 45.01739869947858]; [-0.334264016846666; 45.03772045292157]; [-0.338190104069132; 45.043875051571106]; [-0.31966693978658; 45.049836089293706]; [-0.316831573595938; 45.04768567122086]; [-0.288597630951727; 45.01417094156616]; [-0.30841878484687; 45.001732940517655]]]}",2448,317.0,24,5,33,72
33440,33490,SAINT-MARTIAL,GIRONDE,AQUITAINE,Commune simple,75.0,739.0,0.2,44.6326268868, -0.177651348773,"{""type"": ""Polygon""; ""coordinates"": [[[-0.188147229862318; 44.61808859809977]; [-0.200565299187378; 44.61995506543845]; [-0.206202985626512; 44.62481021512714]; [-0.181373558316273; 44.642682769446075]; [-0.164731336486198; 44.64836820605077]; [-0.152292650430448; 44.639227181568586]; [-0.154427720352576; 44.63295849100251]; [-0.16505458648322; 44.62873538894699]; [-0.166737013549177; 44.62297493984648]; [-0.179523266068689; 44.624878283015065]; [-0.188147229862318; 44.61808859809977]]]}",33245,440.0,43,3,33,72
33261,33570,LUSSAC,GIRONDE,AQUITAINE,Chef-lieu canton,58.0,2322.0,1.3,44.9666973699, -0.0939830004604,"{""type"": ""Polygon""; ""coordinates"": [[[-0.093674284508318; 44.93707100370594]; [-0.099020158055093; 44.9422112142725]; [-0.108328537362981; 44.94282525975155]; [-0.115573120544354; 44.947163733310255]; [-0.118667633102778; 44.95329428186302]; [-0.129300415549733; 44.95986158396887]; [-0.118225570274397; 44.9704359745026]; [-0.116508807581602; 44.98064818171516]; [-0.12095129740248; 44.9904263962472]; [-0.112775398901072; 44.997539722204145]; [-0.10464478452563; 44.99955107501813]; [-0.089593983330509; 44.99607753117623]; [-0.084188457697366; 44.990622952052654]; [-0.081883366202965; 44.97711693532396]; [-0.070824912514734; 44.965979566422966]; [-0.067138156143579; 44.963783676156]; [-0.053189449791841; 44.966104879295685]; [-0.048801565902676; 44.96010725943973]; [-0.045474189910482; 44.95469315255484]; [-0.067733130504038; 44.950774211549266]; [-0.093674284508318; 44.93707100370594]]]}",4279,261.0,31,5,33,72
33056,33290,BLANQUEFORT,GIRONDE,AQUITAINE,Chef-lieu canton,13.0,3398.0,14.6,44.9231492741, -0.612268950301,"{""type"": ""Polygon""; ""coordinates"": [[[-0.642108260497336; 44.89496392690493]; [-0.653939894630502; 44.90977126251269]; [-0.6538710869788; 44.91669563800267]; [-0.670530157202474; 44.923140564638366]; [-0.670521385252193; 44.92998194189537]; [-0.66344760166587; 44.93881412942395]; [-0.631366617889921; 44.947231099154784]; [-0.621637310414291; 44.94731430125894]; [-0.618609619647094; 44.941112812273374]; [-0.613847621411431; 44.94165536935364]; [-0.60177312357393; 44.936035811598806]; [-0.57295035783102; 44.93474938181103]; [-0.562850583871282; 44.941941474960664]; [-0.549075127490565; 44.93883135630491]; [-0.549839872569036; 44.92345834290676]; [-0.547735541139415; 44.91666696512534]; [-0.576489177793877; 44.908480410411066]; [-0.580885555600828; 44.90940222743421]; [-0.603847072870232; 44.90810058132547]; [-0.611759366617015; 44.90078638172353]; [-0.629853394667762; 44.89820440483139]; [-0.642108260497336; 44.89496392690493]]]}",122,56.0,6,2,33,72
33259,33240,LUGON-ET-L'ILE-DU-CARNAY,GIRONDE,AQUITAINE,Commune simple,16.0,1075.0,1.1,44.9523815308, -0.354697747394,"{""type"": ""Polygon""; ""coordinates"": [[[-0.349435213813994; 44.93529623388943]; [-0.383648718748326; 44.9390087470684]; [-0.390843213445087; 44.94383607875116]; [-0.37987192766294; 44.95044259306971]; [-0.363164100847419; 44.95519403630045]; [-0.358186076608746; 44.968276490671315]; [-0.348947925222224; 44.97407038670203]; [-0.329905587894669; 44.9644861917481]; [-0.326341480695939; 44.95555422822225]; [-0.327905882053228; 44.9521911170824]; [-0.34121999208992; 44.948168935232765]; [-0.349435213813994; 44.93529623388943]]]}",33778,259.0,24,5,33,72
33010,33460,ARCINS,GIRONDE,AQUITAINE,Commune simple,7.0,738.0,0.4,45.0765827796, -0.70962789405,"{""type"": ""Polygon""; ""coordinates"": [[[-0.728699431190388; 45.06275512852402]; [-0.736696794911921; 45.06918440136288]; [-0.734469333950124; 45.08192381097166]; [-0.697008177263322; 45.08512961422212]; [-0.683693109022142; 45.08928444867094]; [-0.676231154427672; 45.078948867113965]; [-0.683826770232559; 45.07451550527114]; [-0.703226522368256; 45.07259209391417]; [-0.719090547848639; 45.064383537140436]; [-0.728699431190388; 45.06275512852402]]]}",16578,10.0,20,4,33,72
33319,33890,PESSAC-SUR-DORDOGNE,GIRONDE,AQUITAINE,Commune simple,50.0,771.0,0.5,44.8179368546, 0.0937252585904,"{""type"": ""Polygon""; ""coordinates"": [[[0.107207747879411; 44.80414187179443]; [0.092759629404932; 44.80382699658169]; [0.071327987290605; 44.81173174706071]; [0.075696814843057; 44.81946902213659]; [0.082666970156353; 44.831013481147416]; [0.095740617952933; 44.83282510555276]; [0.105410523743005; 44.832888679422894]; [0.109284850298437; 44.820097399809846]; [0.114027197647407; 44.81944612064832]; [0.107983956731247; 44.80528827856414]; [0.107207747879411; 44.80414187179443]]]}",23097,319.0,37,5,33,72
33520,33580,TAILLECAVAT,GIRONDE,AQUITAINE,Commune simple,55.0,949.0,0.3,44.6516434707, 0.157497869369,"{""type"": ""Polygon""; ""coordinates"": [[[0.165214459117166; 44.63286167771644]; [0.15069096467232; 44.63365936133863]; [0.141193714451082; 44.64131465222665]; [0.132461661071237; 44.65694370558527]; [0.167618372941994; 44.66837174971529]; [0.176774863259827; 44.66677712157087]; [0.182751503345271; 44.661362276367505]; [0.176969841833993; 44.65432334847818]; [0.168345204211516; 44.646130307418225]; [0.165214459117166; 44.63286167771644]]]}",23707,520.0,32,3,33,72
33413,33750,SAINT-GERMAIN-DU-PUCH,GIRONDE,AQUITAINE,Commune simple,46.0,1214.0,2.1,44.8518771746, -0.334057269081,"{""type"": ""Polygon""; ""coordinates"": [[[-0.361879009513207; 44.83372008967191]; [-0.362646848080538; 44.839563277943455]; [-0.360685377498512; 44.85207660231937]; [-0.331514245519818; 44.87007807898137]; [-0.327764173996569; 44.87180363416721]; [-0.316260422918097; 44.86713767584341]; [-0.312194714055725; 44.868457606560476]; [-0.304196861210315; 44.860892267862994]; [-0.313056239334978; 44.84291192764089]; [-0.334367984514484; 44.83940772979398]; [-0.340777814388236; 44.83516874814822]; [-0.361879009513207; 44.83372008967191]]]}",28587,413.0,16,5,33,72
33522,33400,TALENCE,GIRONDE,AQUITAINE,Chef-lieu canton,21.0,829.0,40.8,44.8060817507, -0.591124592873,"{""type"": ""Polygon""; ""coordinates"": [[[-0.591826113292596; 44.78696346332201]; [-0.605250804455636; 44.793034533773714]; [-0.605661986933435; 44.80871206959444]; [-0.610066227233377; 44.814399896945204]; [-0.60304723869607; 44.81847663846225]; [-0.586958224066132; 44.82391019387343]; [-0.576434604441863; 44.81714829810488]; [-0.573877817084199; 44.81079585260499]; [-0.572625356167486; 44.80583432217935]; [-0.587208950143984; 44.78798724460216]; [-0.591826113292596; 44.78696346332201]]]}",18365,522.0,56,2,33,72
33090,33610,CANEJAN,GIRONDE,AQUITAINE,Commune simple,45.0,1208.0,5.1,44.7598891584, -0.65697711026,"{""type"": ""Polygon""; ""coordinates"": [[[-0.632718880232667; 44.74217148515195]; [-0.633985326942008; 44.73593830796983]; [-0.638302988360768; 44.736616633473375]; [-0.655456257916791; 44.743342799053536]; [-0.681031795449464; 44.75925928867579]; [-0.68663954953276; 44.77262816418744]; [-0.678919014291374; 44.777039787146435]; [-0.644960986764659; 44.77789189172598]; [-0.642226665108229; 44.761668865138866]; [-0.632151553401339; 44.754924849427375]; [-0.632718880232667; 44.74217148515195]]]}",24860,90.0,59,2,33,72
33024,33190,BAGAS,GIRONDE,AQUITAINE,Commune simple,41.0,364.0,0.3,44.6187804528, -0.0489905524561,"{""type"": ""Polygon""; ""coordinates"": [[[-0.039175443027213; 44.60505154615926]; [-0.047508105966819; 44.60709233352736]; [-0.050828930740628; 44.61322609806861]; [-0.058703182176049; 44.61562110413725]; [-0.065549043176995; 44.62414346302872]; [-0.046946950236879; 44.63194646101995]; [-0.04505186599613; 44.631899584635654]; [-0.043384577630483; 44.621819037678875]; [-0.035014089317911; 44.61419318065348]; [-0.039175443027213; 44.60505154615926]]]}",29742,24.0,38,3,33,72
33519,33320,LE TAILLAN-MEDOC,GIRONDE,AQUITAINE,Commune simple,26.0,1509.0,8.9,44.9111778103, -0.680843022546,"{""type"": ""Polygon""; ""coordinates"": [[[-0.642108260497336; 44.89496392690493]; [-0.669252236401552; 44.895476102133365]; [-0.680684962503191; 44.894818213674874]; [-0.714079999239282; 44.90488258251763]; [-0.710020069283599; 44.92230614833418]; [-0.697138225406385; 44.92762099661289]; [-0.688894353377048; 44.93056305918538]; [-0.670521385252193; 44.92998194189537]; [-0.670530157202474; 44.923140564638366]; [-0.6538710869788; 44.91669563800267]; [-0.653939894630502; 44.90977126251269]; [-0.642108260497336; 44.89496392690493]]]}",24485,519.0,63,2,33,72
33333,33680,LE PORGE,GIRONDE,AQUITAINE,Commune simple,18.0,14938.0,2.4,44.867037132, -1.14092605911,"{""type"": ""Polygon""; ""coordinates"": [[[-1.232986392718243; 44.808937743066814]; [-1.214517492293101; 44.92079364553813]; [-1.108456496288015; 44.92066632864005]; [-1.072956768987005; 44.90729686163257]; [-1.037634362276217; 44.87271550147576]; [-1.040599457539186; 44.8484018266051]; [-1.050538540839765; 44.82316644788952]; [-1.084495931986214; 44.82833934331945]; [-1.143773566323259; 44.824219107413434]; [-1.169049466492478; 44.81333593875365]; [-1.232986392718243; 44.808937743066814]]]}",31175,333.0,20,4,33,72
33294,33190,MORIZES,GIRONDE,AQUITAINE,Commune simple,39.0,590.0,0.5,44.6140049596, -0.0976758090404,"{""type"": ""Polygon""; ""coordinates"": [[[-0.083046107303506; 44.606836071511204]; [-0.091278960656233; 44.604029310922876]; [-0.109168066885952; 44.605977868722114]; [-0.119206876291709; 44.603469518358644]; [-0.116059012512546; 44.61610869690033]; [-0.115985305024102; 44.61911097376492]; [-0.104239697431897; 44.62160385705001]; [-0.096570525430027; 44.6246029747234]; [-0.083740313295886; 44.62344814312176]; [-0.073963802053729; 44.61882840093246]; [-0.080979731339928; 44.61379493464335]; [-0.083046107303506; 44.606836071511204]]]}",15303,294.0,38,3,33,72
33115,33113,CAZALIS,GIRONDE,AQUITAINE,Commune simple,100.0,4696.0,0.2,44.3299796654, -0.393816052925,"{""type"": ""Polygon""; ""coordinates"": [[[-0.383387827143286; 44.28631966075131]; [-0.402291048344916; 44.287186400561254]; [-0.4296249498564; 44.301545018566486]; [-0.431839541315178; 44.32257705443086]; [-0.427693296089557; 44.32872505923946]; [-0.431663892310747; 44.3455760350794]; [-0.426465309101869; 44.358640520566915]; [-0.434471216898219; 44.37447393273802]; [-0.357043197264376; 44.35505099036529]; [-0.347487384049926; 44.34719750999279]; [-0.340062112773426; 44.334341378176]; [-0.351012883153498; 44.32784561375421]; [-0.383387827143286; 44.28631966075131]]]}",9602,115.0,50,3,33,72
33171,33190,FOSSES-ET-BALEYSSAC,GIRONDE,AQUITAINE,Commune simple,79.0,950.0,0.2,44.5970944275, 0.0500249563956,"{""type"": ""Polygon""; ""coordinates"": [[[0.042453094471; 44.58150166720766]; [0.026157663002067; 44.590766598516474]; [0.024866264676914; 44.59660562265193]; [0.032258613327997; 44.60372330530771]; [0.032602107332664; 44.60462441357921]; [0.04744977573231; 44.61680581203834]; [0.061493935345134; 44.6079821768361]; [0.062172057327547; 44.60464894245186]; [0.079737484203747; 44.59979050019959]; [0.0663405692863; 44.58560715800421]; [0.042453094471; 44.58150166720766]]]}",32266,171.0,38,3,33,72
33123,33620,CEZAC,GIRONDE,AQUITAINE,Commune simple,34.0,1936.0,2.3,45.0855145427, -0.431075960608,"{""type"": ""Polygon""; ""coordinates"": [[[-0.478037914409339; 45.057582217340816]; [-0.476547313560216; 45.0634689550225]; [-0.470908151432395; 45.07321628079399]; [-0.473783380065668; 45.09062922394573]; [-0.451546011307098; 45.09438469778499]; [-0.42914805648587; 45.104899953042654]; [-0.415652718540074; 45.1089734844695]; [-0.401173485295666; 45.107577814074055]; [-0.398731085771762; 45.10110937242879]; [-0.403018468169031; 45.09482307984157]; [-0.400247044597773; 45.09193363033783]; [-0.378826804758028; 45.08402373961179]; [-0.355106752356383; 45.08155944092963]; [-0.37567540791366; 45.07417886171892]; [-0.388971030655015; 45.07739799272739]; [-0.414780481779316; 45.08657735139333]; [-0.433517450463915; 45.08860599928882]; [-0.434366181685915; 45.0817123316135]; [-0.450542148695605; 45.06905448894438]; [-0.452144556821506; 45.062254450485504]; [-0.452909827788638; 45.06187923352764]; [-0.478037914409339; 45.057582217340816]]]}",10862,123.0,44,1,33,72
33218,33230,LAGORCE,GIRONDE,AQUITAINE,Commune simple,44.0,2835.0,1.6,45.0781941491, -0.160779804845,"{""type"": ""Polygon""; ""coordinates"": [[[-0.170266217973592; 45.047306058140165]; [-0.175218687264291; 45.05169752575325]; [-0.185892578994482; 45.063224332107104]; [-0.2042140509541; 45.074079963692505]; [-0.212760637955565; 45.09024352280297]; [-0.209721393530589; 45.100234672264065]; [-0.191442379722699; 45.094749130680626]; [-0.161926243316121; 45.092490802534634]; [-0.153283477904427; 45.08924842818639]; [-0.143537324983599; 45.09034385932201]; [-0.11102920648183; 45.11537873211495]; [-0.120185421177832; 45.099984259053336]; [-0.109181495659882; 45.08994725167688]; [-0.112694271218751; 45.08381182663679]; [-0.128476503258426; 45.07171850131076]; [-0.12729082847999; 45.068480813091526]; [-0.131943605141526; 45.067322811825846]; [-0.134878271898684; 45.057066826885816]; [-0.163389783185782; 45.05225952488879]; [-0.170266217973592; 45.047306058140165]]]}",11132,218.0,26,5,33,72
33416,33920,SAINT-GIRONS-D'AIGUEVIVES,GIRONDE,AQUITAINE,Commune simple,45.0,1182.0,0.9,45.1466416615, -0.538156488225,"{""type"": ""Polygon""; ""coordinates"": [[[-0.538591503701495; 45.12249648563229]; [-0.560258227202825; 45.1350559221316]; [-0.561863606387548; 45.1412598285348]; [-0.557422279542688; 45.15330810333588]; [-0.545019555305992; 45.162202489843345]; [-0.520871882654389; 45.171007025974305]; [-0.51318493054296; 45.16750895336973]; [-0.521984242427034; 45.15531618463203]; [-0.521759971220143; 45.141461191922886]; [-0.527283168379207; 45.1280914930303]; [-0.538591503701495; 45.12249648563229]]]}",26198,416.0,44,1,33,72
