Date de l'export,Code du dpartement,Libell du dpartement,Code de la commune,Libell de la commune,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprims,% Exp/Ins,% Exp/Vot,NøListe,Nuance Liste,Libell Abrg Liste,Libell Etendu Liste,Nom Tte de Liste,Voix,% Voix/Ins,% Voix/Exp,NøListe,Nuance Liste,Libell Abrg Liste,Libell Etendu Liste,Nom Tte de Liste,Voix,% Voix/Ins,% Voix/Exp,NøListe,Nuance Liste,Libell Abrg Liste,Libell Etendu Liste,Nom Tte de Liste,Voix,% Voix/Ins,% Voix/Exp,NøListe,Nuance Liste,Libell Abrg Liste,Libell Etendu Liste,Nom Tte de Liste,Voix,% Voix/Ins,% Voix/Exp
14/12/2015 09:30,33,GIRONDE,318,Pessac,40714,17681,"43,43",23033,"56,57",372,"0,91","1,62",283,"0,7","1,23",22378,"54,96","97,16",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,13136,"32,26","58,7",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,6640,"16,31","29,67",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,2602,"6,39","11,63",,,,,,,,
14/12/2015 09:30,33,GIRONDE,319,Pessac-sur-Dordogne,343,130,"37,9",213,"62,1",3,"0,87","1,41",0,0,0,210,"61,22","98,59",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,65,"18,95","30,95",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,78,"22,74","37,14",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,67,"19,53","31,9",,,,,,,,
14/12/2015 09:30,33,GIRONDE,320,Petit-Palais-et-Cornemps,516,231,"44,77",285,"55,23",3,"0,58","1,05",10,"1,94","3,51",272,"52,71","95,44",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,97,"18,8","35,66",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,71,"13,76","26,1",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,104,"20,16","38,24",,,,,,,,
14/12/2015 09:30,33,GIRONDE,321,Peujard,1382,546,"39,51",836,"60,49",13,"0,94","1,56",17,"1,23","2,03",806,"58,32","96,41",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,411,"29,74","50,99",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,159,"11,51","19,73",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,236,"17,08","29,28",,,,,,,,
14/12/2015 09:30,33,GIRONDE,322,Le Pian-Mdoc,4759,1907,"40,07",2852,"59,93",51,"1,07","1,79",49,"1,03","1,72",2752,"57,83","96,49",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,1233,"25,91","44,8",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,954,"20,05","34,67",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,565,"11,87","20,53",,,,,,,,
14/12/2015 09:30,33,GIRONDE,323,Le Pian-sur-Garonne,611,214,"35,02",397,"64,98",11,"1,8","2,77",7,"1,15","1,76",379,"62,03","95,47",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,158,"25,86","41,69",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,111,"18,17","29,29",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,110,18,"29,02",,,,,,,,
14/12/2015 09:30,33,GIRONDE,324,Pineuilh,3015,1132,"37,55",1883,"62,45",30,1,"1,59",71,"2,35","3,77",1782,"59,1","94,64",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,634,"21,03","35,58",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,625,"20,73","35,07",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,523,"17,35","29,35",,,,,,,,
14/12/2015 09:30,33,GIRONDE,325,Plassac,657,235,"35,77",422,"64,23",6,"0,91","1,42",2,"0,3","0,47",414,"63,01","98,1",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,160,"24,35","38,65",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,172,"26,18","41,55",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,82,"12,48","19,81",,,,,,,,
14/12/2015 09:30,33,GIRONDE,326,Pleine-Selve,179,75,"41,9",104,"58,1",3,"1,68","2,88",2,"1,12","1,92",99,"55,31","95,19",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,31,"17,32","31,31",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,42,"23,46","42,42",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,26,"14,53","26,26",,,,,,,,
14/12/2015 09:30,33,GIRONDE,327,Podensac,1991,895,"44,95",1096,"55,05",23,"1,16","2,1",20,1,"1,82",1053,"52,89","96,08",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,519,"26,07","49,29",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,281,"14,11","26,69",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,253,"12,71","24,03",,,,,,,,
14/12/2015 09:30,33,GIRONDE,328,Pomerol,517,225,"43,52",292,"56,48",3,"0,58","1,03",4,"0,77","1,37",285,"55,13","97,6",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,91,"17,6","31,93",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,113,"21,86","39,65",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,81,"15,67","28,42",,,,,,,,
14/12/2015 09:30,33,GIRONDE,329,Pompjac,201,66,"32,84",135,"67,16",1,"0,5","0,74",6,"2,99","4,44",128,"63,68","94,81",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,72,"35,82","56,25",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,34,"16,92","26,56",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,22,"10,95","17,19",,,,,,,,
14/12/2015 09:30,33,GIRONDE,330,Pompignac,2326,802,"34,48",1524,"65,52",37,"1,59","2,43",20,"0,86","1,31",1467,"63,07","96,26",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,697,"29,97","47,51",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,524,"22,53","35,72",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,246,"10,58","16,77",,,,,,,,
14/12/2015 09:30,33,GIRONDE,331,Pondaurat,349,96,"27,51",253,"72,49",10,"2,87","3,95",10,"2,87","3,95",233,"66,76","92,09",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,124,"35,53","53,22",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,65,"18,62","27,9",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,44,"12,61","18,88",,,,,,,,
14/12/2015 09:30,33,GIRONDE,332,Porchres,683,278,"40,7",405,"59,3",7,"1,02","1,73",16,"2,34","3,95",382,"55,93","94,32",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,168,"24,6","43,98",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,83,"12,15","21,73",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,131,"19,18","34,29",,,,,,,,
14/12/2015 09:30,33,GIRONDE,333,Le Porge,2028,830,"40,93",1198,"59,07",18,"0,89","1,5",24,"1,18",2,1156,57,"96,49",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,527,"25,99","45,59",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,347,"17,11","30,02",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,282,"13,91","24,39",,,,,,,,
14/12/2015 09:30,33,GIRONDE,334,Portets,1795,748,"41,67",1047,"58,33",15,"0,84","1,43",13,"0,72","1,24",1019,"56,77","97,33",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,437,"24,35","42,89",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,302,"16,82","29,64",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,280,"15,6","27,48",,,,,,,,
14/12/2015 09:30,33,GIRONDE,335,Le Pout,386,109,"28,24",277,"71,76",4,"1,04","1,44",6,"1,55","2,17",267,"69,17","96,39",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,132,"34,2","49,44",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,67,"17,36","25,09",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,68,"17,62","25,47",,,,,,,,
14/12/2015 09:30,33,GIRONDE,336,Prchac,759,273,"35,97",486,"64,03",16,"2,11","3,29",30,"3,95","6,17",440,"57,97","90,53",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,202,"26,61","45,91",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,144,"18,97","32,73",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,94,"12,38","21,36",,,,,,,,
14/12/2015 09:30,33,GIRONDE,337,Preignac,1489,640,"42,98",849,"57,02",40,"2,69","4,71",21,"1,41","2,47",788,"52,92","92,82",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,360,"24,18","45,69",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,236,"15,85","29,95",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,192,"12,89","24,37",,,,,,,,
14/12/2015 09:30,33,GIRONDE,338,Prignac-en-Mdoc,164,64,"39,02",100,"60,98",4,"2,44",4,1,"0,61",1,95,"57,93",95,2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,24,"14,63","25,26",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,36,"21,95","37,89",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,35,"21,34","36,84",,,,,,,,
14/12/2015 09:30,33,GIRONDE,339,Prignac-et-Marcamps,1038,451,"43,45",587,"56,55",10,"0,96","1,7",8,"0,77","1,36",569,"54,82","96,93",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,309,"29,77","54,31",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,109,"10,5","19,16",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,151,"14,55","26,54",,,,,,,,
14/12/2015 09:30,33,GIRONDE,341,Pugnac,1571,675,"42,97",896,"57,03",17,"1,08","1,9",26,"1,65","2,9",853,"54,3","95,2",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,329,"20,94","38,57",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,224,"14,26","26,26",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,300,"19,1","35,17",,,,,,,,
14/12/2015 09:30,33,GIRONDE,342,Puisseguin,643,238,"37,01",405,"62,99",6,"0,93","1,48",14,"2,18","3,46",385,"59,88","95,06",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,99,"15,4","25,71",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,197,"30,64","51,17",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,89,"13,84","23,12",,,,,,,,
14/12/2015 09:30,33,GIRONDE,343,Pujols-sur-Ciron,552,198,"35,87",354,"64,13",4,"0,72","1,13",8,"1,45","2,26",342,"61,96","96,61",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,164,"29,71","47,95",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,87,"15,76","25,44",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,91,"16,49","26,61",,,,,,,,
14/12/2015 09:30,33,GIRONDE,344,Pujols,462,169,"36,58",293,"63,42",3,"0,65","1,02",8,"1,73","2,73",282,"61,04","96,25",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,122,"26,41","43,26",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,93,"20,13","32,98",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,67,"14,5","23,76",,,,,,,,
14/12/2015 09:30,33,GIRONDE,345,Le Puy,274,91,"33,21",183,"66,79",6,"2,19","3,28",7,"2,55","3,83",170,"62,04","92,9",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,53,"19,34","31,18",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,60,"21,9","35,29",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,57,"20,8","33,53",,,,,,,,
14/12/2015 09:30,33,GIRONDE,346,Puybarban,274,100,"36,5",174,"63,5",2,"0,73","1,15",8,"2,92","4,6",164,"59,85","94,25",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,62,"22,63","37,8",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,56,"20,44","34,15",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,46,"16,79","28,05",,,,,,,,
14/12/2015 09:30,33,GIRONDE,347,Puynormand,257,110,"42,8",147,"57,2",1,"0,39","0,68",9,"3,5","6,12",137,"53,31","93,2",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,39,"15,18","28,47",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,39,"15,18","28,47",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,59,"22,96","43,07",,,,,,,,
14/12/2015 09:30,33,GIRONDE,348,Queyrac,1065,412,"38,69",653,"61,31",10,"0,94","1,53",14,"1,31","2,14",629,"59,06","96,32",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,244,"22,91","38,79",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,175,"16,43","27,82",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,210,"19,72","33,39",,,,,,,,
14/12/2015 09:30,33,GIRONDE,349,Quinsac,1594,664,"41,66",930,"58,34",16,1,"1,72",15,"0,94","1,61",899,"56,4","96,67",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,468,"29,36","52,06",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,287,"18,01","31,92",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,144,"9,03","16,02",,,,,,,,
14/12/2015 09:30,33,GIRONDE,350,Rauzan,914,391,"42,78",523,"57,22",11,"1,2","2,1",15,"1,64","2,87",497,"54,38","95,03",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,193,"21,12","38,83",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,176,"19,26","35,41",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,128,14,"25,75",,,,,,,,
14/12/2015 09:30,33,GIRONDE,351,Reignac,1178,548,"46,52",630,"53,48",12,"1,02","1,9",19,"1,61","3,02",599,"50,85","95,08",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,191,"16,21","31,89",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,204,"17,32","34,06",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,204,"17,32","34,06",,,,,,,,
14/12/2015 09:30,33,GIRONDE,352,La Role,2607,1167,"44,76",1440,"55,24",33,"1,27","2,29",48,"1,84","3,33",1359,"52,13","94,38",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,695,"26,66","51,14",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,359,"13,77","26,42",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,305,"11,7","22,44",,,,,,,,
14/12/2015 09:30,33,GIRONDE,353,Rimons,166,71,"42,77",95,"57,23",1,"0,6","1,05",4,"2,41","4,21",90,"54,22","94,74",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,41,"24,7","45,56",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,38,"22,89","42,22",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,11,"6,63","12,22",,,,,,,,
14/12/2015 09:30,33,GIRONDE,354,Riocaud,144,52,"36,11",92,"63,89",1,"0,69","1,09",2,"1,39","2,17",89,"61,81","96,74",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,37,"25,69","41,57",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,19,"13,19","21,35",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,33,"22,92","37,08",,,,,,,,
14/12/2015 09:30,33,GIRONDE,355,Rions,1100,405,"36,82",695,"63,18",8,"0,73","1,15",10,"0,91","1,44",677,"61,55","97,41",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,341,31,"50,37",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,170,"15,45","25,11",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,166,"15,09","24,52",,,,,,,,
14/12/2015 09:30,33,GIRONDE,356,La Rivire,284,126,"44,37",158,"55,63",5,"1,76","3,16",2,"0,7","1,27",151,"53,17","95,57",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,67,"23,59","44,37",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,43,"15,14","28,48",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,41,"14,44","27,15",,,,,,,,
14/12/2015 09:30,33,GIRONDE,357,Roaillan,1065,369,"34,65",696,"65,35",17,"1,6","2,44",20,"1,88","2,87",659,"61,88","94,68",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,350,"32,86","53,11",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,180,"16,9","27,31",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,129,"12,11","19,58",,,,,,,,
14/12/2015 09:30,33,GIRONDE,358,Romagne,273,108,"39,56",165,"60,44",8,"2,93","4,85",1,"0,37","0,61",156,"57,14","94,55",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,64,"23,44","41,03",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,44,"16,12","28,21",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,48,"17,58","30,77",,,,,,,,
14/12/2015 09:30,33,GIRONDE,359,Roquebrune,179,67,"37,43",112,"62,57",0,0,0,4,"2,23","3,57",108,"60,34","96,43",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,44,"24,58","40,74",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,30,"16,76","27,78",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,34,"18,99","31,48",,,,,,,,
14/12/2015 09:30,33,GIRONDE,360,La Roquille,251,80,"31,87",171,"68,13",6,"2,39","3,51",1,"0,4","0,58",164,"65,34","95,91",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,45,"17,93","27,44",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,81,"32,27","49,39",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,38,"15,14","23,17",,,,,,,,
14/12/2015 09:30,33,GIRONDE,361,Ruch,420,161,"38,33",259,"61,67",8,"1,9","3,09",6,"1,43","2,32",245,"58,33","94,59",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,124,"29,52","50,61",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,48,"11,43","19,59",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,73,"17,38","29,8",,,,,,,,
14/12/2015 09:30,33,GIRONDE,362,Sablons,1004,437,"43,53",567,"56,47",13,"1,29","2,29",5,"0,5","0,88",549,"54,68","96,83",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,172,"17,13","31,33",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,152,"15,14","27,69",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,225,"22,41","40,98",,,,,,,,
