STATION_NOM,POLLUANT_NOM,DATE_MESURE,MESURE_H01,MESURE_H02,MESURE_H03,MESURE_H04,MESURE_H05,MESURE_H06,MESURE_H07,MESURE_H08,MESURE_H09,MESURE_H10,MESURE_H11,MESURE_H12,MESURE_H13,MESURE_H14,MESURE_H15,MESURE_H16,MESURE_H17,MESURE_H18,MESURE_H19,MESURE_H20,MESURE_H21,MESURE_H22,MESURE_H23,MESURE_H24,MES_H_MINI,MES_H_MAXI,MOYENNE_JOUR
Ambès1,NO2,2012-09-18,1,3,8,17,20,25,14,10,6,5,4,4,5,5,3,3,6,7,6,7,7,4,2,0,0,25,7
Ambès1,NO2,2012-09-19,1,2,2,2,4,6,7,7,5,5,4,2,2,2,1,4,4,6,8,6,5,7,11,9,1,11,5
Ambès1,NO2,2012-09-20,7,8,7,9,13,19,20,9,8,7,7,3,2,2,2,3,4,5,10,10,9,8,11,13,2,20,8
Ambès1,NO2,2012-09-21,9,7,7,6,11,17,15,18,16,19,13,8,6,6,7,10,12,18,19,3,12,8,3,2,2,19,11
Ambès1,NO2,2012-09-22,5,5,8,12,9,9,10,12,12,8,6,5,2,2,2,2,4,5,9,11,10,8,6,5,2,12,7
Ambès1,NO2,2012-09-23,6,6,5,4,4,4,3,2,3,3,3,2,2,2,2,4,7,7,4,4,3,4,3,5,2,7,4
Ambès1,NO2,2012-09-24,,0,0,0,1,4,1,0,1,1,1,0,0,0,1,0,2,1,2,2,1,2,4,3,0,4,1
Ambès1,NO2,2012-09-25,2,1,2,5,5,6,11,18,26,12,9,11,15,7,6,8,7,7,5,4,4,10,4,4,1,26,8
Ambès1,NO2,2012-09-26,5,3,2,4,5,11,17,19,18,11,7,6,2,2,4,7,9,11,12,5,3,1,2,5,1,19,7
Ambès1,NO2,2012-09-27,3,1,2,15,9,17,22,17,11,2,3,1,1,1,0,2,2,5,6,3,8,6,11,16,0,22,7
Ambès1,NO2,2012-09-28,14,13,20,13,20,30,29,24,18,7,3,5,2,2,3,5,4,9,8,6,6,6,5,4,2,30,11
Ambès1,NO2,2012-09-29,3,2,2,3,4,6,5,7,9,5,3,1,0,0,0,1,2,3,4,3,3,3,2,3,0,9,3
Ambès1,NO2,2012-09-30,3,2,2,2,3,4,4,6,6,4,3,2,0,0,1,1,3,2,2,2,2,2,0,1,0,6,2
Ambès1,NO2,2012-10-01,,4,7,21,35,41,38,26,21,17,6,3,1,0,2,2,1,6,7,14,8,10,9,12,0,41,13
Ambès1,NO2,2012-10-02,36,43,36,30,29,46,50,45,45,45,43,33,25,13,20,23,24,5,6,5,6,8,4,2,2,50,26
Ambès1,NO2,2012-10-03,1,3,6,12,14,28,27,32,32,22,8,4,3,3,2,2,5,7,12,15,13,16,8,3,1,32,12
Ambès1,NO2,2012-10-04,3,3,5,5,8,12,17,34,,3,2,1,2,2,3,5,6,6,8,15,15,25,23,24,1,34,10
Ambès1,NO2,2012-10-05,18,18,17,16,20,27,30,23,18,18,14,9,6,5,4,6,11,28,28,16,23,20,15,18,4,30,17
Ambès1,NO2,2012-10-06,26,16,8,6,5,5,8,8,8,8,8,7,9,9,12,26,27,32,32,31,52,26,5,4,4,52,16
Ambès1,NO2,2012-10-07,0,1,4,9,10,8,2,3,4,3,3,1,0,0,1,0,2,0,1,1,2,0,0,0,0,10,2
Ambès1,NO2,2012-10-08,,0,0,0,1,13,12,10,7,5,6,6,4,8,10,11,6,6,4,0,0,3,1,0,0,13,5
Ambès1,NO2,2012-10-09,0,1,0,0,4,7,11,15,6,1,1,2,4,1,2,0,3,6,10,10,11,10,9,11,0,15,5
Ambès1,NO2,2012-10-10,11,12,13,16,23,17,19,19,25,28,24,28,40,29,20,19,25,29,23,27,28,26,15,10,10,40,22
Ambès1,NO2,2012-10-11,13,13,9,8,9,22,19,19,30,19,5,3,3,1,4,2,1,1,0,1,0,0,0,3,0,30,8
Ambès1,NO2,2012-10-12,1,2,1,7,7,4,8,10,5,2,1,0,1,0,1,2,3,12,14,10,6,9,18,17,0,18,6
Ambès1,NO2,2012-10-13,34,33,29,24,22,26,20,19,17,14,10,4,4,3,3,2,3,6,9,10,8,9,10,12,2,34,14
Ambès1,NO2,2012-10-14,11,7,4,4,7,6,8,7,6,4,3,1,1,2,1,1,1,0,3,6,4,5,7,4,0,11,4
Ambès1,NO2,2012-10-15,,2,2,14,22,44,45,37,29,47,31,11,6,6,5,8,10,29,11,21,28,19,7,7,2,47,19
Ambès1,NO2,2012-10-16,7,6,8,11,14,25,36,38,39,31,32,29,29,21,11,9,8,9,10,11,11,8,6,6,6,39,17
Ambès1,NO2,2012-10-17,6,6,6,6,8,17,18,16,16,13,14,15,13,11,14,26,27,19,17,15,11,6,5,4,4,27,13
Ambès1,NO2,2012-10-18,5,9,8,7,8,25,18,10,8,13,6,9,11,8,10,9,12,14,14,12,13,8,3,2,2,25,10
Ambès1,NO2,2012-10-19,1,1,3,6,10,13,19,22,14,15,21,16,18,15,15,14,4,6,2,5,5,6,4,4,1,22,10
Ambès1,NO2,2012-10-20,9,13,12,7,0,2,9,6,7,7,7,4,6,5,5,3,2,3,4,3,2,2,2,2,0,13,5
Ambès1,NO2,2012-10-21,2,2,2,2,1,0,1,2,3,3,4,4,4,2,3,6,6,12,19,21,16,8,5,3,0,21,5
Ambès1,NO2,2012-10-22,,0,1,5,9,16,30,39,39,40,26,26,20,13,12,6,6,11,10,7,6,4,4,7,0,40,15
Ambès1,NO2,2012-10-23,6,6,8,9,13,12,12,10,6,5,5,4,6,7,7,10,17,24,15,9,5,6,7,6,4,24,9
Ambès1,NO2,2012-10-24,6,6,5,5,8,12,15,11,13,8,8,6,5,6,6,6,21,27,18,24,12,6,7,5,5,27,10
Ambès1,NO2,2012-10-25,8,15,10,11,11,16,19,14,16,17,19,20,24,24,24,19,24,16,11,10,6,4,4,4,4,24,14
Ambès1,NO2,2012-10-26,4,4,4,5,6,13,15,14,11,14,11,9,5,7,8,9,10,9,8,6,8,15,13,11,4,15,9
Ambès1,NO2,2012-10-27,16,21,13,10,7,2,2,3,2,2,2,3,2,2,2,2,1,3,6,2,2,2,3,3,1,21,5
Ambès1,NO2,2012-10-28,2,2,2,2,2,2,2,2,1,2,3,2,1,1,0,0,2,4,12,9,18,19,18,15,0,19,5
Ambès1,NO2,2012-10-29,,42,38,33,28,26,27,26,20,20,13,6,4,4,5,4,6,16,23,23,12,13,15,21,4,42,18
Ambès1,NO2,2012-10-30,18,6,7,10,17,13,18,17,10,10,11,10,7,5,6,7,13,29,37,48,34,28,36,31,5,48,18
Ambès1,NO2,2012-10-31,21,15,21,15,12,18,30,26,22,18,21,28,28,40,32,34,40,53,61,72,63,37,26,19,12,72,31
Ambès1,NO2,2012-11-01,15,11,11,12,9,5,5,3,2,2,4,3,1,0,1,3,7,5,3,4,3,5,3,2,0,15,5
Ambès1,NO2,2012-11-02,0,3,6,5,4,11,15,21,14,11,6,5,3,3,4,4,8,21,30,40,37,33,25,21,0,40,14
Ambès1,NO2,2012-11-03,15,14,15,9,8,12,10,14,14,12,13,12,14,14,15,11,7,8,2,1,1,2,2,5,1,15,10
Ambès1,NO2,2012-11-04,6,5,4,6,6,6,8,10,11,9,3,7,13,3,3,4,6,9,6,8,12,5,2,1,1,13,6
Ambès1,NO2,2012-11-05,,2,3,3,5,8,13,23,23,19,10,16,5,4,7,10,12,25,19,12,5,6,15,6,2,25,11
Ambès1,NO2,2012-11-06,2,1,1,2,0,0,2,3,4,5,,2,3,4,3,5,9,12,21,28,29,29,22,20,0,29,9
Ambès1,NO2,2012-11-07,24,21,20,26,29,25,21,21,22,20,18,13,7,6,4,7,12,34,41,54,49,47,25,16,4,54,23
Ambès1,NO2,2012-11-08,11,12,10,10,8,12,16,15,13,12,12,10,12,12,17,19,27,30,29,26,21,18,14,12,8,30,16
Ambès1,NO2,2012-11-09,11,10,10,7,8,8,14,15,20,17,14,12,10,14,14,22,33,43,49,46,37,31,24,23,7,49,21
Ambès1,NO2,2012-11-10,22,22,18,17,12,11,17,12,11,14,9,6,5,6,5,7,8,13,7,7,8,6,11,15,5,22,11
Ambès1,NO2,2012-11-11,20,17,18,24,24,21,17,14,15,11,9,6,3,1,2,2,3,5,10,18,7,6,5,8,1,24,11
Ambès1,NO2,2012-11-12,,14,20,17,19,23,25,31,36,32,25,21,17,7,11,18,44,28,31,42,48,42,36,30,7,48,27
Ambès1,NO2,2012-11-13,27,23,21,21,21,19,20,20,16,,,,,,,,,,,,,,,,16,27,21
Ambès1,NO2,2012-11-14,,,,,,,,19,18,15,13,13,12,10,10,12,19,40,43,35,30,35,32,20,10,43,22
Ambès1,NO2,2012-11-15,10,11,14,10,7,11,24,23,24,16,13,11,10,10,12,18,27,45,39,36,40,38,34,30,7,45,21
Ambès1,NO2,2012-11-16,25,25,21,19,19,20,21,21,20,14,12,10,8,10,11,13,17,21,23,23,21,19,15,9,8,25,17
Ambès1,NO2,2012-11-17,6,6,6,6,5,8,6,8,10,10,6,5,5,7,8,12,22,31,25,24,22,17,18,20,5,31,12
Ambès1,NO2,2012-11-18,18,12,10,10,11,9,8,8,9,7,5,6,6,5,4,7,11,20,15,17,7,5,6,3,3,20,9
Ambès1,NO2,2012-11-19,,4,3,8,11,14,26,23,35,38,25,10,3,5,9,14,33,44,26,39,55,47,37,31,3,55,23
Ambès1,NO2,2012-11-20,27,23,13,11,11,15,26,24,20,16,13,11,11,11,11,13,20,20,17,13,12,11,10,11,10,27,15
Ambès1,NO2,2012-11-21,11,10,10,10,11,19,12,9,18,9,3,5,2,2,5,4,42,36,31,48,32,31,35,35,2,48,18
Ambès1,NO2,2012-11-22,44,44,33,27,27,24,25,24,20,22,20,13,9,8,6,11,14,19,26,23,20,13,12,11,6,44,21
Ambès1,NO2,2012-11-23,10,9,10,10,11,11,14,19,18,14,18,17,13,11,14,17,21,22,21,21,20,16,15,14,9,22,15
Ambès1,NO2,2012-11-24,13,11,11,9,9,8,10,11,10,9,6,6,6,6,7,10,11,12,16,7,2,0,9,2,0,16,8
Ambès1,NO2,2012-11-25,2,2,3,4,6,6,11,25,25,19,19,23,14,13,9,13,11,14,12,11,15,12,9,8,2,25,12
Ambès1,NO2,2012-11-26,,9,12,14,9,10,18,22,22,19,24,13,15,9,15,6,15,8,11,7,7,3,3,2,2,24,12
Ambès1,NO2,2012-11-27,3,5,9,10,12,18,30,44,,,,,,,,,,,,,,,,,3,44,16
Ambès1,NO2,2012-11-28,,,,,,,,7,7,5,4,4,4,6,6,6,6,7,4,5,5,4,4,4,4,7,5
Ambès1,NO2,2012-11-29,5,4,4,4,3,4,4,6,5,6,7,5,4,4,4,7,9,12,8,9,15,12,9,12,3,15,7
Ambès1,NO2,2012-11-30,13,12,16,12,18,22,36,30,21,19,22,17,10,11,18,14,12,15,13,14,11,9,11,9,9,36,16
Ambès1,NO2,2012-12-01,8,8,8,10,13,7,7,10,7,5,5,5,6,6,7,7,7,12,19,11,8,6,7,9,5,19,8
Ambès1,NO2,2012-12-02,10,19,20,25,16,12,10,11,16,16,18,23,20,8,16,20,10,11,9,13,20,12,12,21,8,25,15
Ambès1,NO2,2012-12-03,,3,1,0,3,8,13,8,20,24,6,4,2,2,1,4,7,5,10,11,1,0,0,0,0,24,6
Ambès1,NO2,2012-12-04,0,1,1,1,2,6,2,5,3,2,1,5,0,1,0,2,4,6,9,5,9,4,0,1,0,9,3
Ambès1,NO2,2012-12-05,1,0,3,7,10,15,32,20,12,13,10,7,2,4,4,4,7,7,9,7,5,3,4,6,0,32,8
Ambès1,NO2,2012-12-06,4,5,6,8,15,25,23,33,30,36,35,26,16,10,9,10,21,28,31,33,28,18,14,13,4,36,20
Ambès1,NO2,2012-12-07,13,11,11,11,17,21,30,41,41,28,35,11,2,3,2,2,3,14,24,23,14,10,4,5,2,41,16
Ambès1,NO2,2012-12-08,7,5,0,1,1,2,2,2,3,4,10,2,4,4,5,4,7,29,22,19,9,11,14,11,0,29,7
Ambès1,NO2,2012-12-09,20,23,18,18,17,17,17,20,17,14,13,13,13,15,16,22,25,39,38,38,38,32,32,29,13,39,23
Ambès1,NO2,2012-12-10,,29,26,27,35,39,39,46,47,33,22,25,26,29,33,40,52,46,41,44,42,33,20,24,20,52,35
Ambès1,NO2,2012-12-11,27,28,26,28,29,32,40,33,30,31,33,32,25,7,8,11,23,19,24,29,26,14,9,8,7,40,24
Ambès1,NO2,2012-12-12,8,8,8,10,12,19,20,18,25,14,12,15,16,21,18,20,24,26,31,24,21,22,19,16,8,31,18
Ambès1,NO2,2012-12-13,16,14,10,9,11,20,26,25,21,28,30,18,12,16,18,22,27,25,24,27,16,14,8,9,8,30,19
Ambès1,NO2,2012-12-14,10,9,9,11,12,22,18,20,20,12,13,12,15,21,7,19,22,12,12,26,17,11,6,3,3,26,14
Ambès1,NO2,2012-12-15,3,5,4,3,5,8,6,12,5,4,4,2,1,2,3,7,8,3,3,5,7,6,7,6,1,12,5
Ambès1,NO2,2012-12-16,12,13,4,3,3,3,1,9,7,7,5,3,1,3,3,7,4,3,10,8,12,0,1,0,0,13,5
Ambès1,NO2,2012-12-17,,7,3,9,5,15,15,11,17,13,3,2,1,2,1,3,3,3,17,4,5,4,9,2,1,17,7
Ambès1,NO2,2012-12-18,2,4,1,1,7,19,55,44,56,30,36,22,2,7,17,13,20,32,42,36,35,35,26,21,1,56,23
Ambès1,NO2,2012-12-19,17,15,13,13,11,14,17,23,22,22,23,22,19,16,17,23,20,18,19,19,14,11,8,8,8,23,17
Ambès1,NO2,2012-12-20,7,9,11,11,10,18,33,37,40,36,25,22,1,1,5,7,7,9,6,6,6,9,18,22,1,40,15
Ambès1,NO2,2012-12-21,4,10,17,16,7,11,19,26,21,14,11,14,9,6,5,5,7,8,9,9,15,19,27,44,4,44,14
Ambès1,NO2,2012-12-22,47,42,21,18,19,19,13,15,20,26,31,26,8,3,5,7,12,16,13,17,34,41,36,21,3,47,21
Ambès1,NO2,2012-12-23,15,15,15,12,12,11,10,11,12,12,8,9,7,6,7,9,12,27,19,22,24,16,16,18,6,27,14
Ambès1,NO2,2012-12-24,,15,8,6,6,7,9,10,12,13,12,9,7,9,12,11,12,16,13,8,6,5,4,5,4,16,9
Ambès1,NO2,2012-12-25,7,7,7,5,4,3,6,6,6,7,10,13,10,7,5,6,7,11,16,6,6,8,4,4,3,16,7
Ambès1,NO2,2012-12-26,5,5,5,8,15,38,44,48,49,46,43,13,4,2,7,7,6,6,5,6,11,8,0,0,0,49,16
Ambès1,NO2,2012-12-27,0,0,2,5,4,8,5,5,3,1,2,1,0,1,0,0,2,3,2,5,6,10,8,3,0,10,3
Ambès1,NO2,2012-12-28,9,29,14,11,13,21,32,33,42,43,30,16,15,11,12,10,12,12,17,24,11,9,6,6,6,43,18
Ambès1,NO2,2012-12-29,4,4,4,6,6,6,9,9,10,11,13,8,7,3,1,2,4,6,4,4,5,3,1,0,0,13,5
Ambès1,NO2,2012-12-30,0,2,0,1,1,0,3,7,14,11,8,2,0,1,1,2,3,13,23,21,19,22,15,12,0,23,8
Ambès1,NO2,2012-12-31,,7,7,6,11,25,31,27,17,18,11,11,9,6,6,9,14,14,10,8,7,5,4,4,4,31,12
Ambès1,NO,2012-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
Ambès1,NO,2012-01-02,,0,0,0,0,1,2,4,3,3,2,2,1,1,1,0,2,4,4,1,0,0,0,0,0,4,1
Ambès1,NO,2012-01-03,0,0,0,0,0,1,3,3,8,6,6,4,2,2,1,2,2,2,1,0,0,0,0,0,0,8,2
Ambès1,NO,2012-01-04,0,0,0,0,0,1,11,7,24,5,3,4,1,2,1,2,4,7,6,1,0,0,0,0,0,24,3
Ambès1,NO,2012-01-05,0,0,0,0,0,2,2,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,2,1
Ambès1,NO,2012-01-06,0,0,0,1,1,17,11,3,3,2,1,2,2,1,3,3,6,7,30,14,21,20,7,2,0,30,7
Ambès1,NO,2012-01-07,1,0,0,3,13,10,4,1,2,4,4,1,1,0,1,0,1,4,2,1,2,0,0,0,0,13,2
Ambès1,NO,2012-01-08,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,3,1
Ambès1,NO,2012-01-09,,0,0,17,19,1,14,6,7,7,3,0,0,1,3,3,3,13,6,1,0,0,0,0,0,19,5
Ambès1,NO,2012-01-10,0,0,0,0,0,39,44,7,10,6,8,6,4,3,2,0,15,11,4,0,0,0,0,0,0,44,7
Ambès1,NO,2012-01-11,0,0,0,0,18,18,6,29,100,49,30,21,9,10,7,8,6,5,4,3,7,14,18,19,0,100,16
Ambès1,NO,2012-01-12,26,24,17,36,18,11,14,21,26,25,24,20,16,12,7,7,6,5,1,1,1,0,0,0,0,36,13
Ambès1,NO,2012-01-13,0,0,0,0,1,2,7,0,0,0,1,1,1,3,6,6,6,8,2,1,1,0,0,0,0,8,2
Ambès1,NO,2012-01-14,0,0,0,0,0,5,14,7,5,7,3,2,1,2,1,1,1,7,10,3,9,10,12,6,0,14,4
Ambès1,NO,2012-01-15,2,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,0
Ambès1,NO,2012-01-16,,0,0,4,3,0,12,10,5,8,8,8,3,2,3,2,2,1,1,1,0,0,0,0,0,12,3
Ambès1,NO,2012-01-17,0,0,0,0,0,0,1,1,3,5,5,7,9,6,7,5,5,6,8,9,18,8,4,5,0,18,5
Ambès1,NO,2012-01-18,4,5,3,2,11,68,30,34,42,61,43,40,15,2,3,4,13,35,38,29,35,19,4,2,2,68,23
Ambès1,NO,2012-01-19,1,0,1,0,1,7,11,14,38,38,52,34,6,2,1,2,5,2,1,0,0,0,0,0,0,52,9
Ambès1,NO,2012-01-20,0,0,0,0,0,2,1,3,2,3,2,3,2,1,0,1,0,1,1,2,0,1,0,0,0,3,1
Ambès1,NO,2012-01-21,0,0,0,0,0,2,1,2,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0
Ambès1,NO,2012-01-22,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Ambès1,NO,2012-01-23,,0,0,0,4,39,30,44,24,18,6,3,2,2,0,4,6,3,2,1,0,0,0,0,0,44,8
Ambès1,NO,2012-01-24,0,0,0,0,2,14,54,14,33,26,6,2,1,0,0,2,2,2,2,0,1,1,2,0,0,54,7
Ambès1,NO,2012-01-25,0,0,0,1,5,24,6,12,33,18,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,33,5
Ambès1,NO,2012-01-26,0,0,0,0,0,12,38,16,28,23,20,16,5,1,1,,,,,,,,,,0,38,11
Ambès1,NO,2012-01-27,,,,,,,,,,11,8,3,4,3,2,6,7,9,6,4,2,0,3,2,0,11,5
Ambès1,NO,2012-01-28,4,15,10,12,15,6,3,2,2,3,5,1,0,0,0,0,0,1,0,3,0,0,0,0,0,15,3
Ambès1,NO,2012-01-29,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,2,0,0,0,2,0
Ambès1,NO,2012-01-30,,0,3,3,7,15,5,8,16,27,43,35,17,7,5,2,1,0,0,2,0,0,0,0,0,43,9
Ambès1,NO,2012-01-31,0,0,0,0,0,3,3,3,3,3,4,4,1,4,2,6,7,8,3,0,0,0,0,0,0,8,2
Ambès1,NO,2012-02-01,0,0,0,0,0,0,0,0,2,4,3,4,6,3,4,2,2,1,0,1,0,0,0,0,0,6,1
Ambès1,NO,2012-02-02,0,0,0,0,0,1,2,1,4,,5,5,3,4,3,5,4,5,2,1,2,0,0,0,0,5,2
Ambès1,NO,2012-02-03,0,0,0,0,1,3,3,3,5,9,9,6,5,5,3,3,4,2,2,2,0,0,0,0,0,9,3
Ambès1,NO,2012-02-04,0,0,0,0,0,0,0,0,2,2,3,4,2,2,0,1,1,1,2,0,2,1,1,1,0,4,1
Ambès1,NO,2012-02-05,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
Ambès1,NO,2012-02-06,,0,0,2,5,4,4,2,6,5,6,4,4,1,2,2,1,6,3,1,0,0,0,0,0,6,3
Ambès1,NO,2012-02-07,0,0,1,1,0,6,10,12,6,6,4,6,5,3,3,2,2,2,2,0,0,0,0,0,0,12,3
Ambès1,NO,2012-02-08,0,0,0,0,0,8,3,2,9,10,8,8,8,6,3,4,2,3,4,1,0,0,0,0,0,10,3
Ambès1,NO,2012-02-09,0,0,0,0,2,8,9,4,6,9,8,6,4,4,2,4,3,3,1,1,0,0,0,0,0,9,3
Ambès1,NO,2012-02-10,0,0,0,0,0,3,11,11,12,20,10,8,7,7,4,3,4,3,3,2,1,0,0,0,0,20,5
Ambès1,NO,2012-02-11,0,0,0,0,0,0,1,2,2,4,4,3,1,1,0,0,1,2,1,0,0,0,0,1,0,4,1
Ambès1,NO,2012-02-12,0,0,1,0,0,1,0,3,2,4,5,4,2,1,1,2,0,1,0,1,0,1,0,0,0,5,1
Ambès1,NO,2012-02-13,,1,0,2,1,9,16,19,11,9,7,7,5,3,2,4,5,19,28,13,3,3,2,1,0,28,7
Ambès1,NO,2012-02-14,0,0,0,0,1,1,3,6,5,2,1,3,4,2,2,3,3,5,4,1,2,0,1,1,0,6,2
Ambès1,NO,2012-02-15,0,0,3,3,12,67,123,97,44,29,5,3,4,1,1,0,1,0,0,0,0,0,0,0,0,123,16
Ambès1,NO,2012-02-16,0,0,0,0,2,21,6,7,6,9,6,6,2,2,2,1,3,5,5,1,0,0,0,0,0,21,4
Ambès1,NO,2012-02-17,0,0,0,0,4,11,13,6,5,4,4,3,3,1,2,3,3,9,2,1,0,4,1,2,0,13,3
Ambès1,NO,2012-02-18,1,19,20,26,35,41,53,60,53,60,58,30,1,1,1,0,0,0,2,1,0,0,0,1,0,60,19
Ambès1,NO,2012-02-19,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0
Ambès1,NO,2012-02-20,,2,1,2,20,93,148,174,44,9,12,2,1,1,2,1,4,2,4,3,0,0,0,0,0,174,23
Ambès1,NO,2012-02-21,0,0,0,0,0,9,9,10,8,5,6,5,4,5,4,4,4,6,3,0,0,0,0,0,0,10,3
Ambès1,NO,2012-02-22,0,1,0,0,5,19,52,15,11,12,14,9,9,7,4,3,1,2,8,5,0,0,2,3,0,52,8
Ambès1,NO,2012-02-23,2,1,4,2,7,32,45,87,111,123,119,107,73,25,13,7,5,20,3,3,2,1,1,1,1,123,33
Ambès1,NO,2012-02-24,1,1,1,1,1,30,13,14,15,14,13,8,7,5,6,7,6,9,5,11,2,1,1,0,0,30,7
Ambès1,NO,2012-02-25,0,0,0,1,0,2,0,2,2,2,3,3,1,4,1,0,0,0,0,0,0,1,0,1,0,4,1
Ambès1,NO,2012-02-26,1,2,0,0,0,0,0,6,2,3,3,1,0,0,0,1,0,1,1,1,0,0,0,0,0,6,1
Ambès1,NO,2012-02-27,,0,2,0,7,10,7,19,8,18,12,4,3,4,1,3,3,4,0,1,0,0,1,0,0,19,5
Ambès1,NO,2012-02-28,0,0,0,0,0,2,3,8,22,6,3,3,2,1,0,2,2,2,5,2,0,3,4,0,0,22,3
Ambès1,NO,2012-02-29,2,19,24,19,24,43,75,71,36,18,12,7,3,4,3,2,3,2,1,1,0,0,1,1,0,75,15
Ambès1,NO,2012-03-01,2,6,10,15,13,24,38,42,20,28,18,8,3,1,1,2,8,2,2,1,1,1,0,0,0,42,10
Ambès1,NO,2012-03-02,1,0,5,10,6,20,30,19,23,22,15,5,1,1,0,0,0,0,21,1,2,0,0,0,0,30,8
Ambès1,NO,2012-03-03,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0
Ambès1,NO,2012-03-04,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
Ambès1,NO,2012-03-05,,0,0,0,18,24,136,91,14,6,1,0,0,0,0,1,1,0,1,3,1,0,0,0,0,136,13
Ambès1,NO,2012-03-06,0,0,0,0,2,10,67,60,25,4,2,2,0,2,1,1,1,2,1,1,0,0,0,0,0,67,8
Ambès1,NO,2012-03-07,0,0,0,0,6,7,5,18,29,28,39,23,1,2,,1,1,2,1,0,0,0,0,0,0,39,7
Ambès1,NO,2012-03-08,0,0,0,1,0,4,2,2,3,3,1,2,2,0,1,2,3,2,0,1,1,0,0,0,0,4,1
Ambès1,NO,2012-03-09,0,0,0,5,0,20,149,18,10,8,3,1,3,3,2,3,2,3,4,1,0,0,0,0,0,149,10
Ambès1,NO,2012-03-10,0,0,0,0,0,6,13,12,5,3,1,1,0,0,2,0,0,1,2,0,0,0,1,0,0,13,2
Ambès1,NO,2012-03-11,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0
Ambès1,NO,2012-03-12,,0,0,1,2,12,35,7,6,2,1,3,3,1,1,5,1,2,3,1,1,0,0,0,0,35,4
Ambès1,NO,2012-03-13,0,0,0,0,3,13,7,5,6,7,4,3,1,1,2,1,0,0,4,0,0,0,0,0,0,13,2
Ambès1,NO,2012-03-14,0,0,0,2,5,13,28,24,18,14,11,15,9,4,2,3,3,2,1,0,0,0,1,0,0,28,6
Ambès1,NO,2012-03-15,0,0,0,0,10,8,16,22,15,8,6,5,1,0,0,0,0,0,1,1,1,1,1,2,0,22,4
Ambès1,NO,2012-03-16,2,10,8,8,21,7,2,9,19,10,5,3,4,6,7,8,4,2,1,0,0,0,0,0,0,21,6
Ambès1,NO,2012-03-17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Ambès1,NO,2012-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambès1,NO,2012-03-19,,0,1,0,1,6,4,8,5,2,4,3,2,1,2,4,2,4,2,3,0,0,0,0,0,8,2
Ambès1,NO,2012-03-20,0,0,0,1,2,12,5,8,5,3,2,4,3,2,1,1,3,3,1,0,0,0,0,0,0,12,2
Ambès1,NO,2012-03-21,0,0,0,0,1,3,1,2,2,4,2,2,2,2,4,2,5,4,4,2,0,0,0,1,0,5,2
Ambès1,NO,2012-03-22,0,0,0,2,2,8,6,4,7,8,4,3,5,2,0,0,1,1,1,0,0,0,0,0,0,8,2
Ambès1,NO,2012-03-23,0,0,0,0,0,1,9,6,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
Ambès1,NO,2012-03-24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
Ambès1,NO,2012-03-25,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ambès1,NO,2012-03-26,,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,0
Ambès1,NO,2012-03-27,0,0,0,9,3,4,3,6,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
Ambès1,NO,2012-03-28,0,0,0,2,29,6,10,7,6,6,4,1,2,1,1,1,1,2,1,0,0,0,0,0,0,29,3
Ambès1,NO,2012-03-29,0,0,0,2,12,25,6,14,16,9,8,4,1,2,0,3,2,1,1,0,0,0,0,0,0,25,4
Ambès1,NO,2012-03-30,0,0,0,1,15,5,4,4,4,4,5,4,4,2,2,2,3,1,1,0,0,0,0,1,0,15,3
Ambès1,NO,2012-03-31,0,0,0,0,0,0,1,1,3,3,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,3,1
