oid,code,libelle,surf_m2
97750,2111,Terres arables,236437
97751,2111,Terres arables,1738516
97752,2111,Terres arables,12956
97753,2111,Terres arables,21230
97754,2111,Terres arables,28691
97874,2111,Terres arables,34249
97911,2111,Terres arables,21627
97755,2111,Terres arables,2309610
97756,2111,Terres arables,485001
97757,2111,Terres arables,181464
97758,2111,Terres arables,5112340
97759,2111,Terres arables,7115
97760,2111,Terres arables,5174
97761,2111,Terres arables,7850711
100564,2111,Terres arables,12852
97762,2111,Terres arables,1043324
97763,2111,Terres arables,178792
97764,2111,Terres arables,126102
97765,2111,Terres arables,43328
97766,2111,Terres arables,5924
97767,2111,Terres arables,8925
97768,2111,Terres arables,14344
97769,2111,Terres arables,329257
97786,2111,Terres arables,330193
97787,2111,Terres arables,7522
97770,2111,Terres arables,589485
97771,2111,Terres arables,10389
97772,2111,Terres arables,106088
97773,2111,Terres arables,23175
97774,2111,Terres arables,97418
97775,2111,Terres arables,53064
97776,2111,Terres arables,7053
97788,2111,Terres arables,335449
97789,2111,Terres arables,14809
97790,2111,Terres arables,14931
97791,2111,Terres arables,2882
97792,2111,Terres arables,84343
97777,2111,Terres arables,3239626
97778,2111,Terres arables,56729
97779,2111,Terres arables,333122
97780,2111,Terres arables,21407
97781,2111,Terres arables,79426
97782,2111,Terres arables,5356
97783,2111,Terres arables,8268
97784,2111,Terres arables,702
97793,2111,Terres arables,450828
97794,2111,Terres arables,150365
97795,2111,Terres arables,11620
97796,2111,Terres arables,21762
97797,2111,Terres arables,50278
97798,2111,Terres arables,34062
97799,2111,Terres arables,25736
97800,2111,Terres arables,9972
97801,2111,Terres arables,44274
97802,2111,Terres arables,15696
97803,2111,Terres arables,111421
97804,2111,Terres arables,8274
97811,2111,Terres arables,82033
97812,2111,Terres arables,46635
97889,2111,Terres arables,18851
100838,2111,Terres arables,10042
97805,2111,Terres arables,1125031
97806,2111,Terres arables,1339011
97807,2111,Terres arables,73988
97808,2111,Terres arables,55003
97809,2111,Terres arables,4653
97810,2111,Terres arables,143868
97824,2111,Terres arables,8371
99159,2111,Terres arables,18967
97813,2111,Terres arables,2661751
97814,2111,Terres arables,73928
97815,2111,Terres arables,6261
97845,2111,Terres arables,210331
97816,2111,Terres arables,454570
97817,2111,Terres arables,13733
97818,2111,Terres arables,132820
97819,2111,Terres arables,9956
97820,2111,Terres arables,41255
97821,2111,Terres arables,1162302
97846,2111,Terres arables,87440
97847,2111,Terres arables,35012
99160,2111,Terres arables,9712
97822,2111,Terres arables,2701002
97823,2111,Terres arables,83319
97825,2111,Terres arables,2012065
97826,2111,Terres arables,32865
97827,2111,Terres arables,27919
97828,2111,Terres arables,16024
97829,2111,Terres arables,11971
97830,2111,Terres arables,45057
97831,2111,Terres arables,384368
97832,2111,Terres arables,93082
97833,2111,Terres arables,38245
98049,2111,Terres arables,33204
97834,2111,Terres arables,1519701
97835,2111,Terres arables,16493
97836,2111,Terres arables,182271
97837,2111,Terres arables,5616319
97838,2111,Terres arables,51082
97839,2111,Terres arables,36985
97840,2111,Terres arables,8370
97841,2111,Terres arables,31607
97842,2111,Terres arables,28621
97843,2111,Terres arables,11207
97844,2111,Terres arables,40844
97848,2111,Terres arables,31871
97851,2111,Terres arables,2825855
97852,2111,Terres arables,97801
97853,2111,Terres arables,386564
97854,2111,Terres arables,31617
97855,2111,Terres arables,27331
97856,2111,Terres arables,5838
97857,2111,Terres arables,38314
97858,2111,Terres arables,13107
97890,2111,Terres arables,101397
109092,2111,Terres arables,9995
97859,2111,Terres arables,281314
97860,2111,Terres arables,145447
97861,2111,Terres arables,226683
97862,2111,Terres arables,24811
97863,2111,Terres arables,21368
97864,2111,Terres arables,214233
97865,2111,Terres arables,22021
97866,2111,Terres arables,164582
97867,2111,Terres arables,9359
97868,2111,Terres arables,28189
97869,2111,Terres arables,21781
97870,2111,Terres arables,12847
97871,2111,Terres arables,58021
97872,2111,Terres arables,6604
97875,2111,Terres arables,136724
97876,2111,Terres arables,284732
97877,2111,Terres arables,17670
97878,2111,Terres arables,118863
97879,2111,Terres arables,2063807
97891,2111,Terres arables,100556
97892,2111,Terres arables,3299946
97893,2111,Terres arables,41833
97880,2111,Terres arables,523574
97881,2111,Terres arables,262745
97882,2111,Terres arables,20780
97883,2111,Terres arables,27193
97884,2111,Terres arables,27049
97885,2111,Terres arables,166929
97886,2111,Terres arables,355226
97887,2111,Terres arables,43739
97897,2111,Terres arables,184768
97898,2111,Terres arables,18881
97899,2111,Terres arables,16270
97900,2111,Terres arables,28484
97901,2111,Terres arables,17050
97902,2111,Terres arables,1226953
97903,2111,Terres arables,45573
97904,2111,Terres arables,1630845
97920,2111,Terres arables,372136
98066,2111,Terres arables,48976
97905,2111,Terres arables,5578950
97906,2111,Terres arables,74451
97907,2111,Terres arables,41267
97908,2111,Terres arables,84713
97909,2111,Terres arables,355526
97910,2111,Terres arables,103880
97912,2111,Terres arables,981998
97913,2111,Terres arables,2429968
97915,2111,Terres arables,438735
97916,2111,Terres arables,20482
97921,2111,Terres arables,174138
97922,2111,Terres arables,9034
97923,2111,Terres arables,82713
97924,2111,Terres arables,44169
97925,2111,Terres arables,9916
97926,2111,Terres arables,33442
97917,2111,Terres arables,6567096
97918,2111,Terres arables,280572
97919,2111,Terres arables,10503139
98067,2111,Terres arables,24830
97927,2111,Terres arables,86109
97928,2111,Terres arables,5038014
97929,2111,Terres arables,58972
97930,2111,Terres arables,6115
98017,2111,Terres arables,98285
97931,2111,Terres arables,2147419
97932,2111,Terres arables,375565
97933,2111,Terres arables,13118
97942,2111,Terres arables,337145
98018,2111,Terres arables,58111
97934,2111,Terres arables,2956597
97935,2111,Terres arables,5886
97936,2111,Terres arables,61955
97937,2111,Terres arables,236497
97943,2111,Terres arables,115777
97944,2111,Terres arables,465141
98019,2111,Terres arables,82852
98020,2111,Terres arables,13163
98021,2111,Terres arables,32350412
97938,2111,Terres arables,4036560
97939,2111,Terres arables,357248
97940,2111,Terres arables,163116
97941,2111,Terres arables,201321
97979,2111,Terres arables,7384
98042,2111,Terres arables,15348
97945,2111,Terres arables,493283
97946,2111,Terres arables,70208
97947,2111,Terres arables,9248
97948,2111,Terres arables,500061
97949,2111,Terres arables,26912
97950,2111,Terres arables,9676
97951,2111,Terres arables,16616
97952,2111,Terres arables,9040
97953,2111,Terres arables,51109
97954,2111,Terres arables,12110
97955,2111,Terres arables,20168
97956,2111,Terres arables,170117
97957,2111,Terres arables,32839
97980,2111,Terres arables,28695
97981,2111,Terres arables,22592
98043,2111,Terres arables,9491
97958,2111,Terres arables,536178
97959,2111,Terres arables,174396
97960,2111,Terres arables,16655
97961,2111,Terres arables,15054
97962,2111,Terres arables,11638
97963,2111,Terres arables,305479
97964,2111,Terres arables,8260
97965,2111,Terres arables,48939
97982,2111,Terres arables,57976
97966,2111,Terres arables,330731
97967,2111,Terres arables,14349
97968,2111,Terres arables,34027
97969,2111,Terres arables,784651
97970,2111,Terres arables,54149
97971,2111,Terres arables,116539
97972,2111,Terres arables,567290
97973,2111,Terres arables,30457
97993,2111,Terres arables,114023
97994,2111,Terres arables,145454
97974,2111,Terres arables,332179
97975,2111,Terres arables,85388
97976,2111,Terres arables,35784
97977,2111,Terres arables,195733
97978,2111,Terres arables,3811768
109726,2111,Terres arables,13287
97983,2111,Terres arables,262110
97984,2111,Terres arables,22699
97985,2111,Terres arables,59217
97986,2111,Terres arables,189661
97987,2111,Terres arables,94653
97988,2111,Terres arables,36350
97989,2111,Terres arables,22100
97990,2111,Terres arables,135951
97991,2111,Terres arables,86588
97992,2111,Terres arables,38808
97995,2111,Terres arables,255899
97996,2111,Terres arables,61171
97997,2111,Terres arables,32916
97998,2111,Terres arables,167680
97999,2111,Terres arables,78859
98000,2111,Terres arables,29833
98002,2111,Terres arables,58102
98003,2111,Terres arables,56364
98004,2111,Terres arables,6428
98005,2111,Terres arables,506663
98044,2111,Terres arables,326555
98001,2111,Terres arables,5827029
98006,2111,Terres arables,609912
98007,2111,Terres arables,15319
98008,2111,Terres arables,20139
98009,2111,Terres arables,36170
98010,2111,Terres arables,29958
98011,2111,Terres arables,67721
98015,2111,Terres arables,34936
98016,2111,Terres arables,1446283
110879,2112,"Pépinières, maraichages et serres",8401
98012,2111,Terres arables,2241393
98013,2111,Terres arables,2828275
98014,2111,Terres arables,8833
98022,2111,Terres arables,811135
98023,2111,Terres arables,85113
98024,2111,Terres arables,40040
98025,2111,Terres arables,49435
98026,2111,Terres arables,75808
98027,2111,Terres arables,703598
98045,2111,Terres arables,250379
98048,2111,Terres arables,38920
98028,2111,Terres arables,1901673
98029,2111,Terres arables,16956
98030,2111,Terres arables,539340
98031,2111,Terres arables,41825
98046,2111,Terres arables,1501991
98047,2111,Terres arables,82196
98032,2111,Terres arables,551764
98033,2111,Terres arables,6792
98034,2111,Terres arables,67406
98035,2111,Terres arables,1555122
98036,2111,Terres arables,10127
98037,2111,Terres arables,13427
98038,2111,Terres arables,31352
98039,2111,Terres arables,430933
98040,2111,Terres arables,54661
98041,2111,Terres arables,52538
98050,2111,Terres arables,349276
98051,2111,Terres arables,37242
98052,2111,Terres arables,22782
98053,2111,Terres arables,2904
98054,2111,Terres arables,8100
98055,2111,Terres arables,14366
98056,2111,Terres arables,116115
98057,2111,Terres arables,1791675
98058,2111,Terres arables,26290
98059,2111,Terres arables,4851276
98060,2111,Terres arables,30538
98061,2111,Terres arables,752340
98062,2111,Terres arables,41094
98063,2111,Terres arables,27235
98064,2111,Terres arables,33914
98065,2111,Terres arables,182598
98068,2111,Terres arables,412429
98069,2111,Terres arables,18472
98070,2111,Terres arables,25629
98071,2111,Terres arables,48530
98072,2111,Terres arables,36992
98073,2111,Terres arables,130297
98074,2111,Terres arables,12714
98075,2111,Terres arables,90122
98076,2111,Terres arables,13294
98077,2111,Terres arables,133352
98082,2111,Terres arables,815486
98083,2111,Terres arables,11595
98084,2111,Terres arables,15481
98113,2111,Terres arables,85548
98078,2111,Terres arables,4444780
98079,2111,Terres arables,60172
98080,2111,Terres arables,17988
98081,2111,Terres arables,82954
98097,2111,Terres arables,14573
98085,2111,Terres arables,1098663
98086,2111,Terres arables,45645
98087,2111,Terres arables,893000
98088,2111,Terres arables,103832
98089,2111,Terres arables,16263
98090,2111,Terres arables,39676
98098,2111,Terres arables,23340
98099,2111,Terres arables,10943
98100,2111,Terres arables,58078
98101,2111,Terres arables,8868
98102,2111,Terres arables,8013
98103,2111,Terres arables,22554
98114,2111,Terres arables,36812
99501,2111,Terres arables,10916
98091,2111,Terres arables,8175300
98093,2111,Terres arables,82759
101157,2111,Terres arables,14820
98094,2111,Terres arables,1658596
98109,2111,Terres arables,34661
98110,2111,Terres arables,322426
98111,2111,Terres arables,47598
98112,2111,Terres arables,29374
99444,2111,Terres arables,16842
98095,2111,Terres arables,6807008
98096,2111,Terres arables,313381
98104,2111,Terres arables,2841231
98105,2111,Terres arables,19510
98106,2111,Terres arables,28993
98107,2111,Terres arables,4928
98108,2111,Terres arables,136457
99654,2111,Terres arables,9827
98115,2111,Terres arables,39423
98116,2111,Terres arables,60705
98117,2111,Terres arables,155877
98118,2111,Terres arables,28162
98119,2111,Terres arables,6787
98120,2111,Terres arables,85576
98121,2111,Terres arables,42535
98122,2111,Terres arables,9785
98123,2111,Terres arables,44955
98124,2111,Terres arables,28567
98125,2111,Terres arables,64116
98126,2111,Terres arables,638362
98127,2111,Terres arables,52330
98128,2111,Terres arables,47567
98129,2111,Terres arables,263142
98130,2111,Terres arables,17454
98131,2111,Terres arables,329284
98132,2111,Terres arables,21885
98133,2111,Terres arables,70226
98134,2111,Terres arables,165024
98135,2111,Terres arables,5115
98136,2111,Terres arables,152071
98137,2111,Terres arables,35204
98138,2111,Terres arables,27393
98151,2111,Terres arables,22814
98152,2111,Terres arables,56705
101158,2111,Terres arables,14724
98139,2111,Terres arables,1154967
98140,2111,Terres arables,91793
98141,2111,Terres arables,6322
98142,2111,Terres arables,54998
98143,2111,Terres arables,169015082
98144,2111,Terres arables,46319
98145,2111,Terres arables,30524
98146,2111,Terres arables,8620
98147,2111,Terres arables,9014055
98153,2111,Terres arables,860896
98154,2111,Terres arables,73108
101282,2111,Terres arables,63157
98148,2111,Terres arables,1730563
98149,2111,Terres arables,17965
98156,2111,Terres arables,119401
98157,2111,Terres arables,317248
98158,2111,Terres arables,12641
98159,2111,Terres arables,308789
98160,2111,Terres arables,466193
98150,2111,Terres arables,4610541
101283,2111,Terres arables,14950
98162,2111,Terres arables,20701
98163,2111,Terres arables,135818
98164,2111,Terres arables,23774
98165,2111,Terres arables,36348
98166,2111,Terres arables,48926
98167,2111,Terres arables,7093
98168,2111,Terres arables,10027
98169,2111,Terres arables,2480140
98170,2111,Terres arables,32760
98171,2111,Terres arables,12117
98196,2111,Terres arables,273998
98203,2111,Terres arables,87975
98204,2111,Terres arables,18022
98172,2111,Terres arables,1083828
98173,2111,Terres arables,98010
98174,2111,Terres arables,11302
98175,2111,Terres arables,220007
98176,2111,Terres arables,93853
98177,2111,Terres arables,6892681
98178,2111,Terres arables,6166
98179,2111,Terres arables,34885
98180,2111,Terres arables,9549
98181,2111,Terres arables,174080
98205,2111,Terres arables,157070
98182,2111,Terres arables,910268
98183,2111,Terres arables,10774
98184,2111,Terres arables,37724
98185,2111,Terres arables,201136
98186,2111,Terres arables,136613
98188,2111,Terres arables,38973
98189,2111,Terres arables,17710
98190,2111,Terres arables,65167
98191,2111,Terres arables,52306
98192,2111,Terres arables,7087
98197,2111,Terres arables,329054
98193,2111,Terres arables,5263332
98194,2111,Terres arables,23383
98195,2111,Terres arables,50163
98198,2111,Terres arables,955272
98199,2111,Terres arables,259977
98200,2111,Terres arables,13879
98201,2111,Terres arables,919079
98202,2111,Terres arables,43715
110922,2112,"Pépinières, maraichages et serres",7554
98206,2111,Terres arables,188844
98207,2111,Terres arables,8497
98208,2111,Terres arables,12125
98209,2111,Terres arables,9035
98210,2111,Terres arables,29242
98211,2111,Terres arables,864858
98212,2111,Terres arables,25681
