id;cout_materiaux_ht;cout_implementation_ht;cout_total_ht;cout_induit_ht;date_sigture_devis;date_facture;date_x;annee_travaux;revenu_mo;climat;Code rÈgion;Code dÈpartement;departement;type_logement;annee_construction;constr_cat;nb_pieces;surf_habitable;montant_aides_fincieres;type_aides_fincieres;renovation_globale;marque;modele;energie_chauffage_avt_travaux;energie_chauffage_installee;generateur;type_chaudiere;cop;puissance;rendement;Colonne1
1807;;;;;;;;;;H2;84;;;;;;;;;;;OKOFEN;;;BOIS;CHAUDIERE;;;;;
1808;;;;;;;;;;H2;84;;;;;;;;;;;OKOFEN;;;BOIS;CHAUDIERE;;;;;
1809;;;8880;;;;;;;H2;84;;;;;;;;3000;;;ULMA;;;BOIS;CHAUDIERE;;;;;
1810;;;9443;;;;;;;H2;84;;;;;;;;3000;;;VIGAS;;;BOIS;CHAUDIERE;;;;;
1242;;;14789.57346;;;;;;;H1;84;42;LOIRE;;;;;;;;BBC RENOVATION;;;;BOIS;PAC;;;;;
1812;;;;;;;;;;H2;84;;;;;;;;;;;LACUNZA;;;BOIS;POELE;;;;;
1813;;;5630;;;;;;;H2;84;;;;;;;;1000;;;PALAZZETTI;;;BOIS;POELE;;;;;
1243;;;4314.691943;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;CHAUDIERE;;;;;
1244;;;15153.5545;;;;;;;H1;84;42;LOIRE;;;;;;;;BBC RENOVATION;;;;BOIS;PAC;;;;;
1246;;;4710.900474;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;CHAUDIERE;;;;;
1817;;;;;;;;;;H2;84;;;;;;;;;;;DIK GEURTS;;;BOIS;POELE;;;;;
1247;;;5473.933649;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;CHAUDIERE;;;;;
1249;;;3871.090047;;;;;;;H1;84;42;LOIRE;;;;;;;;BBC RENOVATION;;;;BOIS;CHAUDIERE;A CONDENSATION;;;;
1820;;;5482;;;;;;;H2;84;;;;;;;;1000;;;PIAZZETTA;;;BOIS;POELE;;;;;
1250;;;1981.042654;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;PAC;;;;;
1822;;;4324;;;;;;;H2;84;;;;;;;;1000;;;CMG;;;BOIS;POELE;;;;;
1823;;;4076;;;;;;;H2;84;;;;;;;;1000;;;CMG;;;BOIS;POELE;;;;;
1824;;;5571;;;;;;;H2;84;;;;;;;;1000;;;CMG;;;BOIS;POELE;;;;;
1825;;;6730;;;;;;;H2;84;;;;;;;;1000;;;CMG;;;BOIS;POELE;;;;;
1251;;;13270.14218;;;;;;;H1;84;42;LOIRE;;;;;;;;;;;;BOIS;PAC;;;;;
1827;;;4265;;;;;;;H2;84;;;;;;;;1000;;;CMG;;;BOIS;POELE;;;;;
1252;;;2531.753555;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;CHAUDIERE;A CONDENSATION;;;;
1253;;;4003.791469;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;CHAUDIERE;A CONDENSATION;;;;
1254;;;15722.27488;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;CHAUDIERE;;;;;
1831;;;3128;;;;;;;H2;84;;;;;;;;1000;;;EDILKAMIN;;;BOIS;CHAUDIERE;;;;;
1832;;;6256;;;;;;;H2;84;;;;;;;;1000;;;EDILKAMIN;;;BOIS;POELE;;;;;
1833;;;5009;;;;;;;H2;84;;;;;;;;1000;;;EDILKAMIN;;;BOIS;POELE;;;;;
1834;;;7287;;;;;;;H2;84;;;;;;;;1000;;;HASE;;;BOIS;POELE;;;;;
1835;;;4533;;;;;;;H2;84;;;;;;;;1000;;;EDILKAMIN;;;BOIS;POELE;;;;;
1836;;;5223;;;;;;;H2;84;;;;;;;;1000;;;EDILKAMIN;;;BOIS;POELE;;;;;
1255;;;5461.611374;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;CHAUDIERE;;;;;
1256;;;6633.175355;;;;;;;H1;84;42;LOIRE;;;;;;;;PERFORMANT - BOUQUET 2 TRAVAUX;;;;BOIS;CHAUDIERE;A CONDENSATION;;;;
1839;;;2800;;;;;;;H2;84;;;;;;;;;;;;;;BOIS;CHAUDIERE;;;;;
1257;;;12500.47393;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;PAC;;;;;
1841;;;16164;;;;;;;H2;84;;;;;;;;;;;;;;BOIS;CHAUDIERE;;;;;
1842;;;6508.056872;;;;;;;H2;84;;;;;;;;1000;;;SCAN;;;BOIS;POELE;;;;;
1258;;;6310.900474;;;;;;;H1;84;42;LOIRE;;;;;;;;BBC RENOVATION;;;;BOIS;CHAUDIERE;A CONDENSATION;;;;
1844;;;7937;;;;;;;H2;84;;;;;;;;1000;;;FANKFURT E;;;BOIS;INSERT;;;;;
1259;;;7882.464455;;;;;;;H1;84;42;LOIRE;;;;;;;;PERFORMANT - BOUQUET 2 TRAVAUX;;;;BOIS;CHAUDIERE;A CONDENSATION;;;;
1260;;;9793.364929;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;CHAUDIERE;A CONDENSATION;;;;
1261;;;3371.563981;;;;;;;H1;84;42;LOIRE;;;;;;;;BBC RENOVATION;;;;BOIS;CHAUDIERE;A CONDENSATION;;;;
1848;;;;;;;;;;H2;84;;;;;;;;;;;ORANIER;;;BOIS;POELE;;;;;
1849;;;6161;;;;;;;H2;84;;;;;;;;1000;;;PALAZZETTI;;;BOIS;CHAUDIERE;;;;;
1850;;;2776;;;;;;;H2;84;;;;;;;;1000;;;FREEPOINT;;;BOIS;POELE;;;;;
1851;;;32;;;;;;;H2;84;;;;;;;;;;;;;;;CHAUDIERE;;;;;
1852;;;4332;;;;;;;H2;84;;;;;;;;1000;;;PIAZZETTA;;;BOIS;POELE;;;;;
1853;;;4109;;;;;;;H2;84;;;;;;;;1000;;;STUV;;;BOIS;POELE;;;;;
1854;;;4114.691943;;;;;;;H2;84;;;;;;;;1000;;;GODIN;;;BOIS;POELE;;;;;
1855;;;2442;;;;;;;H2;84;;;;;;;;1000;;;SUPRA;;;BOIS;INSERT;;;;;
1856;;;3318;;;;;;;H2;84;;;;;;;;1000;;;EDILKAMIN;;;BOIS;POELE;;;;;
1857;;;1673;;;;;;;H2;84;;;;;;;;1000;;;SUPRA;;;BOIS;POELE;;;;;
1858;;;3034;;;;;;;H2;84;;;;;;;;1000;;;HARK;;;BOIS;POELE;;;;;
1262;;;5615.165877;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;CHAUDIERE;A CONDENSATION;;;;
1263;;;8507.109005;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;CHAUDIERE;A CONDENSATION;;;;
1264;;;8492.890995;;;;;;;H1;84;42;LOIRE;;;;;;;;PERFORMANT - BOUQUET 2 TRAVAUX;;;;BOIS;PAC;;;;;
1862;;;4480;;;;;;;H2;84;;;;;;;;1000;;;HARK;;;BOIS;POELE;;;;;
1863;;;5100;;;;;;;H2;84;;;;;;;;1000;;;HARK;;;BOIS;POELE;;;;;
1864;;;1878;;;;;;;H2;84;;;;;;;;1000;;;GODIN;;;BOIS;POELE;;;;;
1265;;;5053.080569;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;CHAUDIERE;A CONDENSATION;;;;
1866;;;3420.853081;;;;;;;H2;84;;;;;;;;1000;;;SUPRA;;;BOIS;POELE;;;;;
1266;;;4951.658768;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;CHAUDIERE;;;;;
1868;;;5217;;;;;;;H2;84;;;;;;;;1000;;;HASE;;;BOIS;POELE;;;;;
1267;;;8216.113744;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;CHAUDIERE;A CONDENSATION;;;;
1269;;;11419.90521;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;CHAUDIERE;A CONDENSATION;;;;
1871;;;6407;;;;;;;H2;84;;;;;;;;1000;;;HASK;;;BOIS;POELE;;;;;
1872;;;1398.104265;;;;;;;H2;84;;;;;;;;1000;;;INVICTA;;;BOIS;POELE;;;;;
1873;;;;;;;;;;H2;84;;;;;;;;;;;LAUDEVCO KAROO;;;BOIS;POELE;;;;;
1874;;;6161;;;;;;;H2;84;;;;;;;;1000;;;MAX BLANK;;;BOIS;POELE;;;;;
1875;;;5597;;;;;;;H2;84;;;;;;;;1000;;;JOLLY MEC ;;;BOIS;POELE;;;;;
1876;;;3687.203791;;;;;;;H2;84;;;;;;;;1000;;;JOLLY MEC ;;;BOIS;POELE;;;;;
1270;;;9445.49763;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;CHAUDIERE;A CONDENSATION;;;;
1271;;;6634.123223;;;;;;;H1;84;42;LOIRE;;;;;;;;BBC RENOVATION;;;;BOIS;CHAUDIERE;;;;;
1879;;;2688;;;;;;;H2;84;;;;;;;;1000;;;LACUNZA;;;BOIS;INSERT;;;;;
1880;;;3927;;;;;;;H2;84;;;;;;;;1000;;;LACUNZA;;;BOIS;POELE;;;;;
1272;;;4833.175355;;;;;;;H1;84;42;LOIRE;;;;;;;;PERFORMANT - BOUQUET 2 TRAVAUX;;;;BOIS;CHAUDIERE;A CONDENSATION;;;;
1274;;;2531.753555;;;;;;;H1;84;42;LOIRE;;;;;;;;BBC RENOVATION;;;;BOIS;CHAUDIERE;A CONDENSATION;;;;
1883;;;13103;;;;;;;H2;84;;;;;;;;3000;;;FROLING;;;BOIS;CHAUDIERE;;;;;
2591;;;2244.549763;;;;;;;H1;84;42;LOIRE;INDIVIDUEL;1920;av. 1945;;130;;;;;;BOIS;BOIS;INSERT;;;;;
1885;;;3468;;;;;;;H2;84;;;;;;;;1000;;;PIAZZETTA;;;BOIS;POELE;;;;;
1886;;;6912;;;;;;;H2;84;;;;;;;;1000;;;KALFIRE;;;BOIS;INSERT;;;;;
1887;;;7449;;;;;;;H2;84;;;;;;;;1000;;;RIKA;;;BOIS;POELE;;;;;
1888;;;5687.203791;;;;;;;H2;84;;;;;;;;1000;;;KALFIRE;;;BOIS;POELE;;;;;
1889;;;3601.895735;;;;;;;H2;84;;;;;;;;1000;;;ROMOTOP;;;GAZ;POELE;;;;;
1890;;;7204;;;;;;;H2;84;;;;;;;;1000;;;RIKA;;;BOIS;POELE;;;;;
2598;;;2098.578199;;;;;;;H1;84;42;LOIRE;INDIVIDUEL;1945;de 1945 ‡ 1973;;86;;;;;;ELECTRICITE;BOIS;INSERT;;;;;
2599;;;14742.18009;;;;;;;H1;84;42;LOIRE;INDIVIDUEL;1945;de 1945 ‡ 1973;;127;;;;;;BOIS;;CHAUDIERE;;;;;
1893;;;5118;;;;;;;H2;84;;;;;;;;1000;;;KOPPE;;;BOIS;POELE;;;;;
1894;;;;;;;;;;H2;84;;;;;;;;;;;STUV;;;BOIS;POELE;;;;;
2600;;;16589.57346;;;;;;;H1;84;42;LOIRE;INDIVIDUEL;1945;de 1945 ‡ 1973;;180;;;;;;;ELECTRICITE;PAC;;;;;
2602;;;1987.677725;;;;;;;H1;84;42;LOIRE;INDIVIDUEL;1945;de 1945 ‡ 1973;;130;;;;;;FIOUL;BOIS;INSERT;;;;;
1897;;;6197;;;;;;;H2;84;;;;;;;;1000;;;MAX BLANK;;;BOIS;POELE;;;;;
2611;;;4454.976303;;;;;;;H1;84;42;LOIRE;INDIVIDUEL;2005;ap. 1990;;140;;;;;;ELECTRICITE;BOIS;INSERT;;;;;
1899;;;5390;;;;;;;H2;84;;;;;;;;1000;;;MCZ;;;;POELE;;;;;
2614;;;12545.97156;;;;;;;H1;84;42;LOIRE;INDIVIDUEL;1945;de 1945 ‡ 1973;;130;;;;;;BOIS;BOIS;CHAUDIERE;;;;;
2621;;;8989.57346;;;;;;;H1;84;42;LOIRE;INDIVIDUEL;1981;de 1974 ‡ 1990;;104;;;;;;ELECTRICITE;BOIS;INSERT;;;;;
1902;;;2363;;;;;;;H2;84;;;;;;;;1000;;;INVICTA;;;GAZ;POELE;;;;;
148;5150.7109;1334.597156;6485.308057;;;10/08/2014;10/08/2014;2014;;H2;52;44;LOIRE-ATLANTIQUE;;;;;;;;;BOSCH;OLIO CONDENS 1500F;;FIOUL ;CHAUDIERE;A CONDENSATION;;25;;
1904;;;4530;;;;;;;H2;84;;;;;;;;1000;;;MCZ ;MOOD;;;POELE;;;;;
2383;3745;3376;7121;;21/06/2018;23/05/2016;23/05/2016;2016;;H1;24;45;LOIRET;INDIVIDUEL;;;;;;;RENOVATION A PLUSIEURS GESTES DE TRAVAUX;;;ELECTRICITE;ELECTRICITE;;;;;;
2384;;;4306;;02/08/2018;08/06/2018;08/06/2018;2018;;H1;24;45;LOIRET;INDIVIDUEL;;;;;;;RENOVATION A PLUSIEURS GESTES DE TRAVAUX;BILLIE;TURBO FONTE;ELECTRICITE;BOIS;POELE;;;5;;
2386;4676;792;5468;;19/12/2017;07/12/2018;07/12/2018;2018;;H1;24;45;LOIRET;INDIVIDUEL;;;;;;;;VAILLANT;ECOCOMPACT;;GAZ;CHAUDIERE;A CONDENSATION;;25;;
1908;;;7509.004739;;;;;;;H2;84;;;;;;;;1000;;;ENERGIA 700;;;BOIS;INSERT;;;;;
1909;;;;;;;;;;H2;84;;;;;;;;;;;JOTUL;;;GAZ;POELE;;;;;
1910;;;;;;;;;;H2;84;;;;;;;;;;;NORDICA;;;BOIS;POELE;;;;;
2387;2490;1536;4853;827;;;;;;H1;24;45;LOIRET;INDIVIDUEL;;;;;;;BBC RÈnovation ;JOLLY MEC ;ECOPLUS;;BOIS;POELE;;;6;;
1912;;;3372;;;;;;;H2;84;;;;;;;;1000;;;OTENTIC;;;BOIS;POELE;;;;;
1913;;;4050;;;;;;;H2;84;;;;;;;;1000;;;PALAZZETTI;;;BOIS;POELE;;;;;
2389;;;24464;16439;18/05/2018;07/12/2018;07/12/2018;2018;;H1;24;45;LOIRET;INDIVIDUEL;1860;av. 1945;;;;;BBC RENOVATION;ATLANTIC;ALFEA DUO;BOIS;BOIS;PAC;AIR-EAU;;8;;
2390;1467;2200;3667;;07/10/2018;02/01/2018;02/01/2018;2018;;H1;24;45;LOIRET;INDIVIDUEL;;;;;;HABITER MIEUX;RENOVATION A PLUSIEURS GESTES DE TRAVAUX;LG;LIBERO / INVERTER ;ELECTRICITE;ELECTRICITE;PAC;AIR-AIR;;10;;
2391;19;69;3783;1283.34;2/1/218;7/6/218;7/6/218;218;;H1;24;45;LOIRET;INDIVIDUEL;;;;;;;;ELM LEBLANC;MEGALIS CONDENS GVAC 215M;;;CHAUDIERE;A CONDENSATION;;;93;
2392;5680;1600;10115;2835.48;05/02/2018;07/06/2018;07/06/2018;2018;;H1;24;45;LOIRET;INDIVIDUEL;;;;;;;;OKOFEN;ESAYPELL;BOIS;BOIS;CHAUDIERE;STANDARD;;12;92.5;
1918;;;9093;;;;;;;H2;84;;;;;;;;3000;;;OKOFEN;;;BOIS;CHAUDIERE;;;;;
2394;273;65;2652;579;26/1/218;7/6/218;7/6/218;218;;H1;24;45;LOIRET;INDIVIDUEL;;;;;;;;ELM LEBLANC;MEGALIS;;;CHAUDIERE;A CONDENSATION;;;;
1920;;;1759;;;;;;;H2;84;;;;;;;;1000;;;FREEPOINT;;;BOIS;POELE;;;;;
2395;2100;860;3680;720;25/01/2018;07/06/2018;07/06/2018;2018;;H1;24;45;LOIRET;INDIVIDUEL;;;;;;;;ELM LEBLANC;MEGALIS GVA21-5M;;GAZ;CHAUDIERE;A CONDENSATION;;;;
1922;;;1907;;;;;;;H2;84;;;;;;;;1000;;;GODIN;;;BOIS;POELE;;;;;
2396;5680;1600;10115;2835.48;05/02/2018;21/06/2018;21/06/2018;2018;;H1;24;45;LOIRET;INDIVIDUEL;;;;;;;;;;;BOIS;CHAUDIERE;;;12;92.5;
1924;;;3231;;;;;;;H2;84;;;;;;;;1000;;;GODIN;;;BOIS;POELE;;;;;
2398;4489;600;6020;931;12/08/2017;25/06/2018;25/06/2018;2018;;H1;24;45;LOIRET;INDIVIDUEL;1970;de 1945 ‡ 1973;;;;;RENOVATION A PLUSIEURS GESTES DE TRAVAUX;DE DIETRICH;INNOVENS;GAZ;GAZ;CHAUDIERE;A CONDENSATION;;25;;
2399;2810;530;16778;13438;16/06/2018;07/12/2018;07/12/2018;2018;;H1;24;45;LOIRET;INDIVIDUEL;;;;120;;AH AGILITE;RENOVATION SIMPLE;SAUNIER DUVAL;THEMA F AS;BOIS;GAZ;CHAUDIERE;A CONDENSATION;;25;94;
2284;3671.090047;862.5592417;4532.701422;;28/03/2012;28/03/2012;28/03/2012;2012;;H2;24;41;LOIR-ET-CHER;;;;;;;;;BUDERUS;LOGAMAX PLUS;;GAZ;CHAUDIERE;A CONDENSATION;;24;;
2314;4305.21327;667.2985782;4972.511848;;14/04/2014;14/04/2014;14/04/2014;2014;;H2;24;41;LOIR-ET-CHER;;;;;;;;;CHAPPEE;SEMPRA PROGRESS C;;GAZ;CHAUDIERE;AUTRES;;35;;
2334;4098.578199;1054.976303;5152.606635;;02/01/2012;02/01/2012;02/01/2012;2012;;H2;24;41;LOIR-ET-CHER;;;;;;;;;;;;GAZ;CHAUDIERE;AUTRES;;23;;
2356;;;7560;;10/06/2017;;10/06/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;BOIS;POELE;;;10.9;;
2357;;;5565;;02/08/2017;;02/08/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;CHAUDIERE;A CONDENSATION;;25;;
2358;;;7126;;23/09/2017;;23/09/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;BOIS;POELE;;;9;;
2359;;;4056;;15/09/2017;;15/09/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;POELE;;;6;;
2360;;;35975;;10/12/2017;;10/12/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;BOIS;CHAUDIERE;;;35;;
2361;9762;;;;18/09/2017;;18/09/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;ELECTRICITE;PAC;AIR-EAU;7;12;;
2362;;;4677;;02/08/2017;;02/08/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;CHAUDIERE;A CONDENSATION;;25;;
2364;4169;690;4802;160;07/07/2018;;07/07/2018;2018;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;RÈnovation ‡ plusieurs gestes de travaux;;;;BOIS;POELE;;;5;82;
2365;;;3667;;02/08/2017;;02/08/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;CHAUDIERE;A CONDENSATION;;;;
2366;11740;3473;15213;;18/09/2017;;18/09/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;ELECTRICITE;PAC;AIR-EAU;5.11;11.6;;
1940;;;4980;;;;;;;H2;84;;;;;;;;1000;;;EDILKAMIN;;;BOIS;POELE;;;;;
1941;;;5994;;;;;;;H2;84;;;;;;;;1000;;;EDILKAMIN;;;BOIS;POELE;;;;;
1942;;;4334;;;;;;;H2;84;;;;;;;;1000;;;EXTRAFLAM;;;BOIS;POELE;;;;;
2367;;;6384;;10/01/2017;;10/01/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;CHAUDIERE;A CONDENSATION;;25;;
1944;;;3725.118483;;;;;;;H2;84;;;;;;;;1000;;;LACUNZA;;;BOIS;POELE;;;;;
2368;6630;1028;7658;;22/09/2017;;22/09/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;ELECTRICITE;PAC;AIR-EAU;5.1;8;;
2369;;;7744;;23/09/2017;;23/09/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;POELE;;;8.1;;
2370;8794;900;9694;;13/02/2018;;13/02/2018;2018;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;2004;ap. 1990;;135;;;RÈnovation simple;;;AUTRES;ELECTRICITE;PAC;AIR-EAU;4.02;10;;
1948;;;;;;;;;;H2;84;;;;;;;;;;;ODIN;;;BOIS;POELE;;;;;
2371;2664;450;3115;;08/11/2017;;08/11/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;BOIS;POELE;;;10;;
2372;;;4661;;17/07/2017;;17/07/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;CHAUDIERE;A CONDENSATION;;35;;
2373;;;6663;;27/01/2017;;27/01/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;CHAUDIERE;A CONDENSATION;;25;;
1952;;;5004;;;;;;;H2;84;;;;;;;;1000;;;BRISACH;;;BOIS;POELE;;;;;
1953;;;4449;;;;;;;H2;84;;;;;;;;1000;;;PIAZZETTA;;;BOIS;POELE;;;;;
2374;;;5455;;07/04/2018;;07/04/2018;2018;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;BOIS;POELE;;;;;
1955;;;1328;;;;;;;H2;84;;;;;;;;1000;;;GODIN;;;BOIS;POELE;;;;;
1956;;;1855;;;;;;;H2;84;;;;;;;;1000;;;GODIN;;;BOIS;INSERT;;;;;
1957;;;3128;;;;;;;H2;84;;;;;;;;1000;;;HAAS SOHN;;;BOIS;POELE;;;;;
2375;;;6337;;02/02/2017;;02/02/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;CHAUDIERE;A CONDENSATION;;25;;
1959;;;6730;;;;;;;H2;84;;;;;;;;1000;;;RIKA;;;BOIS;CHAUDIERE;;;;;
2376;3609;880;4566;77.12;18/05/2018;;18/05/2018;2018;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;CHAUDIERE;A CONDENSATION;;25;93;
1961;;;15733;;;;;;;H2;84;;;;;;;;3000;;;FROLING;;;;CHAUDIERE;;;;;
2377;;;8895;;17/10/2017;;17/10/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;FIOUL;CHAUDIERE;A CONDENSATION;;25;;
2378;;;5025;;17/11/2017;;17/11/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;BOIS;POELE;;;16;;
2379;;;6631;;02/02/2017;;02/02/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;CHAUDIERE;A CONDENSATION;;26;;
1965;;;;;;;;;;H2;84;;;;;;;;;;;;;;BOIS;POELE;;;;;
1966;;;;;;;;;;H2;84;;;;;;;;;;;MAX BLANK;;;BOIS;POELE;;;;;
2380;8688;1923;9831;;25/01/2018;;25/01/2018;2018;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;2004;ap. 1990;;135;;;RÈnovation simple;;;AUTRES;ELECTRICITE;PAC;AIR-EAU;5;15.2;189;
1968;;;;;;;;;;H2;84;;;;;;;;1000;;;HOBEN;;;BOIS;POELE;;;;;
2381;;;5219;;27/01/2017;;27/01/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;CHAUDIERE;A CONDENSATION;;25.2;;
1970;;;5118;;;;;;;H2;84;;;;;;;;1000;;;JOTUL;;;BOIS;POELE;;;;;
2382;4286;450;4792;55;13/11/2017;;13/11/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;BOIS;POELE;;;9;;
1972;;;2814;;;;;;;H2;84;;;;;;;;1000;;;INVICTA;;;BOIS;POELE;;;;;
1973;;;6518;;;;;;;H2;84;;;;;;;;1000;;;JOTUL;;;BOIS;POELE;;;;;
1974;;;2312.796209;;;;;;;H2;84;;;;;;;;1000;;;NORDICA;;;BOIS;POELE;;;;;
1975;;;3550;;;;;;;H2;84;;;;;;;;1000;;;LACUNZA;;;BOIS;POELE;;;;;
2135;36890.15166;2511.848341;39402;17025;01/12/2015;06/06/2018;06/06/2018;2018;;H2;76;46;LOT;INDIVIDUEL;;;;;;;;OKOFEN;PELLETMATIC PES32;;BOIS;;STANDARD;;32;93;
2136;19165;3500;22665;;01/09/2017;06/01/2018;06/01/2018;2018;;H2;76;46;LOT;INDIVIDUEL;;;;;;;RENOVATION SIMPLE;HARGASSNER;CLASSIC 22;ELECTRICITE;BOIS;CHAUDIERE;STANDARD;;22;94;
1978;;;3300;;;;;;;H2;84;;;;;;;;1000;;;KAROO;;;BOIS;POELE;;;;;
1979;;;6180;;;;;;;H2;84;;;;;;;;1000;;;RIKA;;;;POELE;;;;;
2137;17920;3150;21070;;22/01/2017;06/01/2018;06/01/2018;2018;;H2;76;46;LOT;INDIVIDUEL;;;;;;;RENOVATION SIMPLE;GUNTAMATIC;BIOSTAR;ELECTRICITE;BOIS;CHAUDIERE;STANDARD;;23;94;
2138;18766;4275;23041;;23/02/2017;06/01/2018;06/01/2018;2018;;H2;76;46;LOT;INDIVIDUEL;;;;;;;RENOVATION SIMPLE;OKOFEN;PELLETMATIC;ELECTRICITE;BOIS;CHAUDIERE;STANDARD;;25;94;
1982;;;19905;;;;;;;H2;84;;;;;;;;3000;;;FROLING;;;BOIS;CHAUDIERE;;;;;
2139;;;34663;;03/03/2015;06/06/2018;06/06/2018;2018;;H2;76;46;LOT;INDIVIDUEL;;;;;;;RENOVATION A PLUSIEURS GESTES DE TRAVAUX;WATERKOTTE;ECOTOUCH DS 5027;;;;AUTRES;5;19;;
2140;15408;1440;16848;;25/02/2015;06/06/2018;06/06/2018;2018;;H2;76;46;LOT;;;;;;;;;;;;ELECTRICITE;;AUTRES;5;20;;
1985;;;2870;;;;;;;H2;84;;;;;;;;1000;;;TERMATECH;;;BOIS;POELE;;;;;
2142;11769;3450;15219;;03/06/2015;06/01/2018;06/01/2018;2018;;H2;76;46;LOT;INDIVIDUEL;;;;;;;;HS FRANCE;SOLO INNOVA 30;;BOIS;;STANDARD;;32;90;
2143;;;31916;;03/03/2015;06/06/2018;06/06/2018;2018;;H2;76;46;LOT;INDIVIDUEL;;;;;;;;ATLANTIC;ALFEA EXCELLIA 16 TRI;;ELECTRICITE;;AIR-EAU;4;15;;
2144;;;9513;;19/01/2017;06/01/2018;06/01/2018;2018;;H2;76;46;LOT;INDIVIDUEL;;;;;;;RENOVATION SIMPLE;MORVAN ;ELEGANCE;BOIS;BOIS;POELE;;;19;82;
