idENT_NCA;NOM;SOUS_TYPE;DIFFUSION;CODE_INSEE;CODE_EQUIP;TYPE;ADR_NCA;geometry
06123AA0055195A;SQUARE JEAN MOULIN;SQUARE;1;06123;A;ENVIRONNEMENT;06123AA0055195;{"type": "Point", "coordinates": [7.19349772, 43.66424427]}
06088AE012116;STUDIOS RIVIERA;CINEMA;1;06088;A;CULTURE;06088AE012116;{"type": "Point", "coordinates": [7.21816912, 43.67358718]}
06088AT0451223B;CENTRE CULTUREL BON VOYAGE;CENTRE CULTUREL;1;06088;B;CULTURE;06088AT0451223;{"type": "Point", "coordinates": [7.28821087, 43.72498888]}
06088AG059785A;JARDIN VILLA D'HESTIA;JARDIN;1;06088;A;ENVIRONNEMENT;06088AG059785;{"type": "Point", "coordinates": [7.20578729, 43.70710917]}
06088SF06710A;SQUARE FERDINAND SUAREZ;JARDIN;1;06088;A;ENVIRONNEMENT;06088SF06710;{"type": "Point", "coordinates": [7.28379028, 43.7051532]}
06088AB031939A;LE CHATEAU DES OLLIERES KORIAN;EHPAD;1;06088;A;SOCIAL;06088AB031939;{"type": "Point", "coordinates": [7.24742128, 43.69475971]}
06088AS09652A;GYMNASE BOIS DE BOULOGNE;CENTRE ET SALLE DE SPORT;1;06088;A;SPORTS ET LOISIRS;06088AS09652;{"type": "Point", "coordinates": [7.20301822, 43.67233838]}
06088AM018733B;MAISON DES ASSOCIATIONS LIBERATION;SERVICE MUNICIPAL;1;06088;B;SERVICE PUBLIC;06088AM018733;{"type": "Point", "coordinates": [7.26174788, 43.70939067]}
06088AE041871B;BEACH VOLLEY LES PONCHETTES;BEACH VOLLEY;1;06088;B;SPORTS ET LOISIRS;06088AE041871;{"type": "Point", "coordinates": [7.27425652, 43.6948573]}
06088AF0550178C;FITNESS - COMPLEXE SPORTIF JEAN MEDECIN;CENTRE ET SALLE DE SPORT;1;06088;C;SPORTS ET LOISIRS;06088AF0550178;{"type": "Point", "coordinates": [7.24580467, 43.69200398]}
06088AL009986C;SALLE LA LANTERNE;CENTRE ET SALLE DE SPORT;1;06088;C;SPORTS ET LOISIRS;06088AL009986;{"type": "Point", "coordinates": [7.22599041, 43.68219941]}
06088AB106759A;ELIOT ET COMPAGNIE;"ETABLISSEMENT MIXTE ""VILLE-ENTREPRISES""";1;06088;A;PETITE ENFANCE;06088AB106759;{"type": "Point", "coordinates": [7.25807981, 43.69622122]}
06088AP070460B;LA MANTEGA;ETABLISSEMENT D’ACCUEIL DU JEUNE ENFANT;1;06088;B;PETITE ENFANCE;06088AP070460;{"type": "Point", "coordinates": [7.24881874, 43.71139881]}
06088AM018732C;VILLA THIOLE;SERVICE SOCIAL;1;06088;C;SOCIAL;06088AM018732;{"type": "Point", "coordinates": [7.26270383, 43.70936392]}
06088AG034132A;FOYER VILLA JACOB;SERVICE SOCIAL;1;06088;A;SOCIAL;06088AG034132;{"type": "Point", "coordinates": [7.27661023, 43.71683336]}
06088AV013296B;RESTAURANT UNIVERSITAIRE MONTEBELLO;UNIVERSITE;1;06088;B;EDUCATION;06088AV013296;{"type": "Point", "coordinates": [7.26764421, 43.71777569]}
06102AA00113A;PARKING AUTO;PARKING AUTO;1;06102;A;TRANSPORT;06102AA00113;{"type": "Point", "coordinates": [7.13162042, 44.06401385]}
06129AA00050A;COLLEGE SAINT BLAISE;COLLEGE;1;06129;A;EDUCATION;06129AA00050;{"type": "Point", "coordinates": [7.10516891, 44.08520019]}
06129AA00360A;CIMETIERE;FUNERAIRE;1;06129;A;SERVICE PUBLIC;06129AA00360;{"type": "Point", "coordinates": [7.10454499, 44.08523405]}
06129AA00050B;HELIPORT;HELIPORT;1;06129;B;TRANSPORT;06129AA00050;{"type": "Point", "coordinates": [7.10502953, 44.08632356]}
06033AA011015A;MATERNELLE MARCEL PAGNOL;ECOLE PRIMAIRE;1;06033;A;EDUCATION;06033AA011015;{"type": "Point", "coordinates": [7.18745026, 43.77843922]}
06149AA00400B;MEDIATHEQUE;MEDIATHEQUE;1;06149;B;CULTURE;06149AA00400;{"type": "Point", "coordinates": [7.31648968, 43.74287837]}
06123AA02100B;ANIMATHEQUE DES PUGETS;MEDIATHEQUE;1;06123;A;CULTURE;06123AA02100;{"type": "Point", "coordinates": [7.182011, 43.68616133]}
06088AM0044205A;STADE NICOLAI;STADE;1;06088;A;SPORTS ET LOISIRS;06088AM0044205;{"type": "Point", "coordinates": [7.23010548, 43.70820501]}
06088BA1644155B;PISTE D'ATHLETISME 400 M - PARC DES SPORTS CHARLES EHRMANN;STADE;1;06088;B;SPORTS ET LOISIRS;06088BA1644155;{"type": "Point", "coordinates": [7.1970014, 43.67865493]}
06060AA00420A;TERRAIN DE FOOTBALL;STADE;1;06060;A;SPORTS ET LOISIRS;06060AA00420;{"type": "Point", "coordinates": [7.27724681, 43.75005754]}
06075AA00151471A;TERRAIN DE FOOTBALL;STADE;1;06075;A;SPORTS ET LOISIRS;06075AA00151471;{"type": "Point", "coordinates": [7.23674481, 43.84931865]}
06109AA00050A;STADE;STADE;1;06109;A;SPORTS ET LOISIRS;06109AA00050;{"type": "Point", "coordinates": [7.19752206, 43.845632]}
06073AA00090D;PISCINE;PISCINE;1;06073;D;SPORTS ET LOISIRS;06073AA00090;{"type": "Point", "coordinates": [7.15825039, 44.18359122]}
06020AA00540A;STATION DE SKI DE TURINI CAMP D'ARGENT;STATION DE SKI;1;06020;A;SPORTS ET LOISIRS;06020AA00540;{"type": "Point", "coordinates": [7.39186454, 43.97673394]}
06025AA005454A0;ECOLE L'OLIVIER;ECOLE PRIMAIRE;1;06025;A;EDUCATION;06025AA005454;{"type": "Point", "coordinates": [7.16785907, 43.80778713]}
06088SM06715A;PARC AUTO MASSENA;PARKING AUTO;1;06088;A;TRANSPORT;06088SM06715;{"type": "Point", "coordinates": [7.26985643, 43.69770086]}
06032AA001287A;PARKING AUTO;PARKING AUTO;1;06032;A;TRANSPORT;06032AA001287;{"type": "Point", "coordinates": [7.39598827, 43.72320444]}
06075AA02570A;PARKING AUTO;PARKING AUTO;1;06075;A;TRANSPORT;06075AA02570;{"type": "Point", "coordinates": [7.22676677, 43.85999376]}
06151AA00710A;PARKING AUTO;PARKING AUTO;1;06151;A;TRANSPORT;06151AA00710;{"type": "Point", "coordinates": [7.24880853, 43.91620412]}
06147AA001723A;PARKING AUTO;PARKING AUTO;1;06147;A;TRANSPORT;06147AA001723;{"type": "Point", "coordinates": [7.27256605, 43.79129492]}
06126AA002610A;PARKING AUTO;PARKING AUTO;1;06126;A;TRANSPORT;06126AA002610;{"type": "Point", "coordinates": [7.19188856, 43.82180562]}
06088AA03322A;PATINOIRE JEAN BOUIN;PATINOIRE;1;06088;A;SPORTS ET LOISIRS;06088AA03322;{"type": "Point", "coordinates": [7.28136965, 43.70819176]}
06144AA00230C;CIMETIERE;FUNERAIRE;1;06144;C;SERVICE PUBLIC;06144AA00230;{"type": "Point", "coordinates": [7.15915365, 43.96122252]}
06020AA00030A;PISCINE;PISCINE;1;06020;A;SPORTS ET LOISIRS;06020AA00030;{"type": "Point", "coordinates": [7.33138904, 43.99081764]}
06020AA00370A;CIMETIERE;FUNERAIRE;1;06020;A;SERVICE PUBLIC;06020AA00370;{"type": "Point", "coordinates": [7.33418021, 43.99234107]}
06120AA00120B;MUR D'ESCALADE;ESCALADE;1;06120;B;SPORTS ET LOISIRS;06120AA00120;{"type": "Point", "coordinates": [6.93156663, 44.22632518]}
06011AA00040A;PLACE DU GENERAL DE GAULLE;SQUARE;1;06011;A;ENVIRONNEMENT;06011AA00040;{"type": "Point", "coordinates": [7.33033457, 43.70775767]}
06088AF034117B;ELEMENTAIRE SAINT VINCENT DE PAUL;ECOLE PRIMAIRE;1;06088;B;EDUCATION;06088AF034117;{"type": "Point", "coordinates": [7.28599794, 43.699264]}
06157AA02610A;SQUARE MALIVER;SQUARE;1;06157;A;ENVIRONNEMENT;06157AA02610;{"type": "Point", "coordinates": [7.10799572, 43.7228086]}
06088AG11551A;RESIDENCE BREA;EHPAD;1;06088;A;SOCIAL;06088AG11551;{"type": "Point", "coordinates": [7.25877395, 43.71935931]}
06088AM002212A;BIBLIOTHEQUE CAMILLE CLAUDEL;BIBLIOTHEQUE;1;06088;A;CULTURE;06088AM002212;{"type": "Point", "coordinates": [7.28454876, 43.72433665]}
06088AA02646E;GARE CFP NICE CENTRE;GARE FERROVIAIRE;1;06088;E;TRANSPORT;06088AA02646;{"type": "Point", "coordinates": [7.25959793, 43.7089475]}
06088BA1644632A;GARE CFP SAINT SAUVEUR;GARE FERROVIAIRE;1;06088;A;TRANSPORT;06088BA1644632;{"type": "Point", "coordinates": [7.1846279, 43.73100237]}
06088AT018710A;GARE SNCF NICE VILLE;GARE FERROVIAIRE;1;06088;A;TRANSPORT;06088AT018710;{"type": "Point", "coordinates": [7.26195884, 43.70456949]}
06088SA11221A;GARE SNCF NICE RIQUIER;GARE FERROVIAIRE;1;06088;A;TRANSPORT;06088SA11221;{"type": "Point", "coordinates": [7.29020449, 43.70557302]}
06088AM018710B;C.H.U. DE NICE P.A.R.O.L.E.S.;HOPITAL;1;06088;B;SANTE;06088AM018710;{"type": "Point", "coordinates": [7.26407468, 43.70722752]}
06088SM15180B;SQUARE MOZART;JARDIN;1;06088;B;ENVIRONNEMENT;06088SM15180;{"type": "Point", "coordinates": [7.26192569, 43.70064253]}
06088SJ00160A;JARDIN JACQUES IBERT;JARDIN;1;06088;A;ENVIRONNEMENT;06088SJ00160;{"type": "Point", "coordinates": [7.25632857, 43.70084505]}
06027AA08910A;PLAGE PUBLIQUE;PLAGE;1;06027;A;TOURISME;06027AA08910;{"type": "Point", "coordinates": [7.1493464, 43.64797619]}
06088AP08801C;MATERNELLE ROTHSCHILD;ECOLE PRIMAIRE;1;06088;C;EDUCATION;06088AP08801;{"type": "Point", "coordinates": [7.27365352, 43.70296616]}
06088AL039317A;MATERNELLE AQUARELLE;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AL039317;{"type": "Point", "coordinates": [7.28962781, 43.73025811]}
06088AB0463205B;MATERNELLE VENTABRUN;ECOLE PRIMAIRE;1;06088;B;EDUCATION;06088AB0463205;{"type": "Point", "coordinates": [7.2267389, 43.70333874]}
06088AB09684A;MATERNELLE PAPON;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AB09684;{"type": "Point", "coordinates": [7.28165159, 43.70127463]}
06088AP08367A;MATERNELLE SAINT CHARLES;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AP08367;{"type": "Point", "coordinates": [7.29341622, 43.71735553]}
06088SA09241A;BIBLIOTHEQUE RISSO;MUSEE ET GALERIE;1;06088;A;CULTURE;06088SA09241;{"type": "Point", "coordinates": [7.28375655, 43.70805735]}
06088AA0814160B;MUSEE ET SITE ARCHEOLOGIQUE DE NICE-CEMENELUM;MUSEE ET GALERIE;1;06088;B;CULTURE;06088AA0814160;{"type": "Point", "coordinates": [7.27537209, 43.71915704]}
06088BA08090A;PARC VIGIER;PARC;1;06088;A;ENVIRONNEMENT;06088BA08090;{"type": "Point", "coordinates": [7.29051947, 43.69374603]}
06075AA00840A;GRAND PRES DE LEVENS;PARC;1;06075;A;ENVIRONNEMENT;06075AA00840;{"type": "Point", "coordinates": [7.23722279, 43.84710404]}
06088AN011028C;PARC AUTO NOTRE DAME;PARKING AUTO;1;06088;C;TRANSPORT;06088AN011028;{"type": "Point", "coordinates": [7.26702595, 43.70383038]}
06088AC009956A;PARC AUTO CALIFORNIE;PARKING AUTO;1;06088;A;TRANSPORT;06088AC009956;{"type": "Point", "coordinates": [7.24049691, 43.68933121]}
06088AL051726C;PARC AUTO LOUIS DE COPPET;PARKING AUTO;1;06088;C;TRANSPORT;06088AL051726;{"type": "Point", "coordinates": [7.24583604, 43.6929398]}
06088AA017611A;PARC AUTO ALBERTI;PARKING AUTO;1;06088;A;TRANSPORT;06088AA017611;{"type": "Point", "coordinates": [7.27184741, 43.69932606]}
06121AA00600A;BASE NAUTIQUE;NAUTIQUE;1;06121;A;SPORTS ET LOISIRS;06121AA00600;{"type": "Point", "coordinates": [7.33369394, 43.691432]}
06088AA06277B;OFFICE DU TOURISME ET DES CONGRES DE NICE;OFFICE DE TOURISME;1;06088;B;TOURISME;06088AA06277;{"type": "Point", "coordinates": [7.26471983, 43.69519721]}
06046AA00743B;OFFICE DE TOURISME;OFFICE DE TOURISME;1;06046;B;TOURISME;06046AA00743;{"type": "Point", "coordinates": [7.22232453, 43.76370131]}
06159AA00940C;OFFICE DE TOURISME;OFFICE DE TOURISME;1;06159;C;TOURISME;06159AA00940;{"type": "Point", "coordinates": [7.30891094, 43.7023207]}
06088SG06590A;ESPLANADE FRANCIS GIORDAN;PARC;1;06088;A;ENVIRONNEMENT;06088SG06590;{"type": "Point", "coordinates": [7.27976449, 43.703239]}
06088SC01660A;PARC DU CASTEL DES DEUX ROIS;PARC;1;06088;A;ENVIRONNEMENT;06088SC01660;{"type": "Point", "coordinates": [7.29152102, 43.70020338]}
06088SC01180A;PARC CAROL DE ROUMANIE;PARC;1;06088;A;ENVIRONNEMENT;06088SC01180;{"type": "Point", "coordinates": [7.23061363, 43.68776811]}
06088SF00590A;PARC PHOENIX;PARC;1;06088;A;ENVIRONNEMENT;06088SF00590;{"type": "Point", "coordinates": [7.21780287, 43.66842583]}
06123AA0050174A;MATERNELLE LES PLANS;ECOLE PRIMAIRE;1;06123;A;EDUCATION;06123AA0050174;{"type": "Point", "coordinates": [7.18796726, 43.67333396]}
06075AA01930A;MATERNELLE LES OLIVIERS;ECOLE PRIMAIRE;1;06075;A;EDUCATION;06075AA01930;{"type": "Point", "coordinates": [7.22969353, 43.8613205]}
06120AA007378A;GENDARMERIE NATIONALE;GENDARMERIE;1;06120;A;SECURITE;06120AA007378;{"type": "Point", "coordinates": [6.92739015, 44.25290003]}
06120AA007312A;HOPITAL SAINT MAUR;HOPITAL;1;06120;A;SANTE;06120AA007312;{"type": "Point", "coordinates": [6.92452169, 44.25603264]}
06120AA00210A;PLAN D'EAU;NAUTIQUE;1;06120;A;SPORTS ET LOISIRS;06120AA00210;{"type": "Point", "coordinates": [6.92214011, 44.25852905]}
06120AA00580B;CASERNE DE POMPIERS;CASERNE DE POMPIERS;1;06120;B;SECURITE;06120AA00580;{"type": "Point", "coordinates": [6.9281093, 44.22759533]}
06060AA00600A;TENNIS;TENNIS;1;06060;A;SPORTS ET LOISIRS;06060AA00600;{"type": "Point", "coordinates": [7.26208808, 43.7558464]}
06027AA04430A;TENNIS;TENNIS;1;06027;A;SPORTS ET LOISIRS;06027AA04430;{"type": "Point", "coordinates": [7.17510181, 43.69271671]}
06011AA00400A;TENNIS;TENNIS;1;06011;A;SPORTS ET LOISIRS;06011AA00400;{"type": "Point", "coordinates": [7.33111766, 43.70452234]}
06027AA007720D;TENNIS DU PARC DES SPORTS SAUVAIGO;TENNIS;1;06027;D;SPORTS ET LOISIRS;06027AA007720;{"type": "Point", "coordinates": [7.15083082, 43.67280013]}
06157AA02086A;THEATRE;THEATRE;1;06157;A;CULTURE;06157AA02086;{"type": "Point", "coordinates": [7.11335977, 43.72314096]}
06088AG00154A;SERVICE - TITRES ET FORMALITES ADMINISTRATIVES;SERVICE MUNICIPAL;1;06088;A;SERVICE PUBLIC;06088AG00154;{"type": "Point", "coordinates": [7.26582933, 43.69589936]}
06088AR04187A;UFR DROIT SCIENCES POLITIQUES ECONOMIQUES ET DE GESTION;UNIVERSITE;1;06088;A;EDUCATION;06088AR04187;{"type": "Point", "coordinates": [7.24617305, 43.69599097]}
06088AA03324A;PISCINE JEAN BOUIN;PISCINE;1;06088;A;SPORTS ET LOISIRS;06088AA03324;{"type": "Point", "coordinates": [7.28096719, 43.70827375]}
06088AC034172A0;ECOLE ABC SCHOOL;ECOLE PRIMAIRE;1;06088;A0;EDUCATION;06088AC034172;{"type": "Point", "coordinates": [7.29261805, 43.69574858]}
06088AP053919A0;ECOLE JEANNE DE FRANCE;ECOLE PRIMAIRE;1;06088;A0;EDUCATION;06088AP053919;{"type": "Point", "coordinates": [7.26515268, 43.70030725]}
06088AB020914A0;ECOLE SAINT JOSEPH;ECOLE PRIMAIRE;1;06088;A0;EDUCATION;06088AB020914;{"type": "Point", "coordinates": [7.28272371, 43.70156229]}
06088AS04624A0;ECOLE SAINT THOMAS D'AQUIN;ECOLE PRIMAIRE;1;06088;A0;EDUCATION;06088AS04624;{"type": "Point", "coordinates": [7.2619766, 43.71745513]}
06025AA00280A;PARKING AUTO;PARKING AUTO;1;06025;A;TRANSPORT;06025AA00280;{"type": "Point", "coordinates": [7.16832486, 43.80927132]}
06127AA00511A;SALLE DES ASSOCIATIONS;SALLE DES ASSOCIATIONS;1;06127;A;SPORTS ET LOISIRS;06127AA00511;{"type": "Point", "coordinates": [7.25394471, 44.07052765]}
06153AA00170B;CIMETIERE;FUNERAIRE;1;06153;B;SERVICE PUBLIC;06153AA00170;{"type": "Point", "coordinates": [7.17053693, 44.06963093]}
06073AA00320A;CASERNE DE POMPIERS - ISOLA VILLAGE;CASERNE DE POMPIERS;1;06073;A;SECURITE;06073AA00320;{"type": "Point", "coordinates": [7.05119518, 44.1854781]}
06120AA00060A;ECOLE;ECOLE PRIMAIRE;1;06120;A;EDUCATION;06120AA00060;{"type": "Point", "coordinates": [6.92634532, 44.25551718]}
06120AA00712A;OFFICE DE TOURISME;OFFICE DE TOURISME;1;06120;A;TOURISME;06120AA00712;{"type": "Point", "coordinates": [6.92552401, 44.25544076]}
06066AA00470A;MICROCRECHE COMMUNALE LES PETITES SOLEILS;CRECHE FAMILIALE;1;06066;A;PETITE ENFANCE;06066AA00470;{"type": "Point", "coordinates": [7.16321268, 43.84944288]}
06021AA00080A;MAIRIE;MAIRIE;1;06021;A;SERVICE PUBLIC;06021AA00080;{"type": "Point", "coordinates": [7.18868141, 43.86311528]}
06021AA00080B;MEDIATHEQUE;MEDIATHEQUE;1;06021;B;CULTURE;06021AA00080;{"type": "Point", "coordinates": [7.1887817, 43.86311142]}
06066AA00450A;CIMETIERE;FUNERAIRE;1;06066;A;SERVICE PUBLIC;06066AA00450;{"type": "Point", "coordinates": [7.16441739, 43.85035773]}
06066AA01630A;PARKING DU PRE;PARKING AUTO;1;06066;A;TRANSPORT;06066AA01630;{"type": "Point", "coordinates": [7.16307059, 43.85060399]}
06072AA00120A;STADE MULTISPORT;STADE;1;06072;A;SPORTS ET LOISIRS;06072AA00120;{"type": "Point", "coordinates": [7.09839265, 44.03108274]}
06157AA0014276A;STADE MUNICIPAL CHARLES DE GAULLE;STADE;1;06157;A;SPORTS ET LOISIRS;06157AA0014276;{"type": "Point", "coordinates": [7.11802156, 43.72152755]}
06156AA00330A;CIMETIERE;FUNERAIRE;1;06156;A;SERVICE PUBLIC;06156AA00330;{"type": "Point", "coordinates": [7.25479728, 44.05317505]}
06127AA00100A;HOPITAL LOCAL SAINT ANTOINE;HOPITAL;1;06127;A;SANTE;06127AA00100;{"type": "Point", "coordinates": [7.25784991, 44.07194585]}
06088AP02260A;PARC D'ACTIVITES LOGISTIQUES SAINT ISIDOIRE;DIVERS;1;06088;A;TRANSPORT;06088AP02260;{"type": "Point", "coordinates": [7.20800472, 43.71245449]}
06088AT0451244A;CENTRE DE FORMATION PROFESSIONNELLE ADULTES;ECOLE SPECIALISEE;1;06088;A;EDUCATION;06088AT0451244;{"type": "Point", "coordinates": [7.28473588, 43.72823368]}
06088AG046289F;IUFM MUSIQUE;ECOLE SPECIALISEE;1;06088;F;EDUCATION;06088AG046289;{"type": "Point", "coordinates": [7.26880342, 43.71448103]}
06147AA01490A;COLLEGE RENE CASSIN;COLLEGE;1;06147;A;EDUCATION;06147AA01490;{"type": "Point", "coordinates": [7.2703091, 43.78688412]}
06088AF027518C;CONSULAT DE TUNISIE;CONSULAT;1;06088;C;SERVICE PUBLIC;06088AF027518;{"type": "Point", "coordinates": [7.2537806, 43.69810355]}
06088AB056121A;CONSULAT HONORAIRE DE SUISSE;CONSULAT;1;06088;A;SERVICE PUBLIC;06088AB056121;{"type": "Point", "coordinates": [7.25923767, 43.70049691]}
06088AG039634A;CONSULAT HONORAIRE DE JAMAIQUE;CONSULAT;1;06088;A;SERVICE PUBLIC;06088AG039634;{"type": "Point", "coordinates": [7.28585508, 43.70478409]}
06088AC160617A;AMICALE SPORTIVE DU RAY;CLOS BOULISTE / BOULODROME;1;06088;A;SPORTS ET LOISIRS;06088AC160617;{"type": "Point", "coordinates": [7.25694795, 43.72757016]}
06147AA01940A;CASERNE DE SAPEURS POMPIERS;CASERNE DE POMPIERS;1;06147;A;SECURITE;06147AA01940;{"type": "Point", "coordinates": [7.27518095, 43.78788577]}
06088AA07004A;CCAS PASTEUR (SOINS INFIRMIERS A DOMICILE);CCAS;1;06088;A;SOCIAL;06088AA07004;{"type": "Point", "coordinates": [7.28668307, 43.72259643]}
06011AA00462A;CCAS;CCAS;1;06011;A;SOCIAL;06011AA00462;{"type": "Point", "coordinates": [7.33173433, 43.70820785]}
06065AA01220A;CENTRE CULTUREL LA COUPOLE;CENTRE CULTUREL;1;06065;A;CULTURE;06065AA01220;{"type": "Point", "coordinates": [7.14982355, 43.72053965]}
06088AP017676A;LES GAIS PETANQUIERS;CLOS BOULISTE / BOULODROME;1;06088;A;SPORTS ET LOISIRS;06088AP017676;{"type": "Point", "coordinates": [7.2952432, 43.71414279]}
06088AP017676B;AMICAL CLUB SPORTIF DE SAINT ROCH / A.S. DES CHEMINS DE FER DE LA PROVENCE;CLOS BOULISTE / BOULODROME;1;06088;B;SPORTS ET LOISIRS;06088AP017676;{"type": "Point", "coordinates": [7.2954635, 43.71407207]}
06088AP017676C;AMICALE PASTEUR;CLOS BOULISTE / BOULODROME;1;06088;C;SPORTS ET LOISIRS;06088AP017676;{"type": "Point", "coordinates": [7.29571407, 43.71424649]}
06088AP017676E;CABANON LA JOYEUSE;CLOS BOULISTE / BOULODROME;1;06088;E;SPORTS ET LOISIRS;06088AP017676;{"type": "Point", "coordinates": [7.29560984, 43.71428161]}
06157AA0015228E;CLOS BOULISTE DE LA FERRAGE;CLOS BOULISTE / BOULODROME;1;06157;E;SPORTS ET LOISIRS;06157AA0015228;{"type": "Point", "coordinates": [7.11524068, 43.71988945]}
06088AA008814A;BIBLIOTHEQUE SAINT ROCH;BIBLIOTHEQUE;1;06088;A;CULTURE;06088AA008814;{"type": "Point", "coordinates": [7.29012906, 43.71438146]}
06088AA05282F;BIBLIOTHEQUE TERRA AMATA;BIBLIOTHEQUE;1;06088;F;CULTURE;06088AA05282;{"type": "Point", "coordinates": [7.28922725, 43.69982313]}
06123AA0127171A;BIBLIOTHEQUE;BIBLIOTHEQUE;1;06123;A;CULTURE;06123AA0127171;{"type": "Point", "coordinates": [7.18640277, 43.67478361]}
06088AP137525C;LYCEE D'ENSEIGNEMENT PROFESSIONNEL PASTEUR;LYCEE;1;06088;C;EDUCATION;06088AP137525;{"type": "Point", "coordinates": [7.28275071, 43.72301617]}
06109AA002315A;MAIRIE;MAIRIE;1;06109;A;SERVICE PUBLIC;06109AA002315;{"type": "Point", "coordinates": [7.19791322, 43.82785619]}
06117AA003811A;MAIRIE;MAIRIE;1;06117;A;SERVICE PUBLIC;06117AA003811;{"type": "Point", "coordinates": [7.23941403, 43.82125406]}
06088AC10670B;CIMETIERE DE L'EST;FUNERAIRE;1;06088;B;SERVICE PUBLIC;06088AC10670;{"type": "Point", "coordinates": [7.30174431, 43.74378405]}
06123AA07400A;CIMETIERE SAINT-MARC;FUNERAIRE;1;06123;A;SERVICE PUBLIC;06123AA07400;{"type": "Point", "coordinates": [7.18495946, 43.68435146]}
06088AA0627240B;PORT DE CARRAS;PORT;1;06088;B;TRANSPORT;06088AA0627240;{"type": "Point", "coordinates": [7.23087129, 43.6786307]}
06032AA00590A;PORT DE CAP D'AIL;PORT;1;06032;A;TRANSPORT;06032AA00590;{"type": "Point", "coordinates": [7.41378098, 43.72519538]}
06011AA01070A;PORT DES FOURMIS;PORT;1;06011;A;TRANSPORT;06011AA01070;{"type": "Point", "coordinates": [7.33236184, 43.70404976]}
06088AG10341B;MATERNELLE OLIVIERS;ECOLE PRIMAIRE;1;06088;B;EDUCATION;06088AG10341;{"type": "Point", "coordinates": [7.25141765, 43.72915577]}
06157AA01931A;MAIRIE;MAIRIE;1;06157;A;SERVICE PUBLIC;06157AA01931;{"type": "Point", "coordinates": [7.11343424, 43.72277021]}
06159AA00670C;MAIRIE;MAIRIE;1;06159;C;SERVICE PUBLIC;06159AA00670;{"type": "Point", "coordinates": [7.31112602, 43.70132174]}
06088AM018732G;MAIRIE ANNEXE THIOLE - MALAUSSENA;MAIRIE;1;06088;G;SERVICE PUBLIC;06088AM018732;{"type": "Point", "coordinates": [7.26270383, 43.70936392]}
06088SF03852B;MAIRIE ANNEXE DU RAY;MAIRIE;1;06088;B;SERVICE PUBLIC;06088SF03852;{"type": "Point", "coordinates": [7.25641886, 43.72520503]}
06088AC1848430A0;GROUPE SCOLAIRE CREMAT;ECOLE PRIMAIRE;1;06088;A0;EDUCATION;06088AC1848430;{"type": "Point", "coordinates": [7.20875023, 43.72271894]}
06088AA116065A0;GROUPE SCOLAIRE NICE FLORE;ECOLE PRIMAIRE;1;06088;A0;EDUCATION;06088AA116065;{"type": "Point", "coordinates": [7.21880673, 43.67031335]}
06088BA00550A;JARDIN MAURICE MOUCHAN;JARDIN;1;06088;A;ENVIRONNEMENT;06088BA00550;{"type": "Point", "coordinates": [7.25678789, 43.7246787]}
06088SL05720A;SQUARE LOUIS MACCAGNO;JARDIN;1;06088;A;ENVIRONNEMENT;06088SL05720;{"type": "Point", "coordinates": [7.23849317, 43.6938159]}
06088BA03730A;JARDIN EMILE DELPIERRE;JARDIN;1;06088;A;ENVIRONNEMENT;06088BA03730;{"type": "Point", "coordinates": [7.28101378, 43.70853672]}
06088BA15730A;JARDIN BOULEVARD HENRI SAPPIA;JARDIN;1;06088;A;ENVIRONNEMENT;06088BA15730;{"type": "Point", "coordinates": [7.24833232, 43.72966346]}
06088BA15680A;JARDIN FERNAND MORETTI;JARDIN;1;06088;A;ENVIRONNEMENT;06088BA15680;{"type": "Point", "coordinates": [7.23738739, 43.69463852]}
06088AS09652D;MATERNELLE BOIS DE BOULOGNE;ECOLE PRIMAIRE;1;06088;D;EDUCATION;06088AS09652;{"type": "Point", "coordinates": [7.20379262, 43.67303542]}
06088AT045177A;MATERNELLE RENE ARZIARI;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AT045177;{"type": "Point", "coordinates": [7.28380868, 43.71479942]}
06088AP05944A;FONDATION PAULIANI;EHPAD;1;06088;A;SOCIAL;06088AP05944;{"type": "Point", "coordinates": [7.27940156, 43.70645198]}
06088AC051723A;LE CASTELLANE;EHPAD;1;06088;A;SOCIAL;06088AC051723;{"type": "Point", "coordinates": [7.25522284, 43.71533582]}
06088BA0244327A;LES ROSES BLEUES;EHPAD;1;06088;A;SOCIAL;06088BA0244327;{"type": "Point", "coordinates": [7.24092133, 43.7226246]}
