FID,nature,index_,nb_logmt,export,source,SHAPE_Length,SHAPE_Area
172,SODIAC,EMMANUEL RAMAYE,43 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,249.368460709742,2701.7678500016
173,SODIAC,GREVILEAS,8 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,219.770917869664,2238.30955001591
174,SODIAC,CLOS TESSAN 2,20 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,198.633249095775,1403.22199999482
175,Résidence,ISSAC, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,108.873229859215,565.329500007641
176,Résidence,SEA GREEN,7Logts + 1 Locale,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,90.8326373308149,307.425449996492
177,Résidence,LE DOMAINE DES PAPANGUES,29,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,183.249162580899,1721.31234999126
178,Résidence,LE JARDIN DE NOTRE DAME,3,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,79.0024282354193,344.623199994092
179,SODIAC,SAINT BERNARD 1,32 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,665.352181458168,7778.95465001873
180,SODIAC,RESIDENCE EDOUARD,16 LLS + 1 COMMERCE,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,105.037173359313,530.27694999263
181,LTS,LES POINSETIAS 2,12 LTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,176.537147779617,972.453849995725
182,SHLMR,RUE DU DANCING,7 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,55.5240307070993,148.64350000132
183,SODIAC,KOUR PRIMA,71 LLTS + 4 COMMERCES,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,325.077553368857,6324.48914996863
184,SIDR,ESPACE REPUBLIQUE,80 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,430.241324645479,8385.49699996636
185,SEDRE,EUDOXIE NONGE,60 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,240.500288793717,3443.74335001044
186,Promoteur BATIPRO,EUROPA,80 ILM,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,305.556939851747,5426.91909998818
187,SHLMR,LES FANES,34 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,213.416883408669,2059.16205001095
188,SEDRE,FRUITS A PAIN,62 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,294.622501559729,4763.87875002269
189,SIDR,LES PENTES DE LA SOURCE,108,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,707.965571554205,9687.95179998275
190,SIDR,LE FLORENTIN,65 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,243.382799085171,3548.91400002147
191,Lotissement,GRONDIN Charles Benoit, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,902.786409959145,8844.78160003292
192,SEDRE,RESIDENCE DES GRANITS,82 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,856.12768928688,13700.2167499993
193,LTS,LES COMBAVAS,3 LTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,199.803678341399,2448.58495000532
194,LTS,LES EVIS,3 LTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,205.52017166738,2713.56739999193
195,LTS,LES JAMBLONS,8 LTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,295.915038567912,4122.59869999311
196,Résidence,LE VIEUX COMPTOIR,19,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,97.497863011439,501.201300004589
197,Promoteur SCI,JACKJEP,4,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,124.518097608962,796.701299994219
198,Promoteur SCI,HADJEE,3 COMMERCES,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,123.751337052188,950.045599998516
199,Promoteur SCI,DE L' YVEL, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,108.826897901529,612.942099989485
200,LTS,PERE RAIMBAULT,17 LTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,833.215656242219,9370.69690000449
201,LTS,LES LETCHIS,103 LTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,1310.2956361066,22727.4981499772
202,SEDRE,BIZET,40 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,263.08552237978,3289.21334996834
203,SIDR,VAUBAN II,338 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,719.990551356333,13800.414200038
204,SHLMR,BOUVET II,63 LLS + 79 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,438.422181408316,6062.95220006128
205,SHLMR,BOUVET I,68 LLS + 59 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,422.915300135178,8367.41625002345
206,SIDR,APPOLONIDE,12 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,149.645722577804,1412.14505002942
207,SEDRE,LES PIRANHAS / CASSE PIERRE,42 LLS + 48 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,558.202622516881,9624.38409993599
208,Lotissement,LES COTEAUX DE LA MONTAGNE,8,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,338.333673792621,4362.38254995262
209,Promoteur SCI,FAG, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,125.261949078909,769.235549997759
210,Promoteur SARL,EQUATION, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,92.3568581684642,532.320899988071
211,SIDR,BELLEPIERRE COLLECTIF,7 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,867.68706146676,7044.31910002622
212,Lotissement,LES CARAMBOLES,10,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,337.731765814229,6830.89095000714
213,SIDR,CAMP JACQUOT,77 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,393.780303579464,2947.21834999205
214,SIDR,CHEMIN DAMOUR,66 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,448.291252871317,5864.44850001397
215,SIDR,FRANGIPANIERS 1,92 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,653.900455338293,5581.60255000851
216,SHLMR,LA MARIANNE,120 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,717.427201918284,29513.9452000039
217,SHLMR,LE PARC,74 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,312.521506901862,5821.97710000321
218,SIDR,JAMBLONS 1,4 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,1342.32528755175,10733.8664500292
219,SIDR,JOSEPH BEDIER 1/2,40 LLS + 44 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,432.705165343275,8076.76894999423
220,SIDR,JULIEN DE RONTAUNAY 1/2,18 LLS + 30 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,457.901346957426,11168.2209000131
221,SIDR,LES PARALLELES,120 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,921.402344790515,9517.72449998509
222,SIDR,MARJOLAINES,141 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,650.017464918162,12570.2643999751
223,SIDR,MAZAGRAN 1/2,37 LLS + 33 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,415.645055426562,7389.38284998216
224,SIDR,MONTGAILLARD,61 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,452.09533553472,11602.1124500593
225,SIDR,MOUFIA 2,335 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,2056.9334770454,24789.8072000179
226,Promoteur SCI,BANAN, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,153.016064031112,1020.76499999383
227,Promoteur SCI,RISK, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,137.089213635384,942.906849998525
228,SHLMR,LES FLIBUSTIERS,356 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,867.729072504643,36002.2492500207
229,SHLMR,LE PHAETON,32 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,252.95885209608,1798.5304999865
230,SHLMR,LACROIX,72 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,384.86030111333,8185.06979999541
231,Promoteur SA,HOLDAR, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,291.339204702835,4664.30564996795
232,LTS,LES ANANAS,82,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,1315.33870337991,28778.4913500204
233,SHLMR,MONTGAILLARD,125 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,481.885677805814,12373.6064500118
234,LTS,JAMALACS 3,54 LTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,776.711141071629,9796.56556497124
235,SHLMR,LA RIVIERE,72 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,289.15023361982,4773.70469998477
236,SODIAC,LE PALMYRE,18 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,109.852155616286,728.309500003403
237,SEDRE,LA ROCADE 1/2/3,55 LLS + 28 LLS + 21 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,489.275617579336,10861.8679000001
238,SHLMR,TESSAN,14 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,139.470993928308,1102.82125000531
239,Promoteur SCCV,LES CANARIS,35,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,255.546487431736,2052.64425001342
240,SHLMR,MOULIN A VENT,10 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,460.923780574666,7775.0404000017
241,SHLMR,LES BANANIERS,32 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,377.736085541329,6747.06569999642
242,SHLMR,LES CHOKAS,56 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,212.91975822581,2561.22729999642
243,SHLMR,LES CYTISES,51 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,378.358504212855,3527.38574998
244,SIDR,SAINT BERNARD 1,22 LES,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,192.334328509225,1622.35905000376
245,SEDRE,MAIDO CIMENDEF,40 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,290.305782406274,2312.60780002989
246,SEMADER,LES PUPILLES,8 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,291.426886610343,2029.16639997394
247,SHLMR,LES OLYMPIADES 2,60 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,276.906197233031,3169.62969999961
248,SHLMR,QUAI OUEST,34 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,203.087404653708,2619.82689999393
249,Résidence,LES LILAS,16,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,127.469405605178,973.431050002822
250,SEMADER,BASSIN COUDERC,14 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,216.149737974864,2544.90649999913
251,SHLMR,CALVEEN,43 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,223.681774049234,1460.26524998665
252,SEDRE,LES ALAMANDAS,52 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,356.258692139622,4349.81174998047
253,SIDR,RESIDENCE ARLEQUINE,20,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,286.045924366719,2457.87969998818
254,Résidence,LE PYTHAGORE,43,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,101.074844224719,637.152400010202
255,Résidence,LES MARQUISES,170,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,412.681472535706,6804.23639999086
256,Promoteur SCI,ADAGIO,9,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,102.558640988918,556.90250000142
257,Promoteur BATIPRO,ARIALE,61,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,164.099608792333,1630.48105000133
258,Promoteur SCI,ARVAMAPI,2,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,127.903621880693,1018.8004999906
259,SODIAC,RODRIGUE 1,BUREAUX,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,307.013590216542,3981.3009000132
260,Promoteur SPAG,LES OMBRIERES,27,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,102.412948635548,603.390750000171
261,Résidence,LE PAVILLON D' ANJOU,48,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,129.628940170443,1002.558949981
262,SODIAC,RODRIGUE 2,BUREAUX,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,311.929833818392,4071.93220001006
263,Promoteur SCCV,LOVENA (RESIDENCE ST JEROME),20,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,93.1962809729979,535.614700006342
264,Promoteur SCI,HYPIPY POURAH, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,125.227327498741,979.565899980998
265,SHLMR,DUKELINE,28 LLS + PLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,147.257186953903,1349.91674997652
266,Promoteur SCCV,PAOLA (RESIDENCE BOIS DE ROSE),44,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,198.075737900551,1711.44610001407
267,LTS,MAISONNEUVE,20 LTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,844.374177730328,18557.0917499904
268,Résidence,LES NARCISSES,21,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,177.792796220224,1644.16515000078
269,Promoteur BATIPRO,BOIS DE SANTAL,20,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,235.197793275077,3516.33354998963
270,Promoteur BATIPRO,BONSAI,35,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,104.101466948988,652.143900004412
271,Résidence,CATHEDRALE,28,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,219.919890006858,1733.40165000257
272,Promoteur SCI,CENTRAL RESIDENCE,42,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,196.353884713342,1961.58934999056
273,Promoteur SCI,MRB, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,169.27629183081,1731.0708000011
274,Promoteur SCI,LE CLOS BAPTISTE, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,206.158570911103,2080.68019999016
275,Résidence,CONSTELLATION CROIX DU SUD,36,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,190.526744876067,2213.34025002271
276,Promoteur SCI,COOLEN, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,76.2809711399051,361.244499998998
277,Promoteur SARL,CORAL,BUREAUX + COMMERCE,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,122.238084185484,895.157750001134
278,Résidence,LE CARDINAL, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,193.203790479401,2277.70490000147
279,Promoteur SEMPRO,VASCO DE GAMA,66,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,223.76559508045,3041.9182500189
280,Résidence,SAINT MICHEL (SCI),52,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,144.527718459411,1301.17364998768
281,Promoteur BATIPRO,DOMAINE DE LA COLLINE,21,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,269.618514381001,3607.8168000075
282,Promoteur BATIPRO,RESIDENCE SAINPAULIA,31,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,311.678556380142,3145.35324998892
283,Promoteur BATIPRO,SANTOLINE,12,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,147.842039292607,964.098450002253
284,Promoteur BATIPRO,SCRIBES 2,80,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,212.895136422588,2297.79905000075
285,Promoteur BATIPRO,SCRIBES 1,92,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,224.834719725866,2331.31325000236
286,Promoteur BATIPRO,OPALINE,22,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,269.018378937032,3549.07030001106
287,Résidence,VERLAINE,7,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,80.7280704320056,406.947200014156
288,Promoteur BATIPRO,SEREINA,6 VILLAS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,250.405176813567,4146.49170003914
289,Promoteur BATIPRO,SILENE,41,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,239.738667307042,3032.65215000095
290,Résidence,ALEXIAS, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,230.422273691162,3020.155250033
291,Résidence,BAMBOUS,25,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,107.709373171971,737.976900012092
292,Résidence,LES COLONNADES,35,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,194.18987955135,2074.35215001226
293,Promoteur SCI,ANDY, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,129.881982153288,1021.68200000552
294,Promoteur SCI,LES HAUTS PLATEAUX,2,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,120.537174524516,710.686150017369
295,Promoteur SCI,JORRE DE ST JORRE, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,232.595552837861,1932.85305000229
296,Promoteur SCI,JORRE DE ST JORRE, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,101.388875540533,559.648599983215
297,Promoteur SCI,MAGE DAYADRA, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,224.583260679457,2324.01440000223
298,Promoteur SCI,SAFLA, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,63.0722251479585,202.103399999499
299,Promoteur SCI,U.A.C.,10,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,158.57201876474,1277.08659998875
300,SODIAC,ILOT DU GRAND MARCHE, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,216.929347359279,2629.0193999927
301,Résidence,CLOS DE BELLEPIERRE,16,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,233.442749267445,2723.4338500064
302,Promoteur SEMPRO,LES OREADES,30,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,192.499494426809,2314.98630001142
303,Résidence,RESIDENCE UNIVERS,75,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,170.87941370217,1641.44810000995
304,Promoteur SARL,YVMO, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,81.9454461995899,273.117799996611
305,Résidence,LA RESERVE,17 VILLAS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,327.639366639299,5495.39839998773
306,Promoteur SCI,LE PALENQUE, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,73.2202626331814,327.249249998641
307,Promoteur SCI,SOGRIMA,2,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,105.418014596422,329.070000001695
308,Résidence,LA BOURGOGNE,35,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,136.401418679787,959.592699987847
309,SIDR,PITON MADORE,40 PLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,199.986637449688,2338.11500000437
310,Résidence,LE CLOS DES MARGUERITES,25,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,263.44303962823,2341.34910000016
311,Résidence,LE PANECHOUAS, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,158.572033983823,1276.97069999309
312,Promoteur BATIPRO,VALERIANE,60,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,364.003800701456,5594.25079996589
313,Promoteur BATIPRO,VALERIANE 2,21,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,121.848459811589,904.607350002759
314,Promoteur SPAG,LE CLOS DES HIBISCUS,50,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,194.172609691952,1519.0623999934
