DepCode,DepLib,ComInsee,ComLib,InsNumeroInstall,InsNom,InsNoVoie,InsLibelleVoie,InsLieuDit,InsCodePostal,InsNbPlaceParking,InsNbPlaceParkingHandi,InsGardiennee,InsEmpriseFonciere,InsDateCreation,InsDateMaj,Nb_FicheEquipement,Nb_Equipements,latitude,longitude
33,Gironde,33492,Saint-Yzan-de-Soudiac,334920003,Centre Equestre de Saint Yzan,,Route du Pas de Meric 33920 St Yzan de Soudiac,,33920,0,0,Non,0,2005-12-12 00:00:00,2014-12-10 00:00:00,3,3,45.148339,-0.414159
33,Gironde,33492,Saint-Yzan-de-Soudiac,334920004,Chemin de Randonnee,,,,33920,0,0,Non,,2007-05-22 00:00:00,2014-12-10 00:00:00,1,1,45.137797,-0.419947
33,Gironde,33493,Saint-Yzans-de-Médoc,334930001,Maison Familiale et Rurale,,Rue Rigon,,33340,0,0,-,520,2005-12-12 00:00:00,2013-10-15 00:00:00,3,3,45.320746,-0.8215
33,Gironde,33493,Saint-Yzans-de-Médoc,334930002,Stand de Tir en Avant,,Rue de Rigon,,33340,25,0,-,500,2005-12-12 00:00:00,2013-10-15 00:00:00,2,2,45.320746,-0.8215
33,Gironde,33493,Saint-Yzans-de-Médoc,334930003,Stade Municipal,,Rue de la Colonne,,33340,0,0,-,10000,2005-12-12 00:00:00,2013-10-15 00:00:00,2,2,45.324777,-0.823387
33,Gironde,33493,Saint-Yzans-de-Médoc,334930004,Salle des Fêtes,,Place de la Mairie,,33340,0,0,-,300,2005-12-12 00:00:00,2013-10-15 00:00:00,1,1,45.32094,-0.814007
33,Gironde,33493,Saint-Yzans-de-Médoc,334930005,Port de Lamena,,,,33340,0,0,-,,2007-11-13 00:00:00,2013-10-15 00:00:00,2,2,45.337565,-0.801527
33,Gironde,33494,Salaunes,334940001,Stade Municipal,,Bourg de Salaunes,,33160,0,0,Non,14045,2005-12-12 00:00:00,2013-10-16 00:00:00,1,1,44.951298,-0.838517
33,Gironde,33494,Salaunes,334940002,Salle Polyvalente,,Le Bourg,,33160,0,0,Non,0,2005-12-12 00:00:00,2013-10-16 00:00:00,1,1,44.951298,-0.838517
33,Gironde,33494,Salaunes,334940003,Elevage du Plec - Poneys Club - Centre Equestre,,Chemin de Gravette 33160 Salaunes,,33160,0,0,Avec logement de gardien,0,2005-12-12 00:00:00,2007-02-06 00:00:00,1,1,44.938602,-0.854684
33,Gironde,33494,Salaunes,334940004,Skate Park,,Chemin de la Gare,,33160,0,0,Non,,2009-11-20 00:00:00,2013-10-16 00:00:00,1,1,44.936057,-0.829733
33,Gironde,33495,Salignac,334950001,Tennis Club,,Place René Cassagne,,33240,0,0,-,0,2005-12-12 00:00:00,2014-06-25 00:00:00,2,3,,
33,Gironde,33495,Salignac,334950002,Salle d'Évolution Sportive,,Le Bourg,,33240,0,0,-,0,2005-12-12 00:00:00,2014-06-25 00:00:00,1,1,45.015111,-0.381414
33,Gironde,33495,Salignac,334950003,Stade Municipal Pierre Durand,,,Tartifume,33240,0,0,-,0,2005-12-12 00:00:00,2014-06-25 00:00:00,1,1,45.015111,-0.381414
33,Gironde,33495,Salignac,334950004,Equipement de Proximité,,Mairie de Salignac- le Bourg,,33240,0,0,-,0,2005-12-12 00:00:00,2014-06-25 00:00:00,2,2,45.015111,-0.381414
33,Gironde,33495,Salignac,334950007,Chemin de Randonnee,,,,33240,0,0,Non,,2007-10-04 00:00:00,2014-06-25 00:00:00,1,1,45.015111,-0.381414
33,Gironde,33496,Salleboeuf,334960001,Aire de Loisirs,,Le Bourg,,33370,0,0,-,1000,2005-12-12 00:00:00,2014-06-25 00:00:00,1,1,44.852861,-0.40763
33,Gironde,33496,Salleboeuf,334960002,Stade Municipal G. Eiffel,,Rue Cap de Sus,,33370,30,0,-,10700,2005-12-12 00:00:00,2014-06-25 00:00:00,1,1,44.842918,-0.399967
33,Gironde,33496,Salleboeuf,334960003,Foyer Rural,,Avenue des Vignes,,33370,30,1,Non,3243,2005-12-12 00:00:00,2014-06-25 00:00:00,1,1,44.841949,-0.391133
33,Gironde,33496,Salleboeuf,334960004,Parcours Santé,,Avenue de la Tour,,33370,0,0,-,3000,2005-12-12 00:00:00,2014-06-25 00:00:00,1,1,44.846567,-0.39697
33,Gironde,33496,Salleboeuf,334960005,Tennis Municipaux,,Chemin Labatut,,33370,20,0,-,2000,2005-12-12 00:00:00,2014-06-25 00:00:00,1,2,44.849263,-0.401067
33,Gironde,33496,Salleboeuf,334960006,Ecurie du Louvet,,Avenue de l'Entre Deux Mers,Le Pavillon,33370,0,0,-,230000,2005-12-12 00:00:00,2014-06-25 00:00:00,2,2,44.836711,-0.404742
33,Gironde,33496,Salleboeuf,334960007,Ecurie des Pontons,55,Chemin des Pontons,,33370,0,0,-,130000,2005-12-12 00:00:00,2014-06-25 00:00:00,2,2,44.856897,-0.379282
33,Gironde,33496,Salleboeuf,334960008,Chemin de Randonnee,,,,33370,0,0,Non,,2007-05-15 00:00:00,2014-06-25 00:00:00,1,1,44.820339,-0.391571
33,Gironde,33498,Salles,334980001,Stade Municipal Pas de Pajot,,Route du Martinet,,33770,50,0,-,72170,2005-12-12 00:00:00,2015-11-09 00:00:00,4,5,44.547728,-0.87894
33,Gironde,33498,Salles,334980002,Gymnase et Annexes,,Rue Va au Champs,,33770,10,0,-,23885,2005-12-12 00:00:00,2015-11-09 00:00:00,3,3,44.550717,-0.867736
33,Gironde,33498,Salles,334980003,Ecole Primaire O. Cazeviehl,,Rue du Castera,,33770,0,0,-,8109,2005-12-12 00:00:00,2015-11-09 00:00:00,4,4,44.550609,-0.872092
33,Gironde,33498,Salles,334980004,Stade de la Lanquette,,Chemin de la Lanquette,,33770,0,0,-,44627,2005-12-12 00:00:00,2015-11-09 00:00:00,4,4,44.557473,-0.868885
33,Gironde,33498,Salles,334980005,Stand de Tir,,Route de Caplanne,,33770,50,0,-,0,2005-12-12 00:00:00,2015-11-09 00:00:00,1,1,44.551938,-0.913214
33,Gironde,33498,Salles,334980007,Halte Nautique,,Pont de l'Eyre,,33770,0,0,-,0,2005-12-12 00:00:00,2015-11-09 00:00:00,1,1,44.548217,-0.855121
33,Gironde,33498,Salles,334980011,Site d'Embarquement,,,Pas de Pajot,33770,0,0,Non,,2007-11-06 00:00:00,2015-11-09 00:00:00,2,2,44.548693,-0.877319
33,Gironde,33499,Salles-de-Castillon,334990001,Écurie de Brandeau,,Brandeau 33350 les Salles de Castillon,,33350,0,0,-,0,2005-12-12 00:00:00,2013-10-16 00:00:00,3,3,44.904542,0.008655
33,Gironde,33501,Saucats,335010001,Tennis Club,,Chemin de Lagues,,33650,0,0,Non,1341,2005-12-12 00:00:00,2014-06-25 00:00:00,2,2,44.655047,-0.595396
33,Gironde,33501,Saucats,335010003,Boulodrome,,Chemin du Château,,33650,0,0,Non,4326,2005-12-12 00:00:00,2014-06-25 00:00:00,1,1,44.650499,-0.599941
33,Gironde,33501,Saucats,335010004,Stade Municipal,,Avenue Henri Laine,,33650,0,0,Non,10035,2005-12-12 00:00:00,2014-06-25 00:00:00,3,3,44.652789,-0.594965
33,Gironde,33501,Saucats,335010005,Cty Stade,,Chemin de Rejouit,,33650,0,0,Non,392,2005-12-12 00:00:00,2014-06-25 00:00:00,1,1,44.651333,-0.593944
33,Gironde,33501,Saucats,335010006,Salle Polyvalente,,Avenue Charles de Gaulle,,33650,60,0,Non,940,2005-12-12 00:00:00,2014-06-25 00:00:00,1,1,44.652954,-0.59649
33,Gironde,33501,Saucats,335010007,Salle de Danse,,Avenue Charles de Gaulle,,33650,8,0,Non,1355,2005-12-12 00:00:00,2014-06-25 00:00:00,1,1,44.652954,-0.59649
33,Gironde,33502,Saugon,335020001,Salle Polyvalente,,Le Bourg,,33920,0,0,-,281,2005-12-12 00:00:00,2013-10-16 00:00:00,1,1,45.178486,-0.503029
33,Gironde,33502,Saugon,335020002,Terrain de Tennis,,Le Bourg,,33920,0,0,-,0,2005-12-12 00:00:00,2013-10-16 00:00:00,1,2,45.178486,-0.503029
33,Gironde,33502,Saugon,335020003,Terrain de Petit Jeux,,,,33920,0,0,-,0,2005-12-12 00:00:00,2013-10-16 00:00:00,1,1,45.177228,-0.519591
33,Gironde,33502,Saugon,335020006,Chemin de Randonnee,,,,33920,0,0,Non,,2007-07-09 00:00:00,2013-10-16 00:00:00,1,1,45.177228,-0.519591
33,Gironde,33502,Saugon,335020007,Terrain de Petanque,9,Le Bourg,,33920,0,0,Non,,2009-12-15 00:00:00,2013-10-16 00:00:00,1,1,45.178486,-0.503029
33,Gironde,33503,Saumos,335030001,Stade Municipal,,,Petit Cougar,33680,0,0,Non,0,2005-12-12 00:00:00,2013-10-16 00:00:00,1,1,44.927441,-0.984793
33,Gironde,33503,Saumos,335030004,Boulodrome,,Rue de l'Eglise,,33680,0,0,Non,0,2005-12-12 00:00:00,2013-10-16 00:00:00,1,1,44.922537,-0.991918
33,Gironde,33503,Saumos,335030005,Circuit Moto Cross du Puy Bacot,,,Puy-Bacot,33680,0,0,Non,0,2005-12-12 00:00:00,2013-10-16 00:00:00,1,1,44.91594,-1.060841
33,Gironde,33503,Saumos,335030006,City Stade,,Place de l'Eglise,,33680,0,0,Non,,2008-10-30 00:00:00,2013-10-16 00:00:00,1,1,44.921437,-0.989272
33,Gironde,33504,Sauternes,335040001,Foyer Familial,,Place de la Mairie,,33210,0,0,-,440,2005-12-12 00:00:00,2013-10-16 00:00:00,1,1,44.531066,-0.342829
33,Gironde,33504,Sauternes,335040002,Plateau d'Activités,,Rue Principale,,33210,0,0,-,1430,2005-12-12 00:00:00,2013-10-16 00:00:00,1,1,44.533511,-0.343014
33,Gironde,33504,Sauternes,335040003,Boulodrome,,Rue Principale,,33210,0,0,-,3570,2005-12-12 00:00:00,2013-10-16 00:00:00,1,1,44.533511,-0.343014
33,Gironde,33504,Sauternes,335040005,Chemin de Randonnee,,,,33210,0,0,Non,,2007-03-26 00:00:00,2013-10-16 00:00:00,1,1,44.534375,-0.358782
33,Gironde,33504,Sauternes,335040006,Site Embarquement,,,,33210,0,0,-,,2007-11-12 00:00:00,2013-10-16 00:00:00,1,1,44.534375,-0.358782
33,Gironde,33505,Sauve,335050001,Terrain de Football,,Rue d'Espiet,,33670,0,0,Non,7000,2005-12-12 00:00:00,2014-06-25 00:00:00,1,1,44.778566,-0.294941
33,Gironde,33505,Sauve,335050002,Tennis,,Le Bourg,,33670,0,0,Non,648,2005-12-12 00:00:00,2014-06-25 00:00:00,2,4,44.750057,-0.343741
33,Gironde,33505,Sauve,335050003,Gym System,,Route de Sauveterre,,33670,0,0,-,681,2006-07-10 00:00:00,2014-12-15 00:00:00,3,4,44.770829,-0.317497
33,Gironde,33505,Sauve,335050004,Chemin de Randonnee,,,,33670,0,0,Non,,2007-05-09 00:00:00,2014-06-25 00:00:00,1,1,44.766404,-0.316308
33,Gironde,33506,Sauveterre-de-Guyenne,335060001,Salle de Judo-Gymnastique,,,Bonnard,33540,0,0,-,671,2005-12-12 00:00:00,2014-05-14 00:00:00,1,1,44.69271,-0.081167
33,Gironde,33506,Sauveterre-de-Guyenne,335060002,Salle de Sport Scolaire,,,Bonnard,33540,0,0,-,57966,2005-12-12 00:00:00,2014-05-14 00:00:00,1,1,44.69271,-0.081167
33,Gironde,33506,Sauveterre-de-Guyenne,335060003,Stade Municipal,,,Le Closet,33540,0,0,-,8338,2005-12-12 00:00:00,2014-05-14 00:00:00,2,3,44.697062,-0.080888
33,Gironde,33506,Sauveterre-de-Guyenne,335060004,Stade de Bonard,,,Bonard,33540,0,0,-,57966,2005-12-12 00:00:00,2014-05-14 00:00:00,3,3,44.69271,-0.081167
33,Gironde,33506,Sauveterre-de-Guyenne,335060005,Piscine,,Le Bourrassat,Bourrassat,33540,0,0,-,1200,2005-12-12 00:00:00,2014-12-12 00:00:00,2,2,44.689458,-0.083516
33,Gironde,33506,Sauveterre-de-Guyenne,335060006,Gymnase du College,,,Au Closet,33540,0,0,-,8900,2005-12-12 00:00:00,2014-12-12 00:00:00,3,3,44.697062,-0.080888
33,Gironde,33506,Sauveterre-de-Guyenne,335060007,Chemins de Randonnee,,,,33540,0,0,Non,,2007-04-27 00:00:00,2014-05-14 00:00:00,3,3,44.686948,-0.070781
33,Gironde,33507,Sauviac,335070001,Terrain de Tennis,,Le Bourg,,33430,0,0,-,800,2005-12-12 00:00:00,2013-10-16 00:00:00,1,1,44.405755,-0.185621
33,Gironde,33507,Sauviac,335070002,Chemin de Randonnee,,,,33430,0,0,Non,,2007-08-09 00:00:00,2013-10-16 00:00:00,1,1,44.405749,-0.175786
33,Gironde,33507,Sauviac,335070004,Danse Avec les Chevaux,,Majourou,,33430,,,-,,2007-02-01 00:00:00,2007-02-06 00:00:00,2,2,44.410685,-0.176656
33,Gironde,33508,Savignac,335080001,Stade Municipal,,Le Bourg,,33124,0,0,-,8000,2005-12-12 00:00:00,2013-10-16 00:00:00,1,1,44.522893,-0.108642
33,Gironde,33508,Savignac,335080002,Chemin de Randonnee,,,,33124,0,0,Non,,2007-10-03 00:00:00,2013-10-16 00:00:00,1,1,44.519766,-0.118301
33,Gironde,33510,Semens,335100001,Complexe Sportif,,Le Bourg,,33490,0,0,-,1400,2005-12-12 00:00:00,2005-11-03 00:00:00,3,3,44.61341,-0.238042
33,Gironde,33510,Semens,335100002,Chemin de Randonnee,,,,33490,,,Non,,2007-03-23 00:00:00,,1,1,44.604832,-0.240448
33,Gironde,33511,Sendets,335110001,Chemin de Randonnee,,,,33690,0,0,Non,,2007-07-12 00:00:00,2013-10-16 00:00:00,1,1,44.414479,-0.100306
33,Gironde,33512,Sigalens,335120001,Chemin de Randonnee,,,,33690,,,Non,,2007-10-03 00:00:00,,2,2,44.438484,-0.056725
33,Gironde,33514,Soulac-sur-Mer,335140002,Stade Municipal,,Route de l'Amélie,,33780,0,0,Non,0,2005-12-12 00:00:00,2015-12-09 00:00:00,1,1,45.48245,-1.145933
33,Gironde,33514,Soulac-sur-Mer,335140003,Stade Pierre Dartial,,Rue J. Goudineau,,33780,0,0,Non,9600,2005-12-12 00:00:00,2015-12-09 00:00:00,1,1,45.514041,-1.115115
33,Gironde,33514,Soulac-sur-Mer,335140004,Stand de Tir,,Route des Lacs,,33780,0,0,-,0,2005-12-12 00:00:00,2015-12-09 00:00:00,1,1,45.495139,-1.119852
33,Gironde,33514,Soulac-sur-Mer,335140005,Terrains de l'Oasis,,Rue Victor Hugo,,33780,0,0,Non,0,2005-12-12 00:00:00,2015-12-09 00:00:00,1,2,45.518926,-1.12005
33,Gironde,33514,Soulac-sur-Mer,335140006,Boulodrome,2,Rue du Général de Gaulle,,33780,0,0,Non,0,2005-12-12 00:00:00,2015-12-09 00:00:00,1,1,45.51096,-1.120002
33,Gironde,33514,Soulac-sur-Mer,335140007,Terrains du Collège Georges Mandel,,Rue Georges Mandel,,33780,0,0,Avec logement de gardien,0,2005-12-12 00:00:00,2015-12-09 00:00:00,3,3,45.505034,-1.124679
33,Gironde,33514,Soulac-sur-Mer,335140008,Tennis de la Forêt,,Passe du Tottoral,,33780,0,0,Non,0,2005-12-12 00:00:00,2015-12-09 00:00:00,5,16,45.484882,-1.13917
33,Gironde,33514,Soulac-sur-Mer,335140009,Écuries Todor Light,,Route des Lacs 33780 Soulac Sur Mer,,33780,0,0,-,0,2005-12-12 00:00:00,2007-02-06 00:00:00,1,2,45.495139,-1.119852
33,Gironde,33514,Soulac-sur-Mer,335140010,Piste de Roller Skate,,Rue Christian Fetis,,33780,0,0,-,0,2005-12-12 00:00:00,2015-12-09 00:00:00,1,1,,
33,Gironde,33514,Soulac-sur-Mer,335140011,Aérodrome de la Runde,,,Passe des Arrecoins,33780,0,0,-,190000,2005-12-12 00:00:00,2015-12-09 00:00:00,1,1,45.494414,-1.081787
33,Gironde,33514,Soulac-sur-Mer,335140013,Piscine Municipale,,Rue F. Curvéneq,,33780,0,0,Non,0,2005-12-12 00:00:00,2015-12-09 00:00:00,2,2,45.52208,-1.116815
33,Gironde,33514,Soulac-sur-Mer,335140014,Gymnase Municipal,,Rue O. Guinet,,33780,0,0,-,0,2005-12-12 00:00:00,2015-12-09 00:00:00,4,4,45.507649,-1.121061
33,Gironde,33514,Soulac-sur-Mer,335140015,L'Amélie Site de Surf,,,L'Amélie,33780,0,0,Non,0,2005-12-12 00:00:00,2015-07-19 00:00:00,2,2,45.483239,-1.146053
33,Gironde,33514,Soulac-sur-Mer,335140016,Plage Centrale (Ba),,Plage Centrale,,33780,0,0,Non,0,2005-12-12 00:00:00,2015-07-19 00:00:00,2,2,45.514754,-1.124813
33,Gironde,33514,Soulac-sur-Mer,335140017,Plage Sud,,,Plage Sud,33780,0,0,Non,0,2005-12-12 00:00:00,2015-12-09 00:00:00,2,2,45.514754,-1.124813
33,Gironde,33514,Soulac-sur-Mer,335140018,Plage Nord (Ba),,Plage Nord,,33780,0,0,Non,0,2005-12-12 00:00:00,2015-12-09 00:00:00,1,1,45.514748,-1.124797
33,Gironde,33514,Soulac-sur-Mer,335140019,Club Mickey,,Plage Centrale,,33780,0,0,-,1000,2005-12-12 00:00:00,2015-12-09 00:00:00,1,1,45.514754,-1.124813
33,Gironde,33514,Soulac-sur-Mer,335140020,Club des Pirates(Club de Plage),,Avenue du Bord de Mer,,33990,0,0,-,1200,2005-12-12 00:00:00,2015-12-09 00:00:00,1,1,,
33,Gironde,33514,Soulac-sur-Mer,335140022,Spot de Surf les Piscines,,,Les Piscines,33780,0,0,Non,,2006-11-30 00:00:00,2015-07-19 00:00:00,1,1,45.513818,-1.12852
33,Gironde,33514,Soulac-sur-Mer,335140023,Plage Uba Tuba,,,Uba Tuba,33780,0,0,Non,,2006-12-07 00:00:00,2015-07-19 00:00:00,1,1,45.512815,-1.124891
33,Gironde,33514,Soulac-sur-Mer,335140024,Point d'Embarquement Estuaire de la Gironde,,,Port de Neyran,33780,0,0,Non,,2007-11-06 00:00:00,2015-12-09 00:00:00,1,1,45.508315,-1.079401
33,Gironde,33515,Soulignac,335150001,Complexe Socio Culturel,,Le Bourg,,33760,0,0,-,0,2005-12-12 00:00:00,2005-09-06 00:00:00,1,1,44.698011,-0.282944
33,Gironde,33515,Soulignac,335150002,Tennis,,Le Bourg,,33760,10,0,-,648,2005-12-12 00:00:00,2005-09-06 00:00:00,1,1,44.698011,-0.282944
33,Gironde,33515,Soulignac,335150003,Stade Municipal,,Le Pont,,33760,40,0,-,10000,2005-12-12 00:00:00,2005-09-06 00:00:00,1,1,44.696468,-0.282965
33,Gironde,33515,Soulignac,335150004,Piste,,,,33760,,,Non,600000,2006-12-19 00:00:00,2007-02-06 00:00:00,1,1,44.682994,-0.289115
33,Gironde,33516,Soussac,335160001,Chemin de Randonnee,,,,33790,0,0,Non,,2007-04-26 00:00:00,2013-10-16 00:00:00,1,1,44.724898,0.01681
33,Gironde,33517,Soussans,335170001,Stade Municipal,,Route de Pauillac,,33460,0,0,-,0,2005-12-12 00:00:00,2014-05-14 00:00:00,2,2,45.056853,-0.706826
33,Gironde,33517,Soussans,335170002,Boulodrome,,Rue de l'Ancienne Gare,,33460,0,0,-,0,2005-12-12 00:00:00,2014-05-14 00:00:00,1,1,45.053992,-0.708742
33,Gironde,33517,Soussans,335170004,Fumadelle,,,,33460,0,0,-,,2007-11-14 00:00:00,2014-05-14 00:00:00,1,1,45.048005,-0.699317
33,Gironde,33518,Tabanac,335180001,Equipement de Proximité,,Le Bourg,,33550,0,0,-,1428,2005-12-12 00:00:00,2014-05-14 00:00:00,1,1,44.72528,-0.409302
33,Gironde,33518,Tabanac,335180003,Tennis,,Route de Saint Caprais de Bx,Coussillan,33550,0,0,-,3324,2005-12-12 00:00:00,2014-05-14 00:00:00,1,1,,
33,Gironde,33518,Tabanac,335180004,Chemin de Randonnee,,,,33550,0,0,Non,,2007-05-04 00:00:00,2014-05-14 00:00:00,1,1,44.72528,-0.409302
33,Gironde,33519,Taillan-Médoc,335190001,Kalimba Gym,1,Place Buffon,,33320,,,Non,550,2006-01-04 00:00:00,,2,2,44.90275,-0.700864
33,Gironde,33519,Taillan-Médoc,335190002,Ecole Eric Tabarly,,Rue Eric Tabarly,,33320,0,0,-,4000,2005-12-12 00:00:00,2011-09-21 00:00:00,1,1,44.904367,-0.66782
33,Gironde,33519,Taillan-Médoc,335190004,Stade Municipal,,Avenue du Stade,,33320,100,2,Avec logement de gardien,34523,2005-12-12 00:00:00,2014-11-17 14:42:21.847000000,10,10,44.914318,-0.684141
33,Gironde,33519,Taillan-Médoc,335190005,Ecole Primaire de la Boetie,,Avenue Bossuet,,33320,0,0,Sans logement de gardien,11370,2005-12-12 00:00:00,2011-09-21 00:00:00,2,2,44.902405,-0.700441
33,Gironde,33519,Taillan-Médoc,335190006,Ecole Primaire Jean Pometan,,Rue de la Liberté,,33320,0,0,Sans logement de gardien,10000,2005-12-12 00:00:00,2011-09-21 00:00:00,2,2,44.906764,-0.672554
33,Gironde,33519,Taillan-Médoc,335190007,Tennis Club la Forestière,,Avenue Bossuet,,33320,20,1,Non,7922,2005-12-12 00:00:00,2011-09-21 00:00:00,2,4,44.902405,-0.700441
33,Gironde,33519,Taillan-Médoc,335190008,Société Hippique d'Aquitaine,,Chemin du Foin,,33320,0,0,Sans logement de gardien,142628,2005-12-12 00:00:00,2005-12-20 00:00:00,4,5,44.92561,-0.686726
33,Gironde,33519,Taillan-Médoc,335190011,Stade Emile Miart,,Rue de Jacques,,33320,50,0,Avec logement de gardien,95339,2005-12-12 00:00:00,2011-09-21 00:00:00,2,6,44.914107,-0.653576
33,Gironde,33519,Taillan-Médoc,335190012,Salle la Boetie,,Avenue Bossuet,,33320,9,1,Non,,2011-08-02 00:00:00,,1,1,44.902405,-0.700441
33,Gironde,33520,Taillecavat,335200001,Boulodrome,,,Le Maugé,33580,0,0,-,4376,2005-12-12 00:00:00,2013-10-16 00:00:00,1,1,44.647699,0.150323
33,Gironde,33521,Talais,335210001,Salle Polyvalente,,Route Jean de l'Ouille,,33590,25,0,-,500,2005-12-12 00:00:00,2005-10-11 00:00:00,1,1,45.471507,-1.064279
33,Gironde,33521,Talais,335210002,Stade Municipal,,Route du Stade,,33590,0,0,-,12300,2005-12-12 00:00:00,2008-10-17 00:00:00,2,2,45.4703,-1.056449
33,Gironde,33521,Talais,335210003,Aquaform,24Route Du,,,33590,0,0,Non,,2009-07-09 00:00:00,,1,1,45.478593,-1.104234
33,Gironde,33521,Talais,335210004,Port de Talais,,,,33590,,,-,,2007-11-06 00:00:00,,1,1,45.478593,-1.104234
33,Gironde,33522,Talence,335220001,Parc des Sports et des Loisirs de Thouars,,Avenue de la Marne,,33400,400,4,Sans logement de gardien,21608,2005-12-12 00:00:00,2012-06-24 00:00:00,9,13,44.792263,-0.603287
33,Gironde,33522,Talence,335220002,Tennis de Thouars,,Avenue de la Marne,,33400,50,2,Sans logement de gardien,7020,2005-12-12 00:00:00,2012-06-24 00:00:00,5,10,44.792263,-0.603287
33,Gironde,33522,Talence,335220003,Salle Leo Lagrange,,Place du 8 Mai 45,,33400,20,2,Sans logement de gardien,2900,2005-12-12 00:00:00,2012-06-24 00:00:00,2,2,44.809145,-0.586954
33,Gironde,33522,Talence,335220004,Complexe Sportif Pierre de Coubertin,,Rue Salvador Allende,,33400,30,2,Sans logement de gardien,1800,2005-12-12 00:00:00,2012-06-24 00:00:00,3,3,44.788867,-0.588323
33,Gironde,33522,Talence,335220005,Salle Jean Bouin,,Rue Charles Gounod,,33400,20,2,Sans logement de gardien,2000,2005-12-12 00:00:00,2012-06-24 00:00:00,1,1,44.797112,-0.58867
33,Gironde,33522,Talence,335220006,Stade Nautique Henri Deschamps,,Avenue de Thouars,,33400,30,0,Avec logement de gardien,9100,2005-12-12 00:00:00,2012-06-24 00:00:00,4,4,44.795952,-0.592255
33,Gironde,33522,Talence,335220007,Lycee Victor Louis,,Av Thouars 33400 Talence,,33400,0,0,Avec logement de gardien,1265,2005-12-12 00:00:00,2012-06-24 00:00:00,4,4,44.795952,-0.592255
33,Gironde,33522,Talence,335220009,Salle Felix,,Rue Jean Iriquin,,33400,10,0,Non,300,2005-12-12 00:00:00,2012-06-24 00:00:00,1,1,44.81974,-0.585254
33,Gironde,33522,Talence,335220010,Domaine Universitaire Stade Monadey,8,Domaine Universitaire,,33400,100,0,Sans logement de gardien,96194,2005-12-12 00:00:00,2009-12-16 00:00:00,8,10,44.813946,-0.580207
33,Gironde,33522,Talence,335220012,Espace G. Lasserre,,,Quartier G. Lasserre,33400,10,0,Sans logement de gardien,1500,2005-12-12 00:00:00,2012-06-24 00:00:00,2,2,,
33,Gironde,33522,Talence,335220013,Lycée Technique Alfred Kastler,,Av Université 33400 Talence,,33400,0,0,Avec logement de gardien,0,2005-12-12 00:00:00,2012-06-24 00:00:00,2,2,44.803146,-0.599013
33,Gironde,33522,Talence,335220014,Lycée d'Hôtellerie et de Tourisme,,R François Rabelais 33400 Talence,,33400,0,0,Avec logement de gardien,0,2005-12-12 00:00:00,2012-06-24 00:00:00,1,1,44.796708,-0.596354
33,Gironde,33522,Talence,335220015,Espace Redeuilh,,Rue Redeuilh,,33400,50,2,Sans logement de gardien,0,2005-12-12 00:00:00,2012-06-24 00:00:00,1,1,44.818554,-0.597166
33,Gironde,33522,Talence,335220016,Tennis Club de Bordeaux,,Chemin de Suzon,,33400,0,0,Non,13216,2005-12-12 00:00:00,2012-06-24 00:00:00,5,10,44.81139,-0.582048
33,Gironde,33522,Talence,335220017,Stade Suzon,,Rue de Suzon,,33400,0,0,Avec logement de gardien,15650,2005-12-12 00:00:00,2012-06-24 00:00:00,2,2,44.81139,-0.582048
33,Gironde,33522,Talence,335220018,Square Jean Bouin,,Rue Charles Gounod,,33400,10,1,Non,0,2005-12-12 00:00:00,2012-06-24 00:00:00,1,1,44.797112,-0.58867
33,Gironde,33522,Talence,335220019,Espace Raba 2,,Rue du 19 Mars 1962,,33400,0,0,Non,0,2005-12-12 00:00:00,2012-06-24 00:00:00,1,1,44.797283,-0.595423
33,Gironde,33522,Talence,335220021,Espace Raba 1,,Rue Fenelon,,33400,0,0,Non,0,2005-12-12 00:00:00,2012-06-24 00:00:00,3,3,44.797507,-0.597252
33,Gironde,33522,Talence,335220022,Creps d'Aquitaine,653,Cours de la Libération,,33400,260,10,Avec logement de gardien,,2006-09-22 00:00:00,2007-06-05 00:00:00,19,24,44.803464,-0.594673
33,Gironde,33522,Talence,335220024,Etsm,,Chemin des Maures,,33400,,,Non,,2006-12-20 00:00:00,2012-06-24 00:00:00,1,1,44.799741,-0.576929
33,Gironde,33522,Talence,335220025,Squash de Talence,7,Rue du Général Marguerite,,33400,5,0,Non,,2008-11-26 00:00:00,2013-01-05 00:00:00,1,4,44.801228,-0.587588
33,Gironde,33522,Talence,335220026,Espace Sportif Boris Diaw,11,Rue de la Renaissance,,33400,0,0,Sans logement de gardien,,2009-07-09 00:00:00,2012-06-24 00:00:00,3,3,44.817969,-0.594474
33,Gironde,33522,Talence,335220035,Espace Montaigne,,Cours de la Liberté,,33400,,,-,,2012-06-24 00:00:00,,1,1,44.820912,-0.583719
33,Gironde,33522,Talence,335220036,Agorespace,,Residence Lorenzacio,,33400,,,Non,,2012-06-24 00:00:00,,1,1,44.790252,-0.588504
33,Gironde,33522,Talence,335220037,Centre d'Animation Jeunesse,,Avenue de Thouars,,33400,,,Non,,2012-06-24 00:00:00,,1,1,44.795952,-0.592255
33,Gironde,33523,Targon,335230001,Salle Polyvalente,,Rue des Ecoles,,33760,0,0,-,300,2005-12-12 00:00:00,2014-05-14 00:00:00,1,1,44.736438,-0.264462
33,Gironde,33523,Targon,335230003,Stade Municipal,,,Le Canil,33760,50,0,-,39923,2005-12-12 00:00:00,2014-05-14 00:00:00,5,7,44.731753,-0.253063
