SITE;APPLICATION;ANNEE;MOIS;PREMIERE_VISITE;DERNIERE_VISITE;NB_VISITEURS;NB_VISITE;MOY_VISITEURS_VISITE;PAGES;MOY_PAGES_VISITE;HITS;MOY_HITS_VISITE;VOL_BANDEPASSANTE;MOY_BANDEPASSANTE_VISITE
service.agriculture;;2014;Septembre;NA;30 Sep 2014 - 09:14;2;21;10,50;56;2,67;131;6,24;4,30;209,81
service.agriculture.ader.gouv.fr;;2014;Février;NA;NA;0;0;0,00;0;0,00;1;0,00;0,03;0,00
service.agriculture.ader.gouv.fr;;2014;Janvier;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.agriculture.ader.gouv.fr;;2014;Juillet;NA;NA;0;0;0,00;0;0,00;1;0,00;0,00;0,00
service.agriculture.ader.gouv.fr;;2014;Juin;NA;NA;0;0;0,00;0;0,00;1;0,00;0,00;0,00
service.agriculture.ader.gouv.fr;;2014;Mars;NA;NA;0;0;0,00;0;0,00;56;0,00;0,10;0,00
service.national.agri;;2014;Août;01 Aug 2014 - 12:06;25 Aug 2014 - 16:02;5;5;1,00;11;2,20;676;135,20;1,30;265,40
service.national.agri;;2014;Avril;01 Apr 2014 - 07:16;30 Apr 2014 - 17:38;122;770;6,31;14108;18,32;68321;88,73;1486,90;1977,38
service.national.agri;;2014;Février;01 Feb 2014 - 10:41;28 Feb 2014 - 21:17;717;3953;5,51;140942;35,65;447850;113,29;16234,01;4205,32
service.national.agri;;2014;Janvier;NA;31 Jan 2014 - 19:00;843;5216;6,19;197305;37,83;687552;131,82;22972,60;4509,96
service.national.agri;;2014;Juillet;01 Jul 2014 - 07:05;29 Jul 2014 - 09:11;44;111;2,52;2461;22,17;8916;80,32;244,09;2251,77
service.national.agri;;2014;Juin;02 Jun 2014 - 06:49;26 Jun 2014 - 16:36;82;508;6,20;9552;18,80;35987;70,84;1010,89;2037,69
service.national.agri;;2014;Mai;NA;30 May 2014 - 15:31;96;658;6,85;17536;26,65;58341;88,66;2002,06;3115,66
service.national.agri;;2014;Mars;NA;31 Mar 2014 - 23:06;598;3007;5,03;120289;40,00;365065;121,41;13286,14;4524,44
service.national.agri;;2014;Novembre;NA;26 Nov 2014 - 08:28;2;2;1,00;7;3,50;251;125,50;0,52;265,00
service.national.agri;;2014;Octobre;NA;29 Oct 2014 - 09:14;1;1;1,00;1;1,00;392;392,00;0,58;593,00
service.national.agri;;2014;Septembre;NA;26 Sep 2014 - 10:01;3;4;1,33;6;1,50;690;172,50;1,28;328,50
service.national.agri_aida;aida;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_aida;aida;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_aida;aida;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_aida;aida;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_aida;aida;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_aida;aida;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_disar-intranet;disar-intranet;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_disar-intranet;disar-intranet;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_disar-intranet;disar-intranet;2014;Février;03 Feb 2014 - 08:26;28 Feb 2014 - 19:02;99;313;3,16;12128;38,75;30552;97,61;1295,57;4238,54
service.national.agri_disar-intranet;disar-intranet;2014;Janvier;02 Jan 2014 - 10:37;31 Jan 2014 - 18:35;94;280;2,98;11134;39,76;27515;98,27;913,82;3341,97
service.national.agri_disar-intranet;disar-intranet;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_disar-intranet;disar-intranet;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_disar-intranet;disar-intranet;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_disar-intranet;disar-intranet;2014;Mars;03 Mar 2014 - 08:56;28 Mar 2014 - 11:06;108;257;2,38;11123;43,28;24596;95,70;919,14;3662,24
service.national.agri_disar-intranet;disar-intranet;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_disar-intranet;disar-intranet;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_disar-intranet;disar-intranet;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade;nomade;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade;nomade;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade;nomade;2014;Février;NA;28 Feb 2014 - 14:04;60;215;3,58;800;3,72;9610;44,70;79,25;377,47
service.national.agri_nomade;nomade;2014;Janvier;NA;31 Jan 2014 - 18:29;121;680;5,62;3229;4,75;35424;52,09;265,35;399,58
service.national.agri_nomade;nomade;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade;nomade;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade;nomade;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade;nomade;2014;Mars;NA;28 Mar 2014 - 10:45;75;207;2,76;995;4,81;14084;68,04;84,25;416,80
service.national.agri_nomade;nomade;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade;nomade;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade;nomade;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_admin;nomade_admin;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_admin;nomade_admin;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_admin;nomade_admin;2014;Février;NA;28 Feb 2014 - 12:22;14;20;1,43;524;26,20;1958;97,90;36,51;1869,30
service.national.agri_nomade_admin;nomade_admin;2014;Janvier;NA;31 Jan 2014 - 11:41;34;74;2,18;988;13,35;5423;73,28;84,57;1170,27
service.national.agri_nomade_admin;nomade_admin;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_admin;nomade_admin;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_admin;nomade_admin;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_admin;nomade_admin;2014;Mars;NA;28 Mar 2014 - 10:51;19;31;1,63;1346;43,42;2903;93,65;148,23;4896,26
service.national.agri_nomade_admin;nomade_admin;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_admin;nomade_admin;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_admin;nomade_admin;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_dico;nomade_dico;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_dico;nomade_dico;2014;Février;NA;28 Feb 2014 - 15:17;23;62;2,70;1494;24,10;4793;77,31;126,23;2084,79
service.national.agri_nomade_dico;nomade_dico;2014;Janvier;NA;31 Jan 2014 - 14:21;58;196;3,38;4232;21,59;14675;74,87;342,51;1789,44
service.national.agri_nomade_dico;nomade_dico;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_dico;nomade_dico;2014;Mars;NA;28 Mar 2014 - 09:25;30;70;2,33;1135;16,21;5444;77,77;95,65;1399,19
service.national.agri_nomade_dnci;nomade_dnci;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_dnci;nomade_dnci;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_dnci;nomade_dnci;2014;Février;NA;28 Feb 2014 - 09:03;20;34;1,70;318;9,35;2134;62,76;42,13;1268,82
service.national.agri_nomade_dnci;nomade_dnci;2014;Janvier;NA;31 Jan 2014 - 18:29;70;221;3,16;3943;17,84;22424;101,47;438,60;2032,26
service.national.agri_nomade_dnci;nomade_dnci;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_dnci;nomade_dnci;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_dnci;nomade_dnci;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_dnci;nomade_dnci;2014;Mars;NA;28 Mar 2014 - 10:40;29;60;2,07;754;12,57;5638;93,97;97,44;1663,03
service.national.agri_nomade_dnci;nomade_dnci;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_dnci;nomade_dnci;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_restit;nomade_restit;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_restit;nomade_restit;2014;Février;NA;28 Feb 2014 - 15:21;35;118;3,37;5462;46,29;21727;184,13;386,13;3350,84
service.national.agri_nomade_restit;nomade_restit;2014;Janvier;NA;31 Jan 2014 - 11:39;61;220;3,61;6392;29,05;30846;140,21;546,59;2544,14
service.national.agri_nomade_restit;nomade_restit;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_restit;nomade_restit;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_restit;nomade_restit;2014;Mars;NA;28 Mar 2014 - 09:58;46;116;2,52;3734;32,19;18089;155,94;324,14;2861,41
service.national.agri_nomade_restit;nomade_restit;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_vc;nomade_vc;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_vc;nomade_vc;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_vc;nomade_vc;2014;Février;NA;28 Feb 2014 - 14:13;23;41;1,78;420;10,24;2296;56,00;35,35;882,78
service.national.agri_nomade_vc;nomade_vc;2014;Janvier;NA;31 Jan 2014 - 16:23;106;494;4,66;25176;50,96;64845;131,27;1714,88;3554,72
service.national.agri_nomade_vc;nomade_vc;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_vc;nomade_vc;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_vc;nomade_vc;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_vc;nomade_vc;2014;Mars;NA;27 Mar 2014 - 15:31;29;56;1,93;668;11,93;5286;94,39;54,27;992,30
service.national.agri_nomade_vc;nomade_vc;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_vc;nomade_vc;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
service.national.agri_nomade_vc;nomade_vc;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
stats.agriculture.gouv.fr;;2014;Août;01 Aug 2014 - 02:23;31 Aug 2014 - 22:57;2649;4563;1,72;136296;29,87;618363;135,52;6771,54;1519,63
stats.agriculture.gouv.fr;;2014;Avril;01 Apr 2014 - 04:08;30 Apr 2014 - 23:48;4440;10212;2,30;399323;39,10;1512452;148,11;18400,16;1845,06
stats.agriculture.gouv.fr;;2014;Février;NA;28 Feb 2014 - 22:09;27;49;1,81;2401;49,00;10476;213,80;220,28;4603,39
stats.agriculture.gouv.fr;;2014;Janvier;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
stats.agriculture.gouv.fr;;2014;Juillet;01 Jul 2014 - 00:20;31 Jul 2014 - 23:12;4971;8326;1,67;453662;54,49;1080333;129,75;12560,27;1544,77
stats.agriculture.gouv.fr;;2014;Juin;01 Jun 2014 - 03:10;29 Jun 2014 - 23:57;22927;30473;1,33;819447;26,89;2074333;68,07;41469,32;1393,52
stats.agriculture.gouv.fr;;2014;Mai;01 May 2014 - 00:23;31 May 2014 - 20:21;3653;7620;2,09;290659;38,14;1065777;139,87;13789,75;1853,11
stats.agriculture.gouv.fr;;2014;Mars;01 Mar 2014 - 06:42;31 Mar 2014 - 23:35;1847;3218;1,74;124034;38,54;561841;174,59;9145,14;2910,08
stats.agriculture.gouv.fr;;2014;Novembre;01 Nov 2014 - 00:14;30 Nov 2014 - 23:35;4641;7703;1,66;236581;30,71;1216614;157,94;12217,39;1624,12
stats.agriculture.gouv.fr;;2014;Octobre;01 Oct 2014 - 00:03;31 Oct 2014 - 23:59;5669;9235;1,63;267993;29,02;1181470;127,93;13734,72;1522,94
stats.agriculture.gouv.fr;;2014;Septembre;01 Sep 2014 - 01:00;30 Sep 2014 - 23:42;19723;25210;1,28;350456;13,90;1347224;53,44;24380,41;990,30
stats.agriculture.gouv.fr_cartostat;cartostat;2014;Août;01 Aug 2014 - 08:07;31 Aug 2014 - 22:46;978;1275;1,30;19314;15,15;50571;39,66;1958,28;1572,77
stats.agriculture.gouv.fr_cartostat;cartostat;2014;Avril;01 Apr 2014 - 07:18;30 Apr 2014 - 22:50;1196;1875;1,57;42653;22,75;97779;52,15;3373,25;1842,24
stats.agriculture.gouv.fr_cartostat;cartostat;2014;Juillet;01 Jul 2014 - 00:20;31 Jul 2014 - 23:12;1867;2367;1,27;35870;15,15;93718;39,59;3474,92;1503,30
stats.agriculture.gouv.fr_cartostat;cartostat;2014;Juin;01 Jun 2014 - 03:10;30 Jun 2014 - 23:53;19633;22986;1,17;188623;8,21;649818;28,27;28453,93;1267,59
stats.agriculture.gouv.fr_cartostat;cartostat;2014;Mai;01 May 2014 - 10:28;31 May 2014 - 20:21;918;1436;1,56;30948;21,55;72572;50,54;2451,63;1748,23
stats.agriculture.gouv.fr_cartostat;cartostat;2014;Mars;14 Mar 2014 - 13:34;31 Mar 2014 - 23:35;451;597;1,32;11213;18,78;26094;43,71;902,45;1547,92
stats.agriculture.gouv.fr_cartostat;cartostat;2014;Novembre;01 Nov 2014 - 00:14;30 Nov 2014 - 22:57;1981;2659;1,34;44436;16,71;110467;41,54;4325,05;1665,61
stats.agriculture.gouv.fr_cartostat;cartostat;2014;Octobre;01 Oct 2014 - 00:09;31 Oct 2014 - 23:59;2844;3492;1,23;42424;12,15;117688;33,70;4531,10;1328,71
stats.agriculture.gouv.fr_cartostat;cartostat;2014;Septembre;01 Sep 2014 - 01:00;30 Sep 2014 - 23:42;17306;19658;1,14;128783;6,55;391703;19,93;14551,92;758,02
stats.agriculture.gouv.fr_disar;disar;2014;Août;01 Aug 2014 - 08:17;31 Aug 2014 - 22:57;1010;1891;1,87;74413;39,35;333290;176,25;1575,95;853,40
stats.agriculture.gouv.fr_disar;disar;2014;Avril;01 Apr 2014 - 04:08;30 Apr 2014 - 23:48;2410;5418;2,25;231214;42,68;801503;147,93;3992,79;754,64
stats.agriculture.gouv.fr_disar;disar;2014;Juillet;01 Jul 2014 - 08:04;31 Jul 2014 - 21:54;1510;3217;2,13;139473;43,35;509586;158,40;2781,04;885,23
stats.agriculture.gouv.fr_disar;disar;2014;Juin;01 Jun 2014 - 09:18;30 Jun 2014 - 23:54;1683;3423;2,03;171561;50,12;629170;183,81;3090,34;924,48
stats.agriculture.gouv.fr_disar;disar;2014;Mai;01 May 2014 - 00:23;31 May 2014 - 18:44;1972;4041;2,05;156778;38,80;528698;130,83;3093,62;783,93
stats.agriculture.gouv.fr_disar;disar;2014;Mars;NA;31 Mar 2014 - 23:30;969;1479;1,53;50258;33,98;223133;150,87;1100,57;761,99
stats.agriculture.gouv.fr_disar;disar;2014;Novembre;01 Nov 2014 - 01:56;30 Nov 2014 - 23:23;2428;4090;1,68;145353;35,54;796456;194,73;3451,85;864,23
stats.agriculture.gouv.fr_disar;disar;2014;Octobre;01 Oct 2014 - 00:03;31 Oct 2014 - 22:16;2421;4348;1,80;162128;37,29;796208;183,12;3843,50;905,19
stats.agriculture.gouv.fr_disar;disar;2014;Septembre;01 Sep 2014 - 01:18;30 Sep 2014 - 22:52;2048;3915;1,91;141780;36,21;638328;163,05;3131,28;819,01
stats.agriculture.gouv.fr_eal;eal;2014;Août;01 Aug 2014 - 11:51;27 Aug 2014 - 10:45;19;30;1,58;308;10,27;1726;57,53;31,45;1073,53
stats.agriculture.gouv.fr_eal;eal;2014;Avril;01 Apr 2014 - 09:17;30 Apr 2014 - 16:26;175;401;2,29;21998;54,86;67757;168,97;2645,06;6754,48
stats.agriculture.gouv.fr_eal;eal;2014;Juillet;01 Jul 2014 - 08:36;31 Jul 2014 - 16:41;42;112;2,67;5662;50,55;9188;82,04;430,62;3937,13
stats.agriculture.gouv.fr_eal;eal;2014;Juin;01 Jun 2014 - 22:52;30 Jun 2014 - 17:23;81;179;2,21;12352;69,01;29040;162,23;1283,69;7343,56
stats.agriculture.gouv.fr_eal;eal;2014;Mai;NA;30 May 2014 - 12:38;96;206;2,15;11554;56,09;36353;176,47;1395,40;6936,34
stats.agriculture.gouv.fr_eal;eal;2014;Mars;NA;31 Mar 2014 - 19:12;134;247;1,84;10738;43,47;53517;216,67;1518,18;6293,99
stats.agriculture.gouv.fr_eal;eal;2014;Novembre;01 Nov 2014 - 10:28;28 Nov 2014 - 09:06;27;84;3,11;1719;20,46;4605;54,82;133,83;1631,43
stats.agriculture.gouv.fr_eal;eal;2014;Octobre;01 Oct 2014 - 10:23;31 Oct 2014 - 19:18;24;109;4,54;2005;18,39;5420;49,72;183,69;1725,68
stats.agriculture.gouv.fr_eal;eal;2014;Septembre;01 Sep 2014 - 09:49;30 Sep 2014 - 17:20;38;153;4,03;5386;35,20;10249;66,99;502,41;3362,56
stats.agriculture.gouv.fr_emlcollecte;emlcollecte;2014;Août;01 Aug 2014 - 09:31;29 Aug 2014 - 18:24;162;329;2,03;15600;47,42;76110;231,34;1961,68;6105,66
stats.agriculture.gouv.fr_emlcollecte;emlcollecte;2014;Avril;01 Apr 2014 - 08:25;30 Apr 2014 - 18:58;200;627;3,13;32421;51,71;126322;201,47;3685,72;6019,42
stats.agriculture.gouv.fr_emlcollecte;emlcollecte;2014;Février;NA;28 Feb 2014 - 22:09;26;47;1,81;2352;50,04;10171;216,40;218,73;4765,51
stats.agriculture.gouv.fr_emlcollecte;emlcollecte;2014;Janvier;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
stats.agriculture.gouv.fr_emlcollecte;emlcollecte;2014;Juillet;01 Jul 2014 - 06:06;31 Jul 2014 - 17:10;179;450;2,51;27345;60,77;89801;199,56;3204,61;7292,28
stats.agriculture.gouv.fr_emlcollecte;emlcollecte;2014;Juin;NA;30 Jun 2014 - 20:33;194;491;2,53;33478;68,18;103782;211,37;3906,25;8146,64
stats.agriculture.gouv.fr_emlcollecte;emlcollecte;2014;Mai;01 May 2014 - 08:14;30 May 2014 - 16:24;184;484;2,63;27434;56,68;108265;223,69;3214,61;6801,15
stats.agriculture.gouv.fr_emlcollecte;emlcollecte;2014;Mars;01 Mar 2014 - 06:42;31 Mar 2014 - 18:22;174;568;3,26;37298;65,67;145968;256,99;4327,33;7801,38
stats.agriculture.gouv.fr_emlcollecte;emlcollecte;2014;Novembre;01 Nov 2014 - 09:19;28 Nov 2014 - 19:02;185;462;2,50;25673;55,57;194567;421,14;3474,09;7700,14
stats.agriculture.gouv.fr_emlcollecte;emlcollecte;2014;Octobre;01 Oct 2014 - 09:21;31 Oct 2014 - 18:40;188;501;2,66;28791;57,47;93292;186,21;3509,25;7172,59
stats.agriculture.gouv.fr_emlcollecte;emlcollecte;2014;Septembre;01 Sep 2014 - 09:44;30 Sep 2014 - 17:20;185;531;2,87;33674;63,42;104029;195,91;3993,77;7701,73
stats.agriculture.gouv.fr_prixgrumes;prixgrumes;2014;Novembre;27 Nov 2014 - 10:18;27 Nov 2014 - 10:18;1;1;1,00;9;9,00;10;10,00;0,20;205,00
stats.agriculture.gouv.fr_prodcom;prodcom;2014;Août;NA;29 Aug 2014 - 09:41;10;22;2,20;296;13,45;2616;118,91;18,09;842,09
stats.agriculture.gouv.fr_prodcom;prodcom;2014;Avril;01 Apr 2014 - 08:27;30 Apr 2014 - 17:44;259;445;1,72;13032;29,29;81056;182,15;686,99;1580,86
stats.agriculture.gouv.fr_prodcom;prodcom;2014;Janvier;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
stats.agriculture.gouv.fr_prodcom;prodcom;2014;Juillet;01 Jul 2014 - 09:29;31 Jul 2014 - 16:48;8;26;3,25;290;11,15;2953;113,58;16,88;664,81
stats.agriculture.gouv.fr_prodcom;prodcom;2014;Juin;01 Jun 2014 - 22:51;30 Jun 2014 - 16:33;38;103;2,71;4157;40,36;17077;165,80;212,13;2108,97
stats.agriculture.gouv.fr_prodcom;prodcom;2014;Mai;NA;31 May 2014 - 09:59;139;239;1,72;7979;33,38;38553;161,31;418,19;1791,74
stats.agriculture.gouv.fr_prodcom;prodcom;2014;Mars;NA;31 Mar 2014 - 19:17;186;266;1,43;6126;23,03;43624;164,00;348,25;1340,64
stats.agriculture.gouv.fr_prodcom;prodcom;2014;Novembre;01 Nov 2014 - 10:33;28 Nov 2014 - 15:56;22;53;2,41;964;18,19;7909;149,23;55,32;1068,77
stats.agriculture.gouv.fr_prodcom;prodcom;2014;Octobre;01 Oct 2014 - 15:34;30 Oct 2014 - 14:49;9;18;2,00;273;15,17;2287;127,06;15,20;864,50
stats.agriculture.gouv.fr_prodcom;prodcom;2014;Septembre;01 Sep 2014 - 09:34;30 Sep 2014 - 15:34;11;48;4,36;1272;26,50;7258;151,21;61,01;1301,56
stats.agriculture.gouv.fr_prodcomadepale;prodcomadepale;2014;Août;NA;29 Aug 2014 - 14:59;11;17;1,55;216;12,71;1571;92,41;22,47;1353,53
stats.agriculture.gouv.fr_prodcomadepale;prodcomadepale;2014;Avril;01 Apr 2014 - 09:15;30 Apr 2014 - 17:20;132;293;2,22;9606;32,78;42457;144,90;1106,14;3865,82
stats.agriculture.gouv.fr_prodcomadepale;prodcomadepale;2014;Juillet;01 Jul 2014 - 14:01;31 Jul 2014 - 16:49;13;27;2,08;185;6,85;1553;57,52;17,94;680,41
stats.agriculture.gouv.fr_prodcomadepale;prodcomadepale;2014;Juin;01 Jun 2014 - 22:51;30 Jun 2014 - 17:26;24;83;3,46;3082;37,13;9771;117,72;323,74;3994,05
stats.agriculture.gouv.fr_prodcomadepale;prodcomadepale;2014;Mai;NA;30 May 2014 - 15:39;58;148;2,55;4672;31,57;16088;108,70;479,26;3315,98
stats.agriculture.gouv.fr_prodcomadepale;prodcomadepale;2014;Mars;NA;31 Mar 2014 - 17:42;98;156;1,59;4107;26,33;34672;222,26;567,79;3727,03
stats.agriculture.gouv.fr_prodcomadepale;prodcomadepale;2014;Novembre;01 Nov 2014 - 10:34;28 Nov 2014 - 10:01;24;36;1,50;506;14,06;1900;52,78;49,44;1406,42
stats.agriculture.gouv.fr_prodcomadepale;prodcomadepale;2014;Octobre;01 Oct 2014 - 10:52;30 Oct 2014 - 16:20;19;31;1,63;491;15,84;2039;65,77;36,98;1221,65
stats.agriculture.gouv.fr_prodcomadepale;prodcomadepale;2014;Septembre;NA;28 Sep 2014 - 08:08;25;49;1,96;1089;22,22;3234;66,00;68,14;1423,96
stats.agriculture.gouv.fr_prodcomalliance7;prodcomalliance7;2014;Août;NA;28 Aug 2014 - 12:23;8;18;2,25;849;47,17;1889;104,94;97,70;5558,11
stats.agriculture.gouv.fr_prodcomalliance7;prodcomalliance7;2014;Avril;01 Apr 2014 - 09:04;30 Apr 2014 - 18:56;137;277;2,02;8864;32,00;46370;167,40;1085,95;4014,50
stats.agriculture.gouv.fr_prodcomalliance7;prodcomalliance7;2014;Janvier;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
stats.agriculture.gouv.fr_prodcomalliance7;prodcomalliance7;2014;Juillet;01 Jul 2014 - 10:35;31 Jul 2014 - 16:48;14;49;3,50;1733;35,37;3730;76,12;187,09;3909,90
stats.agriculture.gouv.fr_prodcomalliance7;prodcomalliance7;2014;Juin;01 Jun 2014 - 22:51;30 Jun 2014 - 17:28;29;94;3,24;6854;72,91;18110;192,66;888,75;9681,73
stats.agriculture.gouv.fr_prodcomalliance7;prodcomalliance7;2014;Mai;NA;30 May 2014 - 10:19;95;189;1,99;8964;47,43;42774;226,32;1136,38;6156,88
stats.agriculture.gouv.fr_prodcomalliance7;prodcomalliance7;2014;Mars;17 Mar 2014 - 16:03;31 Mar 2014 - 18:49;13;23;1,77;954;41,48;3395;147,61;116,25;5175,52
stats.agriculture.gouv.fr_prodcomalliance7;prodcomalliance7;2014;Novembre;01 Nov 2014 - 10:34;28 Nov 2014 - 09:37;13;32;2,46;513;16,03;2485;77,66;56,39;1804,50
stats.agriculture.gouv.fr_prodcomalliance7;prodcomalliance7;2014;Octobre;01 Oct 2014 - 09:48;31 Oct 2014 - 22:48;12;14;1,17;124;8,86;941;67,21;8,13;595,00
stats.agriculture.gouv.fr_prodcomalliance7;prodcomalliance7;2014;Septembre;01 Sep 2014 - 09:08;30 Sep 2014 - 15:31;16;38;2,38;1470;38,68;3755;98,82;142,45;3838,74
stats.agriculture.gouv.fr_prodcomfedalim;prodcomfedalim;2014;Août;NA;26 Aug 2014 - 15:42;7;8;1,14;14;1,75;474;59,25;2,21;283,50
stats.agriculture.gouv.fr_prodcomfedalim;prodcomfedalim;2014;Avril;01 Apr 2014 - 07:57;30 Apr 2014 - 15:51;52;114;2,19;2577;22,61;12576;110,32;198,63;1784,19
stats.agriculture.gouv.fr_prodcomfedalim;prodcomfedalim;2014;Juillet;01 Jul 2014 - 09:37;31 Jul 2014 - 16:48;10;12;1,20;561;46,75;1577;131,42;19,32;1648,42
stats.agriculture.gouv.fr_prodcomfedalim;prodcomfedalim;2014;Juin;01 Jun 2014 - 22:51;24 Jun 2014 - 20:36;23;47;2,04;1417;30,15;5006;106,51;101,07;2201,96
stats.agriculture.gouv.fr_prodcomfedalim;prodcomfedalim;2014;Mai;01 May 2014 - 23:39;30 May 2014 - 08:53;35;83;2,37;2044;24,63;7692;92,67;157,72;1945,89
stats.agriculture.gouv.fr_prodcomfedalim;prodcomfedalim;2014;Mars;NA;31 Mar 2014 - 18:29;35;60;1,71;1190;19,83;6986;116,43;102,10;1742,58
stats.agriculture.gouv.fr_prodcomfedalim;prodcomfedalim;2014;Novembre;01 Nov 2014 - 10:33;28 Nov 2014 - 09:59;12;21;1,75;286;13,62;2173;103,48;21,72;1059,24
stats.agriculture.gouv.fr_prodcomfedalim;prodcomfedalim;2014;Octobre;02 Oct 2014 - 10:13;24 Oct 2014 - 11:06;11;12;1,09;70;5,83;975;81,25;7,34;625,92
stats.agriculture.gouv.fr_prodcomfedalim;prodcomfedalim;2014;Septembre;NA;30 Sep 2014 - 14:25;12;19;1,58;311;16,37;2070;108,95;16,89;910,32
