DepCode,DepLib,ComInsee,ComLib,InsNumeroInstall,InsNom,EquipementId,EquNom,EquNomBatiment,EquNbEquIdentique,EquipementTypeCode,EquipementTypeLib,GestionTypeProprietairePrincLib,GestionTypeGestionnairePrincLib,GestionTypeProprietaireSecLib,GestionTypeGestionnaireSecLib,EquGestionDSP,EquDouche,EquEclairage,EquErpCTS,EquErpREF,EquErpL,EquErpN,EquErpO,EquErpOA,EquErpP,EquErpPA,EquErpR,EquErpRPE,EquErpSG,EquErpX,EquErpCategorie,EquAnneeService,AnneeServiceLib,EquNbPlaceTribune,NatureSolLib,NatureLibelle,EquHauteurEvolution,EquLongueurEvolution,EquLargeurEvolution,EquSurfaceEvolution,EquHauteurSurfaceEvo,EquNbCouloirPiste,EquNbVestiaireSpo,EquVestiaireSpoChauffe,EquNbVestiaireArbitre,EquSanitaireSportif,EquSanitairePublic,EquOuvertSaison,EquProximite,EquSono,EquTableauFixe,EquChrono,EquAmenagementAucun,EquUtilScolaire,EquUtilClub,EquUtilAutre,EquUtilIndividuel,EquUtilPerformance,EquUtilFormation,EquUtilRecreation,EquDateDernierTravauxReal,AnneeTravauxRealLibelle,EquDateDernierTravauxAucun,EquTravauxRealConformite,EquTravauxRealNorme,EquTravauxRealUsager,EquTravauxRealDegradation,EquTravauxRealVetuste,EquAccesHandimAire,EquAccesHandimTribune,EquAccesHandimVestiaire,EquAccesHandimSaniSpo,EquAccesHandimSaniPub,EquAccesHandimAucun,EquAccesHandisAucun,EquAccesHandisAire,EquAccesHandisTribune,EquAccesHandisVestiaire,EquAccesHandisSaniSpo,EquAccesHandisSaniPub,EquAccueilClub,EquAccueilSalle,EquAccueilBuvette,EquAccueilDopage,EquAccueilMedic,EquAccueilInfirmerie,EquAccueilBureau,EquAccueilReception,EquAccueilLocalRangement,EquAccueilAutre,EquAccueilAucun,EquChauffageNon,EquChauffageFuel,EquChauffageGaz,EquChauffageElectricite,EquChauffageSolaire,EquChauffageAutre,EquConfortSauna,EquConfortBainBouillonant,EquConfortBainVapeur,EquConfortSolarium,EquConfortAutre,EquConfortAucun,EquDemarcheHQE,EquSaeNbCouloir,EquSaeHauteur,EquSaeSurface,EquNatureSignal,EquNatureAlert,EquNatureAcPubPed,EquNatureAcPubRout,EquNatureAcPubMec,EquNatureAcPubNau,EquNatureAcSecPed,EquNatureAcSecRout,EquNatureAcSecMec,EquNatureAcSecNau,EquNatureLocTec,EquNatureLocPed,EquNatureAutorise,EquNaturePDESI,EquipNatureSituationLib,EquNatureSEVoies,EquNatureClassFedeMini,EquNatureClassFedeMaxi,EquNatureESTour,EquNatureAETreuil,EquNatureSKAltitudeBasse,EquNatureSKAltitudeHaute,EquNatureSKDebit,EquNatureSKTotalRemontee,EquNatureSKNbKMSkiAlpin,EquNatureSKNbKMSkiNordique,EquNatureSHNbPisteNeigeArti,EquNatureSKSnowPark,EquNatureSKHalfpipe,EquNatureSKKmLance,EquNatureSKBorder,EquNatureSKSlalom,EquNatureSKTremplin,EquNatureSKJardinAlpin,EquNatureSKJardinNordique,EquipementTir10,EquipementTir25,EquipementTir50,EquipementTir100,EquipementTir200,EquipementTir300,EquipementTirPlateau,EquipementTirAutre,EquAthDev,EquAthLongLigneDroite,EquAthNbCouloirLigne,EquAthNbCouloirHorsLigne,EquAthRiviere,EquNatSurv,EquAthNbSautTotal,EquAthNbSautHauteur,EquAthNbSautLongueur,EquAthNbSautTriple,EquAthNbSautPerche,EquAthNbLancerTotal,EquAthNbPoids,EquAthNbDisque,EquAthNbJavelot,EquAthNbMarteau,EquAthNBMarteauMixte,EquNatFormeLib,EquNatLongueurBassin,EquNatLargeurBassin,EquNatSurfaceBassin,EquNatProfMini,EquNatProfMax,EquNatCouloir,EquNatSurfacePlageBassin,EquNatNbTTotal,EquNatNbT1,EquNatNbT3,EquNatNbPTotal,EquNatNbP3,EquNatNbP5,EquNatNbP7,EquNatNbP10,EquNatMaV,EquNatTobog,EquNatPentaglisse,EquNatRiviere,EquNatImHandi,EquNatFM,EquNatMM,EquNatEclSub,EquNatSonorisationSub,EquNatAutre,EquPresencePataugeoir,longitude,latitude,EquDateCreation,EquDateMaj
33,Gironde,33003,Ambarès-et-Lagrave,330030012,Complexe Sportif Lachaze,235013,Salle d'Haltérophilie,,1,2116,Salle d'haltérophilie,Commune,Commune,,,,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,3,1972,1965-1974,0,Synthétique (hors gazon),Intérieur,5.00,15.00,10.00,150.00,5.00,0,6,-1,2,-1,-1,0,0,0,0,0,-1,,1,,,0,1,1,,,-1,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49641000,44.94158000,2005-12-12 00:00:00,2012-10-10 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030012,Complexe Sportif Lachaze,235014,Terrain de Rugby,,1,2803,Terrain de rugby,Commune,Commune,,,,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,4,1975,1975-1984,500,Gazon naturel,Découvert,.00,120.00,65.00,7800.00,.00,0,2,-1,1,-1,-1,0,0,0,0,0,-1,2,1,3,,1,1,1,,,-1,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,-1,0,-1,0,0,-1,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49463000,44.94119000,2005-12-12 00:00:00,2012-10-10 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030012,Complexe Sportif Lachaze,235015,Terrain de Pétanque Couvert,,1,202,Terrain de pétanque,Commune,Commune,,,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,5,1990,1985-1994,0,Stabilisé/cendrée,Extérieur couvert,6.00,35.00,15.00,525.00,6.00,0,0,0,0,0,-1,0,0,0,0,0,-1,,1,1,1,0,1,1,,,-1,0,0,0,0,0,Oui,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,-1,0,-1,0,0,-1,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49574000,44.94145000,2005-12-12 00:00:00,2012-10-10 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030012,Complexe Sportif Lachaze,235016,Terrain de Football Benjamin,,1,2802,Terrain de football,Commune,Commune,,,,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,1974,1965-1974,0,Gazon naturel,Découvert,.00,42.00,30.00,1260.00,.00,0,6,-1,2,-1,-1,0,0,0,0,0,-1,,1,,,1,1,0,,,0,0,0,0,0,0,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,-1,0,-1,0,0,-1,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49577000,44.94063000,2005-12-12 00:00:00,2012-10-10 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030012,Complexe Sportif Lachaze,235017,Plateau Polyvalent,,1,1701,Plateau EPS/Multisports/city-stades,Commune,Commune,,,,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,4,1974,1965-1974,0,Bitume,Découvert,.00,40.00,26.00,1040.00,.00,0,6,-1,2,-1,-1,0,-1,0,0,0,-1,1,2,,,0,1,1,,,-1,0,0,0,0,0,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,-1,0,-1,0,0,-1,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49658000,44.94082000,2005-12-12 00:00:00,2012-10-10 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030012,Complexe Sportif Lachaze,235018,Terrain de Pétanque,,1,202,Terrain de pétanque,Commune,Commune,,,,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,5,1974,1965-1974,0,Stabilisé/cendrée,Découvert,.00,30.00,29.00,855.00,.00,0,0,0,0,0,0,0,-1,0,0,0,-1,,1,,,0,,1,,,-1,0,0,0,0,0,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,-1,-1,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49626000,44.94118000,2005-12-12 00:00:00,2012-10-10 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030012,Complexe Sportif Lachaze,235019,Piste d'Athletisme,,1,1001,Stade dathlétisme,Commune,Commune,,,,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,3,1978,1975-1984,500,,,,,,,,,2,-1,1,-1,-1,0,0,0,0,0,-1,1,,2,,1,1,0,,,-1,0,0,0,0,0,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,-1,-1,-1,0,0,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.00,100.00,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49465000,44.94121000,2005-12-12 00:00:00,2012-10-10 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030012,Complexe Sportif Lachaze,235020,Court de Tennis,,4,501,Court de tennis,Commune,Commune,,,,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,,1982,1975-1984,0,Béton,Découvert,.00,36.00,18.00,648.00,.00,0,2,-1,0,-1,-1,0,0,0,0,0,-1,,1,,,1,1,1,,,-1,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,-1,0,-1,0,0,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49762000,44.94184000,2005-12-12 00:00:00,2012-10-10 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030012,Complexe Sportif Lachaze,235021,Court de Tennis Couvert,,2,501,Court de tennis,Commune,Commune,,,,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,5,1990,1985-1994,0,Synthétique (hors gazon),Intérieur,8.00,36.00,18.00,648.00,.00,0,2,-1,0,-1,-1,0,0,0,0,0,-1,,1,,,1,1,1,,,-1,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,-1,0,-1,0,0,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49751000,44.94097000,2005-12-12 00:00:00,2012-10-10 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030012,Complexe Sportif Lachaze,235022,Mur d'Entrainement Tennis,,1,1105,Mur de tennis,Commune,Commune,,,,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,1982,1975-1984,0,Béton,Découvert,3.00,12.00,10.00,122.00,3.00,0,2,-1,0,-1,-1,0,-1,0,0,0,-1,,1,,2,0,1,1,,,0,0,0,0,0,0,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,-1,0,-1,0,0,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49752000,44.94081000,2005-12-12 00:00:00,2012-10-10 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030012,Complexe Sportif Lachaze,235023,Salle Omnisports,,1,1901,Salle multisports,Commune,Commune,,,,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,3,1972,1965-1974,100,Synthétique (hors gazon),Intérieur,7.00,42.00,26.00,1092.00,7.00,0,6,-1,1,-1,-1,0,0,0,-1,-1,0,2,1,,,1,1,0,2009,A partir de 2005,0,0,0,0,0,-1,Oui,Non,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49641000,44.94158000,2005-12-12 00:00:00,2012-10-10 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030012,Complexe Sportif Lachaze,235024,Terrain de Football Entrainement,,1,2802,Terrain de football,Commune,Commune,,,,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,5,1974,1965-1974,0,Gazon naturel,Découvert,.00,105.00,70.00,7350.00,.00,0,5,-1,2,-1,-1,0,0,0,0,0,-1,,1,,,1,1,0,,,-1,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,-1,0,0,0,0,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49637000,44.94298000,2005-12-12 00:00:00,2012-10-10 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030013,Stade Charles Beauvais,235025,Terrain d'Honneur,,1,2802,Terrain de football,Commune,Commune,,,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,1994,1985-1994,100,Gazon naturel,Découvert,.00,105.00,70.00,6500.00,.00,0,5,-1,1,-1,-1,0,0,0,0,0,-1,,1,,,1,1,0,2003,1995-2004,0,0,0,0,0,-1,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,-1,0,-1,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48591000,44.94527000,2005-12-12 00:00:00,2013-01-02 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030013,Stade Charles Beauvais,235026,Terrain d'Entrainement,,1,2802,Terrain de football,Commune,Commune,,,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,5,1994,1985-1994,0,Gazon naturel,Découvert,.00,100.00,64.00,6400.00,.00,0,5,-1,1,-1,-1,0,0,0,0,0,-1,,1,,,1,1,0,2003,1995-2004,0,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,-1,0,-1,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48678000,44.94472000,2005-12-12 00:00:00,2013-01-02 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030013,Stade Charles Beauvais,235027,Terrain de Football a 7,,1,2802,Terrain de football,Commune,Commune,,,,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,1994,1985-1994,0,Gazon naturel,Découvert,.00,50.00,30.00,1500.00,.00,0,5,-1,1,-1,-1,0,0,0,0,0,-1,,1,,,0,1,0,2003,1995-2004,0,0,0,0,0,-1,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,-1,0,-1,0,0,0,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48524000,44.94495000,2005-12-12 00:00:00,2013-01-02 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030014,Centre Bellevue,235028,Terrain de Football,,1,2802,Terrain de football,Commune,Commune,,,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,1981,1975-1984,0,Gazon naturel,Découvert,.00,50.00,40.00,2000.00,.00,0,0,0,0,0,-1,0,-1,0,0,0,-1,,,,,0,1,0,,,-1,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.46924000,44.93331000,2005-12-12 00:00:00,2008-02-05 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030014,Centre Bellevue,235029,Plateau Eps,,1,1701,Plateau EPS/Multisports/city-stades,Commune,Commune,,,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,1990,1985-1994,0,Bitume,Découvert,.00,28.00,10.00,280.00,.00,0,0,0,0,0,0,0,0,0,0,0,-1,,,,,0,1,1,,,-1,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.46873000,44.93396000,2005-12-12 00:00:00,2008-02-05 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030014,Centre Bellevue,235030,Piste de Bicross,,1,604,Piste de bicross,Commune,Commune,,,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,2001,1995-2004,0,Surface naturelle,Site naturel aménagé,.00,66.00,60.00,3960.00,.00,0,0,0,0,0,0,0,0,0,0,0,-1,,,,,0,1,1,,,-1,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,-1,-1,-1,-1,0,0,0,-1,0,0,-1,-1,-1,,,0,0,0,0,0,.00,.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.46873000,44.93434000,2005-12-12 00:00:00,2008-02-05 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030014,Centre Bellevue,235031,Salle Multisports (Gymnase),,1,1901,Salle multisports,Commune,Commune,,,,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,5,1981,1975-1984,0,Synthétique (hors gazon),Intérieur,7.00,10.50,8.19,86.09,7.00,0,0,0,0,0,0,0,0,0,0,0,-1,,,,,0,1,0,,,-1,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.46928000,44.93417000,2005-12-12 00:00:00,2008-02-05 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030015,Cses Peyrelongue,235032,Salle Multisports (Gymnase),,1,1901,Salle multisports,Etablissement Public,Etablissement Public,,,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,5,1977,1975-1984,0,Synthétique (hors gazon),Intérieur,6.00,20.00,15.00,304.00,6.00,0,0,0,0,-1,0,0,0,0,0,0,-1,,,,,0,1,1,,,-1,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47445000,44.93868000,2005-12-12 00:00:00,2013-01-02 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030015,Cses Peyrelongue,235033,Structure Artificielle d'Escalade,,1,2701,Structure Artificielle d'Escalade,Etablissement Public,Etablissement Public,,,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,5,1977,1975-1984,0,Synthétique (hors gazon),Intérieur,5.00,2.00,4.00,8.00,5.00,0,0,0,0,-1,0,0,0,0,0,0,-1,1,,,,0,1,1,,,-1,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,3,5.00,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47445000,44.93868000,2005-12-12 00:00:00,2013-01-02 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030015,Cses Peyrelongue,235035,Terrain de Football,,1,2802,Terrain de football,Etablissement Public,Etablissement Public,,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,1977,1975-1984,0,Gazon naturel,Découvert,.00,76.00,47.00,3572.00,.00,0,0,0,0,-1,0,0,0,0,0,0,-1,1,,,,0,1,0,,,-1,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47339000,44.93860000,2005-12-12 00:00:00,2013-01-02 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030016,Collège Claude Massé,235036,Plateau Eps,,1,1701,Plateau EPS/Multisports/city-stades,Département,Département,,,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,1992,1985-1994,0,Bitume,Découvert,.00,40.00,22.00,880.00,.00,0,1,-1,0,0,-1,0,0,0,0,0,-1,1,,,,0,1,0,,,-1,0,0,0,0,0,Oui,Non,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48450000,44.92805000,2005-12-12 00:00:00,2013-01-02 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030016,Collège Claude Massé,235037,Aire Saut,,1,1003,Aire de saut,Département,Département,,,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,1992,1985-1994,0,Bitume,Découvert,.00,80.00,1.00,80.00,.00,0,1,-1,0,0,-1,0,0,0,0,0,-1,1,,,,0,1,0,,,-1,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48483000,44.92833000,2005-12-12 00:00:00,2013-01-02 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030017,Itep St Denis,235039,Plateau Eps,,1,1701,Plateau EPS/Multisports/city-stades,Association(s),Association(s),,,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,1970,1965-1974,0,Bitume,Découvert,.00,40.00,20.00,800.00,.00,0,3,-1,0,-1,0,0,0,0,0,0,-1,1,,,,0,1,0,2005,A partir de 2005,0,0,0,0,0,-1,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49967000,44.95271000,2005-12-12 00:00:00,2013-01-02 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030017,Itep St Denis,235041,Salle de Tennis de Table,,1,2111,Salle de tennis de table,Association(s),Association(s),,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,,1960,1945-1964,0,Béton,Intérieur,.00,9.94,8.00,79.52,.00,0,3,-1,0,-1,0,0,0,0,0,0,-1,1,,,,0,1,1,,,0,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.50107000,44.95258000,2005-12-12 00:00:00,2008-06-19 00:00:00
33,Gironde,33003,Ambarès-et-Lagrave,330030017,Itep St Denis,235043,Fronton Place Libre 1,,1,1103,Fronton place libre,Etablissement Public,Association(s),,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1960,1945-1964,0,Bitume,Découvert,7.00,19.60,10.70,209.72,7.00,0,3,-1,0,-1,0,0,0,0,0,0,-1,1,,,,0,1,1,,,0,0,0,0,0,0,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49946000,44.95209000,2005-12-12 00:00:00,2008-03-11 00:00:00
