X,Y,nom_dept,nom_com,insee_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x_wgs84,y_wgs84,y_l93,x_l93,the_geom,id,ObjectId
2.003258,46.942941,INDRE,Issoudun,36088,Issoudun_Trafic_ZR,FR34057,Urbaine,Trafic,NO2,8,10,µg/m3,mensuelle,2020/08/01 00:00:00+00,2020/08/31 23:59:59+00,1,2.003258,46.942941,"6 649 671,9038806","624 183,0926747",0101000020E61000005B9A5B21AC0600405D876A4AB2784740,124,124
2.003258,46.942941,INDRE,Issoudun,36088,Issoudun_Trafic_ZR,FR34057,Urbaine,Trafic,NO2,8,10.1,µg/m3,mensuelle,2020/02/01 00:00:00+00,2020/02/29 23:59:59+00,1,2.003258,46.942941,"6 649 671,9038806","624 183,0926747",0101000020E61000005B9A5B21AC0600405D876A4AB2784740,125,125
2.003258,46.942941,INDRE,Issoudun,36088,Issoudun_Trafic_ZR,FR34057,Urbaine,Trafic,NO2,8,10.4,µg/m3,mensuelle,2020/10/01 00:00:00+00,2020/10/31 23:59:59+00,1,2.003258,46.942941,"6 649 671,9038806","624 183,0926747",0101000020E61000005B9A5B21AC0600405D876A4AB2784740,126,126
2.003258,46.942941,INDRE,Issoudun,36088,Issoudun_Trafic_ZR,FR34057,Urbaine,Trafic,NO2,8,10.5,µg/m3,mensuelle,2020/03/01 00:00:00+00,2020/03/31 23:59:59+00,1,2.003258,46.942941,"6 649 671,9038806","624 183,0926747",0101000020E61000005B9A5B21AC0600405D876A4AB2784740,127,127
2.003258,46.942941,INDRE,Issoudun,36088,Issoudun_Trafic_ZR,FR34057,Urbaine,Trafic,NO2,8,11.2,µg/m3,mensuelle,2020/12/01 00:00:00+00,2020/12/31 23:59:59+00,1,2.003258,46.942941,"6 649 671,9038806","624 183,0926747",0101000020E61000005B9A5B21AC0600405D876A4AB2784740,128,128
2.003258,46.942941,INDRE,Issoudun,36088,Issoudun_Trafic_ZR,FR34057,Urbaine,Trafic,NO2,8,14.2,µg/m3,mensuelle,2020/09/01 00:00:00+00,2020/09/30 23:59:59+00,1,2.003258,46.942941,"6 649 671,9038806","624 183,0926747",0101000020E61000005B9A5B21AC0600405D876A4AB2784740,129,129
2.003258,46.942941,INDRE,Issoudun,36088,Issoudun_Trafic_ZR,FR34057,Urbaine,Trafic,NO2,8,15,µg/m3,mensuelle,2020/11/01 00:00:00+00,2020/11/30 23:59:59+00,1,2.003258,46.942941,"6 649 671,9038806","624 183,0926747",0101000020E61000005B9A5B21AC0600405D876A4AB2784740,130,130
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,NO,38,17.4,µg/m3,mensuelle,2021/01/01 00:00:00+00,2021/01/31 23:59:59+00,0,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,131,131
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,NO,38,1.5,µg/m3,mensuelle,2020/04/01 00:00:00+00,2020/04/30 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,132,132
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,NO,38,2.4,µg/m3,mensuelle,2020/05/01 00:00:00+00,2020/05/31 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,133,133
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,NO,38,3.1,µg/m3,mensuelle,2020/06/01 00:00:00+00,2020/06/30 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,134,134
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,NO,38,3.4,µg/m3,mensuelle,2020/08/01 00:00:00+00,2020/08/31 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,135,135
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,NO,38,4.1,µg/m3,mensuelle,2020/03/01 00:00:00+00,2020/03/31 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,136,136
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,NO,38,4.1,µg/m3,mensuelle,2020/07/01 00:00:00+00,2020/07/31 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,137,137
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,NO,38,4.3,µg/m3,mensuelle,2020/02/01 00:00:00+00,2020/02/29 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,138,138
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,NO,38,5.8,µg/m3,mensuelle,2020/10/01 00:00:00+00,2020/10/31 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,139,139
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,NO,38,6.3,µg/m3,mensuelle,2020/12/01 00:00:00+00,2020/12/31 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,140,140
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,NO,38,6.6,µg/m3,mensuelle,2020/09/01 00:00:00+00,2020/09/30 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,141,141
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,NO,38,7,µg/m3,mensuelle,2020/01/01 00:00:00+00,2020/01/31 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,142,142
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,NO,38,10.9,µg/m3,mensuelle,2020/11/01 00:00:00+00,2020/11/30 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,143,143
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,PM10,5,22,µg/m3,mensuelle,2021/01/01 00:00:00+00,2021/01/31 23:59:59+00,0,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,144,144
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,PM10,5,10.9,µg/m3,mensuelle,2020/12/01 00:00:00+00,2020/12/31 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,145,145
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,PM10,5,11.1,µg/m3,mensuelle,2020/06/01 00:00:00+00,2020/06/30 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,146,146
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,PM10,5,13,µg/m3,mensuelle,2020/05/01 00:00:00+00,2020/05/31 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,147,147
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,PM10,5,13.1,µg/m3,mensuelle,2020/08/01 00:00:00+00,2020/08/31 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,148,148
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,PM10,5,13.3,µg/m3,mensuelle,2020/10/01 00:00:00+00,2020/10/31 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,149,149
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,PM10,5,13.9,µg/m3,mensuelle,2020/02/01 00:00:00+00,2020/02/29 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,150,150
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,PM10,5,14.3,µg/m3,mensuelle,2020/03/01 00:00:00+00,2020/03/31 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,151,151
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,PM10,5,15.5,µg/m3,mensuelle,2020/07/01 00:00:00+00,2020/07/31 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,152,152
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,PM10,5,16.4,µg/m3,mensuelle,2020/01/01 00:00:00+00,2020/01/31 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,153,153
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,PM10,5,17.3,µg/m3,mensuelle,2020/09/01 00:00:00+00,2020/09/30 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,154,154
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,PM10,5,17.3,µg/m3,mensuelle,2020/04/01 00:00:00+00,2020/04/30 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,155,155
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,PM10,5,19.8,µg/m3,mensuelle,2020/11/01 00:00:00+00,2020/11/30 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,156,156
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,NO2,8,19.3,µg/m3,mensuelle,2021/01/01 00:00:00+00,2021/01/31 23:59:59+00,0,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,157,157
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,NO2,8,7.3,µg/m3,mensuelle,2020/05/01 00:00:00+00,2020/05/31 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,158,158
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,NO2,8,7.8,µg/m3,mensuelle,2020/04/01 00:00:00+00,2020/04/30 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,159,159
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,NO2,8,7.9,µg/m3,mensuelle,2020/06/01 00:00:00+00,2020/06/30 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,160,160
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,NO2,8,8.5,µg/m3,mensuelle,2020/08/01 00:00:00+00,2020/08/31 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,161,161
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,NO2,8,8.7,µg/m3,mensuelle,2020/10/01 00:00:00+00,2020/10/31 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,162,162
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,NO2,8,9.7,µg/m3,mensuelle,2020/12/01 00:00:00+00,2020/12/31 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,163,163
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,NO2,8,9.7,µg/m3,mensuelle,2020/07/01 00:00:00+00,2020/07/31 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,164,164
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,NO2,8,11,µg/m3,mensuelle,2020/02/01 00:00:00+00,2020/02/29 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,165,165
2.407183,47.075044,CHER,Bourges,18033,Bourges-Baffier,FR34030,Urbaine,Trafic,NO2,8,11.6,µg/m3,mensuelle,2020/03/01 00:00:00+00,2020/03/31 23:59:59+00,1,2.407183,47.075044,"6 664 034,8610015","655 016,8916252",0101000020E6100000B8E52329E941034069E1B20A9B894740,166,166
